Id	Target	Effect	EffectValue	CD	SkillDisplay	Repeat	release	Group	Level	NextLv	Slot
8051411	200003.0	1#271	0.9#2|0.45#2#0.2#0.1#0.2	3.0	5141	1	2	5141	1	51412	1
8051431	200003.0	1#211	1.08#2|0.6#1#15#3#0.05#2	3.0	5143	1	1	5143	1	51432	3
8011531	100321|300000	220|211	0.4#2#3|1.0#1#23#2#0.3#2	3.0	1153	1	2	1153	1	0	3
700201	200003.0	4	6#0.1#2#3	3.0	602	1	1	7002	1	700202	1
700202	200003.0	4	6#0.12#2#3	3.0	602	1	1	7002	2	700203	1
700203	200003.0	4	6#0.14#2#3	3.0	602	1	1	7002	3	700204	1
700204	200003.0	4	6#0.14#2#3	3.0	602	1	1	7002	4	700205	1
700205	200003.0	4	6#0.18#2#3	3.0	602	1	1	7002	5	700206	1
700206	200003.0	4	6#0.2#2#3	3.0	602	1	1	7002	6	700207	1
700207	200003.0	4	6#0.22#2#3	3.0	602	1	1	7002	7	700208	1
700208	200003.0	4	6#0.24#2#3	3.0	602	1	1	7002	8	700209	1
700209	200003.0	4	6#0.26#2#3	3.0	602	1	1	7002	9	700210	1
700210	200003.0	4	6#0.28#2#3	3.0	602	1	1	7002	10	700211	1
700211	200003.0	4	6#0.3#2#3	3.0	602	1	1	7002	11	700212	1
700301	100323.0	4	9#0.1#2#1	3.0	603	1	1	7003	1	700302	1
700302	100323.0	4	9#0.11#2#1	3.0	603	1	1	7003	2	700303	1
700303	100323.0	4	9#0.12#2#1	3.0	603	1	1	7003	3	700304	1
700304	100323.0	4	9#0.13#2#1	3.0	603	1	1	7003	4	700305	1
700305	100323.0	4	9#0.14#2#1	3.0	603	1	1	7003	5	700306	1
700306	100323.0	4	9#0.15#2#1	3.0	603	1	1	7003	6	700307	1
700307	100323.0	4	9#0.16#2#1	3.0	603	1	1	7003	7	700308	1
700308	100323.0	4	9#0.17#2#1	3.0	603	1	1	7003	8	700309	1
700309	100323.0	4	9#0.18#2#1	3.0	603	1	1	7003	9	700310	1
700310	100323.0	4	9#0.19#2#1	3.0	603	1	1	7003	10	700311	1
700311	100323.0	4	9#0.20#2#1	3.0	603	1	1	7003	11	700312	1
