Id	Name	BackpackOrNot	ItemType	ItemBaseType	PropertyName	Quantity	Isopen	IfResolve	ResolveReward	UseType	RewardGroup	UsePerCount	IsSave	HeroStar	Ifopen	ItemNumlimit	ExtraReward	IsGetShow
6000013	1010099	true	2	3	1	4	false	1	100004	1	200008	30	1	null	1	9999999	null	1
6000014	1010100	true	2	3	1	4	false	1	100004	1	200009	30	1	null	1	9999999	null	1
6000015	1010101	true	2	3	1	4	false	1	100004	1	200010	30	1	null	1	9999999	null	1
6000016	1010102	true	2	3	1	3	false	1	100003	1	200001	20	1	null	1	9999999	null	1
6000017	1010103	true	2	3	1	2	false	1	100001	1	200079	10	1	null	1	9999999	null	1
6000018	1010104	true	2	3	1	1	false	1	100001	1	200080	10	1	null	1	9999999	null	1
6000019	1010105	true	2	3	2	5	false	1	100005	1	200039	50	1	null	1	9999999	null	1
6000020	1010106	true	2	3	2	5	false	1	100005	1	200040	50	1	null	1	9999999	null	1
6000021	1010107	true	2	3	2	5	false	1	100005	1	200041	50	1	null	1	9999999	null	1
6000022	1010108	true	2	3	2	5	false	1	100005	1	200042	50	1	null	1	9999999	null	1
6000023	1010109	true	2	3	2	5	false	1	100005	1	200043	50	1	null	1	9999999	null	1
6000024	1010110	true	2	3	2	5	false	1	100005	1	200044	50	1	null	1	9999999	null	1
6000025	1010111	true	2	3	2	5	false	1	100005	1	200045	50	1	null	1	9999999	null	1
6000026	1010112	true	2	3	2	5	false	1	100005	1	200046	50	1	null	1	9999999	null	1
6000027	1010113	true	2	3	2	5	false	1	100005	1	200047	50	1	null	1	9999999	null	1
6000028	1010114	true	2	3	2	4	false	1	100004	1	200011	30	1	null	1	9999999	null	1
6000029	1010115	true	2	3	2	4	false	1	100004	1	200012	30	1	null	1	9999999	null	1
6000030	1010116	true	2	3	2	4	false	1	100004	1	200013	30	1	null	1	9999999	null	1
6000031	1010117	true	2	3	2	4	false	1	100004	1	200014	30	1	null	1	9999999	null	1
6000032	1010118	true	2	3	2	4	false	1	100004	1	200015	30	1	null	1	9999999	null	1
6000033	1010119	true	2	3	2	3	false	1	100003	1	200002	20	1	null	1	9999999	null	1
6000034	1010120	true	2	3	2	2	false	1	100001	1	200081	10	1	null	1	9999999	null	1
6000035	1010121	true	2	3	2	1	false	1	100001	1	200082	10	1	null	1	9999999	null	1
6000036	1010122	true	2	3	3	5	false	1	100005	1	200048	50	1	null	1	9999999	null	1
6000037	1010123	true	2	3	3	5	false	1	100005	1	200049	50	1	null	1	9999999	null	1
6000038	1010124	true	2	3	3	5	false	1	100005	1	200050	50	1	null	1	9999999	null	1
6000039	1010125	true	2	3	3	5	false	1	100005	1	200051	50	1	null	1	9999999	null	1
6000040	1010126	true	2	3	3	5	false	1	100005	1	200052	50	1	null	1	9999999	null	1
6000041	1010127	true	2	3	3	5	false	1	100005	1	200053	50	1	null	1	9999999	null	1
6000042	1010128	true	2	3	3	5	false	1	100005	1	200054	50	1	null	1	9999999	null	1
6000043	1010129	true	2	3	3	5	false	1	100005	1	200055	50	1	null	1	9999999	null	1
6000044	1010130	true	2	3	3	5	false	1	100005	1	200056	50	1	null	1	9999999	null	1
6000045	1010131	true	2	3	3	5	false	1	100005	1	200057	50	1	null	1	9999999	null	1
6000046	1010132	true	2	3	3	5	false	1	100005	1	200058	50	1	null	1	9999999	null	1
6000047	1010133	true	2	3	3	4	false	1	100004	1	200016	30	1	null	1	9999999	null	1
6000048	1010134	true	2	3	3	4	false	1	100004	1	200017	30	1	null	1	9999999	null	1
6000049	1010135	true	2	3	3	4	false	1	100004	1	200018	30	1	null	1	9999999	null	1
6000050	1010136	true	2	3	3	4	false	1	100004	1	200019	30	1	null	1	9999999	null	1
6000051	1010137	true	2	3	3	4	false	1	100004	1	200020	30	1	null	1	9999999	null	1
6000052	1010138	true	2	3	3	3	false	1	100003	1	200003	20	1	null	1	9999999	null	1
6000053	1010139	true	2	3	3	2	false	1	100001	1	200083	10	1	null	1	9999999	null	1
6000054	1010140	true	2	3	3	1	false	1	100001	1	200084	10	1	null	1	9999999	null	1
6000055	1010141	true	2	3	4	5	false	1	100005	1	200059	50	1	null	1	9999999	null	1
6000056	1010142	true	2	3	4	5	false	1	100005	1	200060	50	1	null	1	9999999	null	1
6000057	1010143	true	2	3	4	5	false	1	100005	1	200061	50	1	null	1	9999999	null	1
6000058	1010144	true	2	3	4	5	false	1	100005	1	200062	50	1	null	1	9999999	null	1
6000059	1010145	true	2	3	4	5	false	1	100005	1	200063	50	1	null	1	9999999	null	1
6000060	1010146	true	2	3	4	5	false	1	100005	1	200064	50	1	null	1	9999999	null	1
6000061	1010147	true	2	3	4	5	false	1	100005	1	200065	50	1	null	1	9999999	null	1
6000062	1010148	true	2	3	4	5	false	1	100005	1	200066	50	1	null	1	9999999	null	1
6000063	1010149	true	2	3	4	5	false	1	100005	1	200067	50	1	null	1	9999999	null	1
6000064	1010150	true	2	3	4	5	false	1	100005	1	200068	50	1	null	1	9999999	null	1
6000065	1010151	true	2	3	4	4	false	1	100004	1	200021	30	1	null	1	9999999	null	1
6000066	1010152	true	2	3	4	4	false	1	100004	1	200022	30	1	null	1	9999999	null	1
6000067	1010153	true	2	3	4	4	false	1	100004	1	200023	30	1	null	1	9999999	null	1
6000068	1010154	true	2	3	4	4	false	1	100004	1	200024	30	1	null	1	9999999	null	1
6000069	1010155	true	2	3	4	3	false	1	100003	1	200004	20	1	null	1	9999999	null	1
6000070	1010156	true	2	3	5	5	false	1	100005	1	200069	50	1	null	1	9999999	null	1
6000071	1010157	true	2	3	5	5	false	1	100005	1	200070	50	1	null	1	9999999	null	1
6000072	1010158	true	2	3	5	5	false	1	100005	1	200071	50	1	null	1	9999999	null	1
6000073	1010159	true	2	3	5	5	false	1	100005	1	200072	50	1	null	1	9999999	null	1
6000074	1010160	true	2	3	5	5	false	1	100005	1	200073	50	1	null	1	9999999	null	1
6000075	1010161	true	2	3	5	5	false	1	100005	1	200074	50	1	null	1	9999999	null	1
6000076	1010162	true	2	3	5	5	false	1	100005	1	200075	50	1	null	1	9999999	null	1
6000077	1010163	true	2	3	5	5	false	1	100005	1	200076	50	1	null	1	9999999	null	1
6000078	1010164	true	2	3	5	5	false	1	100005	1	200077	50	1	null	1	9999999	null	1
6000079	1010165	true	2	3	5	5	false	1	100005	1	200078	50	1	null	1	9999999	null	1
6000080	1010166	true	2	3	5	4	false	1	100004	1	200025	30	1	null	1	9999999	null	1
6000081	1010167	true	2	3	5	4	false	1	100004	1	200026	30	1	null	1	9999999	null	1
6000082	1010168	true	2	3	5	4	false	1	100004	1	200027	30	1	null	1	9999999	null	1
6000083	1010169	true	2	3	5	4	false	1	100004	1	200028	30	1	null	1	9999999	null	1
6000084	1010170	true	2	3	5	3	false	1	100003	1	200005	20	1	null	1	9999999	null	1
6000131	1010171	true	2	3	3	6	false	1	100007	1	6000131	50	1	null	1	9999999	null	1
6000132	1010172	true	2	3	2	6	false	1	100007	1	6000132	50	1	null	1	9999999	null	1
6000133	1010173	true	2	3	3	6	false	1	100007	1	6000133	50	1	null	1	9999999	null	1
6000134	1010174	true	2	3	1	6	false	1	100007	1	6000134	50	1	null	1	9999999	null	1
6000135	1010175	true	2	3	2	6	false	1	100007	1	6000135	50	1	null	1	9999999	null	1
6000136	1010176	true	2	3	1	6	false	1	100007	1	6000136	50	1	null	1	9999999	null	1
6000137	1010177	true	2	3	2	6	false	1	100007	1	6000137	50	1	null	1	9999999	null	1
6000138	1010178	true	2	3	3	6	false	1	100007	1	6000138	50	1	null	1	9999999	null	1
6000139	1010179	true	2	3	5	6	false	1	100007	1	6000139	50	1	null	1	9999999	null	1
6000140	1010180	true	2	3	1	6	false	1	100007	1	6000140	50	1	null	1	9999999	null	1
6000141	1010181	true	2	3	4	6	false	1	100007	1	6000141	50	1	null	1	9999999	null	1
6000142	1010182	true	2	3	5	6	false	1	100007	1	6000142	50	1	null	1	9999999	null	1
6000143	1010183	true	2	3	4	6	false	1	100007	1	6000143	50	1	null	1	9999999	null	1
6000144	1010184	true	2	3	1	6	false	1	100007	1	6000144	50	1	null	1	9999999	null	1
6000145	1010185	true	2	3	2	6	false	1	100007	1	6000145	50	1	null	1	9999999	null	1
6000146	1010186	true	2	3	5	6	false	1	100007	1	6000146	50	1	null	1	9999999	null	1
6000147	1010187	true	2	3	5	6	false	1	100007	1	6000147	50	1	null	1	9999999	null	1
6000148	1010188	true	2	3	4	6	false	1	100007	1	6000148	50	1	null	1	9999999	null	1
6000149	1010189	true	2	3	4	6	false	1	100007	1	6000149	50	1	null	1	9999999	null	1
6000150	1010190	true	2	3	5	6	false	1	100007	1	6000150	50	1	null	1	9999999	null	1
6001000	1010191	true	2	3	0	3	false	1	100003	1	100010	20	1	null	1	9999999	null	1
6001010	1010192	true	2	3	0	4	false	1	100004	1	100020	30	1	null	1	9999999	null	1
6001011	1010193	true	2	3	1	4	false	1	100004	1	100021	30	1	null	1	9999999	null	1
6001012	1010194	true	2	3	2	4	false	1	100004	1	100022	30	1	null	1	9999999	null	1
6001013	1010195	true	2	3	3	4	false	1	100004	1	100023	30	1	null	1	9999999	null	1
6001014	1010196	true	2	3	4	4	false	1	100004	1	100024	30	1	null	1	9999999	null	1
6001015	1010197	true	2	3	5	4	false	1	100004	1	100025	30	1	null	1	9999999	null	1
6001020	1010198	true	2	3	0	5	false	1	100005	1	100030	50	1	null	1	9999999	null	1
6001021	1010199	true	2	3	1	5	false	1	100005	1	100031	50	1	null	1	9999999	null	1
6001022	1010200	true	2	3	2	5	false	1	100005	1	100032	50	1	null	1	9999999	null	1
6001023	1010201	true	2	3	3	5	false	1	100005	1	100033	50	1	null	1	9999999	null	1
6001024	1010202	true	2	3	4	5	false	1	100005	1	100034	50	1	null	1	9999999	null	1
6001025	1010203	true	2	3	5	5	false	1	100005	1	100035	50	1	null	1	9999999	null	1
6001026	1010204	true	2	3	6	5	false	1	100005	1	100036	50	1	null	1	9999999	null	1
81148	1010205	true	2	3	0	5	false	1	100005	1	81148	50	1	null	1	9999999	null	1
6001027	1010206	true	2	3	1	5	false	1	100005	1	100041	50	1	null	1	9999999	null	1
6001028	1010207	true	2	3	2	5	false	1	100005	1	100042	50	1	null	1	9999999	null	1
6001029	1010208	true	2	3	3	5	false	1	100005	1	100043	50	1	null	1	9999999	null	1
6001030	1010209	true	2	3	4	5	false	1	100005	1	100044	50	1	null	1	9999999	null	1
6001031	1010210	true	2	3	5	5	false	1	100005	1	100045	50	1	null	1	9999999	null	1
6001032	1010211	true	2	3	6	5	false	1	100005	1	100046	50	1	null	1	9999999	null	1
300001	1010280	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
300002	1010281	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
300003	1010282	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
300004	1010283	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
300101	1010284	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
300102	1010285	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
300103	1010286	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
300104	1010287	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
300201	1010288	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
300202	1010289	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
300203	1010290	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
300204	1010291	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
301001	1010280	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
301002	1010281	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
301003	1010282	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
301004	1010283	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
301101	1010284	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
301102	1010285	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
301103	1010286	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
301104	1010287	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
301201	1010288	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
301202	1010289	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
301203	1010290	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
301204	1010291	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
302001	1010280	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
302002	1010281	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
302003	1010282	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
302004	1010283	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
302101	1010284	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
302102	1010285	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
302103	1010286	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
302104	1010287	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
302201	1010288	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
302202	1010289	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
302203	1010290	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
302204	1010291	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
303001	1010280	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
303002	1010281	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
303003	1010282	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
303004	1010283	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
303101	1010284	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
303102	1010285	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
303103	1010286	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
303104	1010287	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
303201	1010288	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
303202	1010289	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
303203	1010290	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
303204	1010291	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
304001	1010280	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
304002	1010281	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
304003	1010282	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
304004	1010283	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
304101	1010284	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
304102	1010285	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
304103	1010286	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
304104	1010287	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
304201	1010288	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
304202	1010289	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
304203	1010290	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
304204	1010291	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
305001	1010280	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
305002	1010281	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
305003	1010282	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
305004	1010283	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
305101	1010284	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
305102	1010285	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
305103	1010286	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
305104	1010287	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
305201	1010288	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
305202	1010289	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
305203	1010290	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
305204	1010291	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
306001	1010280	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
306002	1010281	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
306003	1010282	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
306004	1010283	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
306101	1010284	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
306102	1010285	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
306103	1010286	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
306104	1010287	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
306201	1010288	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
306202	1010289	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
306203	1010290	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
306204	1010291	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
307001	1010280	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
307002	1010281	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
307003	1010282	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
307004	1010283	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
307101	1010284	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
307102	1010285	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
307103	1010286	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
307104	1010287	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
307201	1010288	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
307202	1010289	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
307203	1010290	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
307204	1010291	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
308001	1010280	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
308002	1010281	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
308003	1010282	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
308004	1010283	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
308101	1010284	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
308102	1010285	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
308103	1010286	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
308104	1010287	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
308201	1010288	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
308202	1010289	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
308203	1010290	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
308204	1010291	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
309001	1010280	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
309002	1010281	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
309003	1010282	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
309004	1010283	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
309101	1010284	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
309102	1010285	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
309103	1010286	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
309104	1010287	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
309201	1010288	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
309202	1010289	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
309203	1010290	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
309204	1010291	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
310001	1010292	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
310002	1010293	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
310003	1010294	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
310004	1010295	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
310101	1010296	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
310102	1010297	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
310103	1010298	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
310104	1010299	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
310201	1010300	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
310202	1010301	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
310203	1010302	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
310204	1010303	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
311001	1010292	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
311002	1010293	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
311003	1010294	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
311004	1010295	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
311101	1010296	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
311102	1010297	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
311103	1010298	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
311104	1010299	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
311201	1010300	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
311202	1010301	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
311203	1010302	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
311204	1010303	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
312001	1010292	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
312002	1010293	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
312003	1010294	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
312004	1010295	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
312101	1010296	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
312102	1010297	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
312103	1010298	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
312104	1010299	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
312201	1010300	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
312202	1010301	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
312203	1010302	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
312204	1010303	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
313001	1010292	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
313002	1010293	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
313003	1010294	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
313004	1010295	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
313101	1010296	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
313102	1010297	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
313103	1010298	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
313104	1010299	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
313201	1010300	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
313202	1010301	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
313203	1010302	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
313204	1010303	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
314001	1010292	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
314002	1010293	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
314003	1010294	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
314004	1010295	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
314101	1010296	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
314102	1010297	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
314103	1010298	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
314104	1010299	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
314201	1010300	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
314202	1010301	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
314203	1010302	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
314204	1010303	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
315001	1010292	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
315002	1010293	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
315003	1010294	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
315004	1010295	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
315101	1010296	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
315102	1010297	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
315103	1010298	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
315104	1010299	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
315201	1010300	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
315202	1010301	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
315203	1010302	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
315204	1010303	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
316001	1010292	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
316002	1010293	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
316003	1010294	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
316004	1010295	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
316101	1010296	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
316102	1010297	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
316103	1010298	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
316104	1010299	true	22	5	0	4	false	0	 	0	0	0	1	null	0	99999	null	1
316201	1010300	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
316202	1010301	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
316203	1010302	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
316204	1010303	true	22	5	0	5	false	0	 	0	0	0	1	null	0	99999	null	1
317001	1010292	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
317002	1010293	true	22	5	0	3	false	0	 	0	0	0	1	null	0	99999	null	1
