Id	TalismanaId	Level	RankupBasicMaterial	RankupConsumeMaterial	Property	Resolve	OpenSkillRules	SpecialProperty	SpecialSkill
1278	90018	3	14#10000		2#540|1#3600|3#180|4#180				
1279	90018	4	14#12000		2#585|1#3900|3#195|4#195				
1280	90018	5	14#30000|1001#5000		2#630|1#4200|3#210|4#210		118201		
1281	90018	6	14#36000|1001#5000		2#687|1#4580|3#229|4#229		null		
1282	90018	7	14#42000|1001#5000		2#744|1#4960|3#248|4#248		null		
1283	90018	8	14#48000|1001#5000		2#801|1#5340|3#267|4#267		null		
1284	90018	9	14#54000|1001#5000		2#858|1#5720|3#286|4#286		null		
1285	90018	10	14#88000|1001#10000		2#915|1#6100|3#305|4#305		118202		
1286	90018	11	14#98000|1001#10000		2#996|1#6640|3#332|4#332		null		
1287	90018	12	14#108000|1001#10000		2#1077|1#7180|3#359|4#359		null		
1288	90018	13	14#118000|1001#10000		2#1158|1#7720|3#386|4#386		null		
1289	90018	14	14#128000|1001#10000		2#1239|1#8260|3#413|4#413		null		
1290	90018	15	14#190000|1001#15000		2#1320|1#8800|3#440|4#440		118203		
1291	90018	16	14#204000|1001#15000		2#1413|1#9420|3#471|4#471		null		
1292	90018	17	14#218000|1001#15000		2#1506|1#10040|3#502|4#502		null		
1293	90018	18	14#232000|1001#15000		2#1599|1#10660|3#533|4#533		null		
1294	90018	19	14#246000|1001#15000		2#1692|1#11280|3#564|4#564		null		
1295	90018	20	14#348000|1001#20000		2#1785|1#11900|3#595|4#595		118204		
1296	90018	21	14#366000|1001#20000		2#1902|1#12680|3#634|4#634		null		
1297	90018	22	14#384000|1001#20000		2#2019|1#13460|3#673|4#673		null		
1298	90018	23	14#402000|1001#20000		2#2136|1#14240|3#712|4#712		null		
1299	90018	24	14#420000|1001#20000		2#2253|1#15020|3#751|4#751		null		
1300	90018	25	14#502000|1001#25000		2#2370|1#15800|3#790|4#790		118205		
1301	90018	26	14#524000|1001#25000		2#2499|1#16660|3#833|4#833		null		
1302	90018	27	14#546000|1001#25000		2#2628|1#17520|3#876|4#876		null		
1303	90018	28	14#568000|1001#25000		2#2757|1#18380|3#919|4#919		null		
1304	90018	29	14#590000|1001#25000		2#2886|1#19240|3#962|4#962		null		
1305	90018	30	14#684000|1001#30000		2#3015|1#20100|3#1005|4#1005		118206		
1306	90018	31	14#710000|1001#30000		2#3168|1#21120|3#1056|4#1056		null		
1307	90018	32	14#736000|1001#30000		2#3321|1#22140|3#1107|4#1107		null		
1308	90018	33	14#762000|1001#30000		2#3474|1#23160|3#1158|4#1158		null		
1309	90018	34	14#788000|1001#30000		2#3627|1#24180|3#1209|4#1209		null		
1310	90018	35	14#894000|1001#35000		2#3780|1#25200|3#1260|4#1260		118207		
1311	90018	36	14#924000|1001#35000		2#3945|1#26300|3#1315|4#1315		null		
1312	90018	37	14#954000|1001#35000		2#4110|1#27400|3#1370|4#1370		null		
1313	90018	38	14#984000|1001#35000		2#4275|1#28500|3#1425|4#1425		null		
1314	90018	39	14#1014000|1001#35000		2#4440|1#29600|3#1480|4#1480		null		
1315	90018	40	14#1132000|1001#40000		2#4605|1#30700|3#1535|4#1535		118208		
1316	90018	41	14#1166000|1001#40000		2#4794|1#31960|3#1598|4#1598		null		
1317	90018	42	14#1200000|1001#40000		2#4983|1#33220|3#1661|4#1661		null		
1318	90018	43	14#1234000|1001#40000		2#5172|1#34480|3#1724|4#1724		null		
1319	90018	44	14#1268000|1001#40000		2#5361|1#35740|3#1787|4#1787		null		
1320	90018	45	14#1398000|1001#45000		2#5550|1#37000|3#1850|4#1850		118209		
1321	90018	46	14#1436000|1001#45000		2#5751|1#38340|3#1917|4#1917		null		
1322	90018	47	14#1474000|1001#45000		2#5952|1#39680|3#1984|4#1984		null		
1323	90018	48	14#1512000|1001#45000		2#6153|1#41020|3#2051|4#2051		null		
1324	90018	49	14#1550000|1001#45000		2#6354|1#42360|3#2118|4#2118		null		
1325	90018	50	14#1692000|1001#50000		2#6555|1#43700|3#2185|4#2185		118210		
1326	90018	51	14#1734000|1001#50000		2#6780|1#45200|3#2260|4#2260		null		
1327	90018	52	14#1776000|1001#50000		2#7005|1#46700|3#2335|4#2335		null		
1328	90018	53	14#1818000|1001#50000		2#7230|1#48200|3#2410|4#2410		null		
1329	90018	54	14#1860000|1001#50000		2#7455|1#49700|3#2485|4#2485		null		
1330	90018	55	14#1882000|1001#55000		2#7680|1#51200|3#2560|4#2560		118211		
1331	90018	56	14#1906000|1001#55000		2#7917|1#52780|3#2639|4#2639		null		
1332	90018	57	14#1930000|1001#55000		2#8154|1#54360|3#2718|4#2718		null		
1333	90018	58	14#1954000|1001#55000		2#8391|1#55940|3#2797|4#2797		null		
1334	90018	59	14#1978000|1001#55000		2#8628|1#57520|3#2876|4#2876		null		
1335	90018	60	14#2110000|1001#60000		2#8865|1#59100|3#2955|4#2955		118212		
1336	90018	61	14#2136000|1001#60000		2#9135|1#60900|3#3045|4#3045		null		
1337	90018	62	14#2162000|1001#60000		2#9405|1#62700|3#3135|4#3135		null		
1338	90018	63	14#2188000|1001#60000		2#9675|1#64500|3#3225|4#3225		null		
1339	90018	64	14#2214000|1001#60000		2#9945|1#66300|3#3315|4#3315		null		
1340	90018	65	14#2356000|1001#65000		2#10215|1#68100|3#3405|4#3405		118213		
1341	90018	66	14#2384000|1001#65000		2#10497|1#69980|3#3499|4#3499		null		
1342	90018	67	14#2412000|1001#65000		2#10779|1#71860|3#3593|4#3593		null		
1343	90018	68	14#2440000|1001#65000		2#11061|1#73740|3#3687|4#3687		null		
1344	90018	69	14#2468000|1001#65000		2#11343|1#75620|3#3781|4#3781		null		
1345	90018	70	14#2620000|1001#70000		2#11625|1#77500|3#3875|4#3875		118214		
1346	90018	71	14#2650000|1001#70000		2#11940|1#79600|3#3980|4#3980		null		
1347	90018	72	14#2680000|1001#70000		2#12255|1#81700|3#4085|4#4085		null		
1348	90018	73	14#2710000|1001#70000		2#12570|1#83800|3#4190|4#4190		null		
1349	90018	74	14#2740000|1001#70000		2#12885|1#85900|3#4295|4#4295		null		
1350	90018	75	14#2902000|1001#75000		2#13200|1#88000|3#4400|4#4400		118215		
1351	90019	1	14#6000		2#450|1#3000|3#150|4#150				
1352	90019	2	14#8000		2#495|1#3300|3#165|4#165				
1353	90019	3	14#10000		2#540|1#3600|3#180|4#180				
1354	90019	4	14#12000		2#585|1#3900|3#195|4#195				
1355	90019	5	14#30000|1001#5000		2#630|1#4200|3#210|4#210		119201		
1356	90019	6	14#36000|1001#5000		2#687|1#4580|3#229|4#229		null		
1357	90019	7	14#42000|1001#5000		2#744|1#4960|3#248|4#248		null		
1358	90019	8	14#48000|1001#5000		2#801|1#5340|3#267|4#267		null		
1359	90019	9	14#54000|1001#5000		2#858|1#5720|3#286|4#286		null		
1360	90019	10	14#88000|1001#10000		2#915|1#6100|3#305|4#305		119202		
1361	90019	11	14#98000|1001#10000		2#996|1#6640|3#332|4#332		null		
1362	90019	12	14#108000|1001#10000		2#1077|1#7180|3#359|4#359		null		
1363	90019	13	14#118000|1001#10000		2#1158|1#7720|3#386|4#386		null		
1364	90019	14	14#128000|1001#10000		2#1239|1#8260|3#413|4#413		null		
1365	90019	15	14#190000|1001#15000		2#1320|1#8800|3#440|4#440		119203		
1366	90019	16	14#204000|1001#15000		2#1413|1#9420|3#471|4#471		null		
1367	90019	17	14#218000|1001#15000		2#1506|1#10040|3#502|4#502		null		
1368	90019	18	14#232000|1001#15000		2#1599|1#10660|3#533|4#533		null		
1369	90019	19	14#246000|1001#15000		2#1692|1#11280|3#564|4#564		null		
1370	90019	20	14#348000|1001#20000		2#1785|1#11900|3#595|4#595		119204		
1371	90019	21	14#366000|1001#20000		2#1902|1#12680|3#634|4#634		null		
1372	90019	22	14#384000|1001#20000		2#2019|1#13460|3#673|4#673		null		
1373	90019	23	14#402000|1001#20000		2#2136|1#14240|3#712|4#712		null		
1374	90019	24	14#420000|1001#20000		2#2253|1#15020|3#751|4#751		null		
1375	90019	25	14#502000|1001#25000		2#2370|1#15800|3#790|4#790		119205		
1376	90019	26	14#524000|1001#25000		2#2499|1#16660|3#833|4#833		null		
1377	90019	27	14#546000|1001#25000		2#2628|1#17520|3#876|4#876		null		
1378	90019	28	14#568000|1001#25000		2#2757|1#18380|3#919|4#919		null		
1379	90019	29	14#590000|1001#25000		2#2886|1#19240|3#962|4#962		null		
1380	90019	30	14#684000|1001#30000		2#3015|1#20100|3#1005|4#1005		119206		
1381	90019	31	14#710000|1001#30000		2#3168|1#21120|3#1056|4#1056		null		
1382	90019	32	14#736000|1001#30000		2#3321|1#22140|3#1107|4#1107		null		
1383	90019	33	14#762000|1001#30000		2#3474|1#23160|3#1158|4#1158		null		
1384	90019	34	14#788000|1001#30000		2#3627|1#24180|3#1209|4#1209		null		
1385	90019	35	14#894000|1001#35000		2#3780|1#25200|3#1260|4#1260		119207		
1386	90019	36	14#924000|1001#35000		2#3945|1#26300|3#1315|4#1315		null		
1387	90019	37	14#954000|1001#35000		2#4110|1#27400|3#1370|4#1370		null		
1388	90019	38	14#984000|1001#35000		2#4275|1#28500|3#1425|4#1425		null		
1389	90019	39	14#1014000|1001#35000		2#4440|1#29600|3#1480|4#1480		null		
1390	90019	40	14#1132000|1001#40000		2#4605|1#30700|3#1535|4#1535		119208		
1391	90019	41	14#1166000|1001#40000		2#4794|1#31960|3#1598|4#1598		null		
1392	90019	42	14#1200000|1001#40000		2#4983|1#33220|3#1661|4#1661		null		
1393	90019	43	14#1234000|1001#40000		2#5172|1#34480|3#1724|4#1724		null		
1394	90019	44	14#1268000|1001#40000		2#5361|1#35740|3#1787|4#1787		null		
1395	90019	45	14#1398000|1001#45000		2#5550|1#37000|3#1850|4#1850		119209		
1396	90019	46	14#1436000|1001#45000		2#5751|1#38340|3#1917|4#1917		null		
1397	90019	47	14#1474000|1001#45000		2#5952|1#39680|3#1984|4#1984		null		
1398	90019	48	14#1512000|1001#45000		2#6153|1#41020|3#2051|4#2051		null		
1399	90019	49	14#1550000|1001#45000		2#6354|1#42360|3#2118|4#2118		null		
1400	90019	50	14#1692000|1001#50000		2#6555|1#43700|3#2185|4#2185		119210		
1401	90019	51	14#1734000|1001#50000		2#6780|1#45200|3#2260|4#2260		null		
1402	90019	52	14#1776000|1001#50000		2#7005|1#46700|3#2335|4#2335		null		
1403	90019	53	14#1818000|1001#50000		2#7230|1#48200|3#2410|4#2410		null		
1404	90019	54	14#1860000|1001#50000		2#7455|1#49700|3#2485|4#2485		null		
1405	90019	55	14#1882000|1001#55000		2#7680|1#51200|3#2560|4#2560		119211		
1406	90019	56	14#1906000|1001#55000		2#7917|1#52780|3#2639|4#2639		null		
1407	90019	57	14#1930000|1001#55000		2#8154|1#54360|3#2718|4#2718		null		
1408	90019	58	14#1954000|1001#55000		2#8391|1#55940|3#2797|4#2797		null		
1409	90019	59	14#1978000|1001#55000		2#8628|1#57520|3#2876|4#2876		null		
1410	90019	60	14#2110000|1001#60000		2#8865|1#59100|3#2955|4#2955		119212		
1411	90019	61	14#2136000|1001#60000		2#9135|1#60900|3#3045|4#3045		null		
1412	90019	62	14#2162000|1001#60000		2#9405|1#62700|3#3135|4#3135		null		
1413	90019	63	14#2188000|1001#60000		2#9675|1#64500|3#3225|4#3225		null		
1414	90019	64	14#2214000|1001#60000		2#9945|1#66300|3#3315|4#3315		null		
1415	90019	65	14#2356000|1001#65000		2#10215|1#68100|3#3405|4#3405		119213		
1416	90019	66	14#2384000|1001#65000		2#10497|1#69980|3#3499|4#3499		null		
1417	90019	67	14#2412000|1001#65000		2#10779|1#71860|3#3593|4#3593		null		
1418	90019	68	14#2440000|1001#65000		2#11061|1#73740|3#3687|4#3687		null		
1419	90019	69	14#2468000|1001#65000		2#11343|1#75620|3#3781|4#3781		null		
1420	90019	70	14#2620000|1001#70000		2#11625|1#77500|3#3875|4#3875		119214		
1421	90019	71	14#2650000|1001#70000		2#11940|1#79600|3#3980|4#3980		null		
1422	90019	72	14#2680000|1001#70000		2#12255|1#81700|3#4085|4#4085		null		
1423	90019	73	14#2710000|1001#70000		2#12570|1#83800|3#4190|4#4190		null		
1424	90019	74	14#2740000|1001#70000		2#12885|1#85900|3#4295|4#4295		null		
1425	90019	75	14#2902000|1001#75000		2#13200|1#88000|3#4400|4#4400		119215		
1426	90020	1	14#6000		2#450|1#3000|3#150|4#150				
1427	90020	2	14#8000		2#495|1#3300|3#165|4#165				
1428	90020	3	14#10000		2#540|1#3600|3#180|4#180				
1429	90020	4	14#12000		2#585|1#3900|3#195|4#195				
1430	90020	5	14#30000|1001#5000		2#630|1#4200|3#210|4#210		120201		
1431	90020	6	14#36000|1001#5000		2#687|1#4580|3#229|4#229		null		
1432	90020	7	14#42000|1001#5000		2#744|1#4960|3#248|4#248		null		
1433	90020	8	14#48000|1001#5000		2#801|1#5340|3#267|4#267		null		
1434	90020	9	14#54000|1001#5000		2#858|1#5720|3#286|4#286		null		
1435	90020	10	14#88000|1001#10000		2#915|1#6100|3#305|4#305		120202		
1436	90020	11	14#98000|1001#10000		2#996|1#6640|3#332|4#332		null		
1437	90020	12	14#108000|1001#10000		2#1077|1#7180|3#359|4#359		null		
1438	90020	13	14#118000|1001#10000		2#1158|1#7720|3#386|4#386		null		
1439	90020	14	14#128000|1001#10000		2#1239|1#8260|3#413|4#413		null		
1440	90020	15	14#190000|1001#15000		2#1320|1#8800|3#440|4#440		120203		
1441	90020	16	14#204000|1001#15000		2#1413|1#9420|3#471|4#471		null		
1442	90020	17	14#218000|1001#15000		2#1506|1#10040|3#502|4#502		null		
1443	90020	18	14#232000|1001#15000		2#1599|1#10660|3#533|4#533		null		
1444	90020	19	14#246000|1001#15000		2#1692|1#11280|3#564|4#564		null		
1445	90020	20	14#348000|1001#20000		2#1785|1#11900|3#595|4#595		120204		
1446	90020	21	14#366000|1001#20000		2#1902|1#12680|3#634|4#634		null		
1447	90020	22	14#384000|1001#20000		2#2019|1#13460|3#673|4#673		null		
1448	90020	23	14#402000|1001#20000		2#2136|1#14240|3#712|4#712		null		
1449	90020	24	14#420000|1001#20000		2#2253|1#15020|3#751|4#751		null		
1450	90020	25	14#502000|1001#25000		2#2370|1#15800|3#790|4#790		120205		
1451	90020	26	14#524000|1001#25000		2#2499|1#16660|3#833|4#833		null		
1452	90020	27	14#546000|1001#25000		2#2628|1#17520|3#876|4#876		null		
1453	90020	28	14#568000|1001#25000		2#2757|1#18380|3#919|4#919		null		
1454	90020	29	14#590000|1001#25000		2#2886|1#19240|3#962|4#962		null		
1455	90020	30	14#684000|1001#30000		2#3015|1#20100|3#1005|4#1005		120206		
1456	90020	31	14#710000|1001#30000		2#3168|1#21120|3#1056|4#1056		null		
1457	90020	32	14#736000|1001#30000		2#3321|1#22140|3#1107|4#1107		null		
1458	90020	33	14#762000|1001#30000		2#3474|1#23160|3#1158|4#1158		null		
1459	90020	34	14#788000|1001#30000		2#3627|1#24180|3#1209|4#1209		null		
1460	90020	35	14#894000|1001#35000		2#3780|1#25200|3#1260|4#1260		120207		
1461	90020	36	14#924000|1001#35000		2#3945|1#26300|3#1315|4#1315		null		
1462	90020	37	14#954000|1001#35000		2#4110|1#27400|3#1370|4#1370		null		
1463	90020	38	14#984000|1001#35000		2#4275|1#28500|3#1425|4#1425		null		
1464	90020	39	14#1014000|1001#35000		2#4440|1#29600|3#1480|4#1480		null		
1465	90020	40	14#1132000|1001#40000		2#4605|1#30700|3#1535|4#1535		120208		
1466	90020	41	14#1166000|1001#40000		2#4794|1#31960|3#1598|4#1598		null		
1467	90020	42	14#1200000|1001#40000		2#4983|1#33220|3#1661|4#1661		null		
1468	90020	43	14#1234000|1001#40000		2#5172|1#34480|3#1724|4#1724		null		
1469	90020	44	14#1268000|1001#40000		2#5361|1#35740|3#1787|4#1787		null		
1470	90020	45	14#1398000|1001#45000		2#5550|1#37000|3#1850|4#1850		120209		
1471	90020	46	14#1436000|1001#45000		2#5751|1#38340|3#1917|4#1917		null		
1472	90020	47	14#1474000|1001#45000		2#5952|1#39680|3#1984|4#1984		null		
1473	90020	48	14#1512000|1001#45000		2#6153|1#41020|3#2051|4#2051		null		
1474	90020	49	14#1550000|1001#45000		2#6354|1#42360|3#2118|4#2118		null		
1475	90020	50	14#1692000|1001#50000		2#6555|1#43700|3#2185|4#2185		120210		
1476	90020	51	14#1734000|1001#50000		2#6780|1#45200|3#2260|4#2260		null		
1477	90020	52	14#1776000|1001#50000		2#7005|1#46700|3#2335|4#2335		null		
1478	90020	53	14#1818000|1001#50000		2#7230|1#48200|3#2410|4#2410		null		
1479	90020	54	14#1860000|1001#50000		2#7455|1#49700|3#2485|4#2485		null		
1480	90020	55	14#1882000|1001#55000		2#7680|1#51200|3#2560|4#2560		120211		
1481	90020	56	14#1906000|1001#55000		2#7917|1#52780|3#2639|4#2639		null		
1482	90020	57	14#1930000|1001#55000		2#8154|1#54360|3#2718|4#2718		null		
1483	90020	58	14#1954000|1001#55000		2#8391|1#55940|3#2797|4#2797		null		
1484	90020	59	14#1978000|1001#55000		2#8628|1#57520|3#2876|4#2876		null		
1485	90020	60	14#2110000|1001#60000		2#8865|1#59100|3#2955|4#2955		120212		
1486	90020	61	14#2136000|1001#60000		2#9135|1#60900|3#3045|4#3045		null		
1487	90020	62	14#2162000|1001#60000		2#9405|1#62700|3#3135|4#3135		null		
1488	90020	63	14#2188000|1001#60000		2#9675|1#64500|3#3225|4#3225		null		
1489	90020	64	14#2214000|1001#60000		2#9945|1#66300|3#3315|4#3315		null		
1490	90020	65	14#2356000|1001#65000		2#10215|1#68100|3#3405|4#3405		120213		
1491	90020	66	14#2384000|1001#65000		2#10497|1#69980|3#3499|4#3499		null		
1492	90020	67	14#2412000|1001#65000		2#10779|1#71860|3#3593|4#3593		null		
1493	90020	68	14#2440000|1001#65000		2#11061|1#73740|3#3687|4#3687		null		
1494	90020	69	14#2468000|1001#65000		2#11343|1#75620|3#3781|4#3781		null		
1495	90020	70	14#2620000|1001#70000		2#11625|1#77500|3#3875|4#3875		120214		
1496	90020	71	14#2650000|1001#70000		2#11940|1#79600|3#3980|4#3980		null		
1497	90020	72	14#2680000|1001#70000		2#12255|1#81700|3#4085|4#4085		null		
1498	90020	73	14#2710000|1001#70000		2#12570|1#83800|3#4190|4#4190		null		
1499	90020	74	14#2740000|1001#70000		2#12885|1#85900|3#4295|4#4295		null		
1500	90020	75	14#2902000|1001#75000		2#13200|1#88000|3#4400|4#4400		120215		
1501	90021	1	14#6000		2#450|1#3000|3#150|4#150				
1502	90021	2	14#8000		2#495|1#3300|3#165|4#165				
1503	90021	3	14#10000		2#540|1#3600|3#180|4#180				
1504	90021	4	14#12000		2#585|1#3900|3#195|4#195				
1505	90021	5	14#30000|1001#5000		2#630|1#4200|3#210|4#210		121201		
1506	90021	6	14#36000|1001#5000		2#687|1#4580|3#229|4#229		null		
1507	90021	7	14#42000|1001#5000		2#744|1#4960|3#248|4#248		null		
1508	90021	8	14#48000|1001#5000		2#801|1#5340|3#267|4#267		null		
1509	90021	9	14#54000|1001#5000		2#858|1#5720|3#286|4#286		null		
1510	90021	10	14#88000|1001#10000		2#915|1#6100|3#305|4#305		121202		
1511	90021	11	14#98000|1001#10000		2#996|1#6640|3#332|4#332		null		
1512	90021	12	14#108000|1001#10000		2#1077|1#7180|3#359|4#359		null		
1513	90021	13	14#118000|1001#10000		2#1158|1#7720|3#386|4#386		null		
1514	90021	14	14#128000|1001#10000		2#1239|1#8260|3#413|4#413		null		
1515	90021	15	14#190000|1001#15000		2#1320|1#8800|3#440|4#440		121203		
1516	90021	16	14#204000|1001#15000		2#1413|1#9420|3#471|4#471		null		
1517	90021	17	14#218000|1001#15000		2#1506|1#10040|3#502|4#502		null		
1518	90021	18	14#232000|1001#15000		2#1599|1#10660|3#533|4#533		null		
1519	90021	19	14#246000|1001#15000		2#1692|1#11280|3#564|4#564		null		
1520	90021	20	14#348000|1001#20000		2#1785|1#11900|3#595|4#595		121204		
1521	90021	21	14#366000|1001#20000		2#1902|1#12680|3#634|4#634		null		
1522	90021	22	14#384000|1001#20000		2#2019|1#13460|3#673|4#673		null		
1523	90021	23	14#402000|1001#20000		2#2136|1#14240|3#712|4#712		null		
1524	90021	24	14#420000|1001#20000		2#2253|1#15020|3#751|4#751		null		
1525	90021	25	14#502000|1001#25000		2#2370|1#15800|3#790|4#790		121205#121216		
1526	90021	26	14#524000|1001#25000		2#2499|1#16660|3#833|4#833		null		
1527	90021	27	14#546000|1001#25000		2#2628|1#17520|3#876|4#876		null		
1528	90021	28	14#568000|1001#25000		2#2757|1#18380|3#919|4#919		null		
1529	90021	29	14#590000|1001#25000		2#2886|1#19240|3#962|4#962		null		
1530	90021	30	14#684000|1001#30000		2#3015|1#20100|3#1005|4#1005		121206		
1531	90021	31	14#710000|1001#30000		2#3168|1#21120|3#1056|4#1056		null		
1532	90021	32	14#736000|1001#30000		2#3321|1#22140|3#1107|4#1107		null		
1533	90021	33	14#762000|1001#30000		2#3474|1#23160|3#1158|4#1158		null		
1534	90021	34	14#788000|1001#30000		2#3627|1#24180|3#1209|4#1209		null		
1535	90021	35	14#894000|1001#35000		2#3780|1#25200|3#1260|4#1260		121207		
1536	90021	36	14#924000|1001#35000		2#3945|1#26300|3#1315|4#1315		null		
1537	90021	37	14#954000|1001#35000		2#4110|1#27400|3#1370|4#1370		null		
1538	90021	38	14#984000|1001#35000		2#4275|1#28500|3#1425|4#1425		null		
1539	90021	39	14#1014000|1001#35000		2#4440|1#29600|3#1480|4#1480		null		
1540	90021	40	14#1132000|1001#40000		2#4605|1#30700|3#1535|4#1535		121208		
1541	90021	41	14#1166000|1001#40000		2#4794|1#31960|3#1598|4#1598		null		
1542	90021	42	14#1200000|1001#40000		2#4983|1#33220|3#1661|4#1661		null		
1543	90021	43	14#1234000|1001#40000		2#5172|1#34480|3#1724|4#1724		null		
1544	90021	44	14#1268000|1001#40000		2#5361|1#35740|3#1787|4#1787		null		
1545	90021	45	14#1398000|1001#45000		2#5550|1#37000|3#1850|4#1850		121209		
1546	90021	46	14#1436000|1001#45000		2#5751|1#38340|3#1917|4#1917		null		
1547	90021	47	14#1474000|1001#45000		2#5952|1#39680|3#1984|4#1984		null		
1548	90021	48	14#1512000|1001#45000		2#6153|1#41020|3#2051|4#2051		null		
1549	90021	49	14#1550000|1001#45000		2#6354|1#42360|3#2118|4#2118		null		
1550	90021	50	14#1692000|1001#50000		2#6555|1#43700|3#2185|4#2185		121210		
1551	90021	51	14#1734000|1001#50000		2#6780|1#45200|3#2260|4#2260		null		
1552	90021	52	14#1776000|1001#50000		2#7005|1#46700|3#2335|4#2335		null		
1553	90021	53	14#1818000|1001#50000		2#7230|1#48200|3#2410|4#2410		null		
1554	90021	54	14#1860000|1001#50000		2#7455|1#49700|3#2485|4#2485		null		
1555	90021	55	14#1882000|1001#55000		2#7680|1#51200|3#2560|4#2560		121211		
1556	90021	56	14#1906000|1001#55000		2#7917|1#52780|3#2639|4#2639		null		
1557	90021	57	14#1930000|1001#55000		2#8154|1#54360|3#2718|4#2718		null		
1558	90021	58	14#1954000|1001#55000		2#8391|1#55940|3#2797|4#2797		null		
1559	90021	59	14#1978000|1001#55000		2#8628|1#57520|3#2876|4#2876		null		
