Id	Rank	Level	LevUP	Hp	Attack	PhysicalDefence	MagicDefence	Speed	Hit	Dodge	CritFactor	CritDamageFactor	DamageBocusFactor	DamageReduceFactor	CureFacter	TreatFacter
378	1	378	189	486520	56185	1222	0	1116	420	0	0	0	0	0	0	0
379	1	379	189	487390	56280	1224	0	1118	430	0	0	0	0	0	0	0
380	1	380	190	488260	56380	1228	0	1122	430	380	1900	1900	1900	1900	1900	1900
381	1	381	190	489130	56480	1232	0	1124	430	0	0	0	0	0	0	0
382	1	382	191	490760	56915	1234	0	1126	430	0	0	0	0	0	0	0
383	1	383	191	492390	57350	1238	0	1130	430	0	0	0	0	0	0	0
384	1	384	192	493260	57450	1240	0	1132	430	0	0	0	0	0	0	0
385	1	385	192	494130	57550	1244	0	1134	430	0	0	0	0	0	0	0
386	1	386	193	495010	57650	1248	0	1138	430	0	0	0	0	0	0	0
387	1	387	193	495880	57750	1250	0	1140	430	0	0	0	0	0	0	0
388	1	388	194	496750	57850	1254	0	1144	440	0	0	0	0	0	0	0
389	1	389	194	497620	57950	1256	0	1146	440	0	0	0	0	0	0	0
390	1	390	195	498470	58045	1260	0	1148	440	390	1950	1950	1950	1950	1950	1950
391	1	391	195	499320	58145	1262	0	1150	440	0	0	0	0	0	0	0
392	1	392	196	500200	58245	1266	0	1154	440	0	0	0	0	0	0	0
393	1	393	196	501070	58345	1270	0	1156	440	0	0	0	0	0	0	0
394	1	394	197	506600	59060	1272	0	1158	440	0	0	0	0	0	0	0
395	1	395	197	512140	59770	1276	0	1162	440	0	0	0	0	0	0	0
396	1	396	198	513010	59870	1278	0	1164	440	0	0	0	0	0	0	0
397	1	397	198	513880	59970	1282	0	1166	450	0	0	0	0	0	0	0
398	1	398	199	514760	60070	1284	0	1170	450	0	0	0	0	0	0	0
399	1	399	199	515630	60170	1288	0	1172	450	0	0	0	0	0	0	0
400	1	400	200	516510	60270	1292	0	1174	450	400	2000	2000	2000	2000	2000	2000
401	1	401	200	517380	60370	1294	0	1176	450	0	0	0	0	0	0	0
402	1	402	201	583490	65490	1298	0	1184	450	0	0	0	0	0	0	0
403	1	403	201	649600	70610	1300	0	1192	450	0	0	0	0	0	0	0
404	1	404	202	650840	70740	1304	0	1196	450	0	0	0	0	0	0	0
405	1	405	202	652070	70870	1306	0	1198	450	0	0	0	0	0	0	0
406	1	406	203	653070	70980	1310	0	1200	460	0	0	0	0	0	0	0
407	1	407	203	654080	71085	1314	0	1204	460	0	0	0	0	0	0	0
408	1	408	204	656330	71310	1316	0	1212	460	0	0	0	0	0	0	0
409	1	409	204	658580	71530	1320	0	1218	460	0	0	0	0	0	0	0
410	1	410	205	659580	71635	1322	0	1222	460	410	2050	2050	2050	2050	2050	2050
411	1	411	205	660590	71745	1326	0	1224	460	0	0	0	0	0	0	0
412	1	412	206	662080	71900	1330	0	1226	460	0	0	0	0	0	0	0
413	1	413	206	663570	72055	1332	0	1230	460	0	0	0	0	0	0	0
414	1	414	207	664580	72165	1336	0	1232	460	0	0	0	0	0	0	0
415	1	415	207	665590	72270	1338	0	1234	470	0	0	0	0	0	0	0
416	1	416	208	667080	72425	1342	0	1238	470	0	0	0	0	0	0	0
417	1	417	208	668570	72585	1344	0	1240	470	0	0	0	0	0	0	0
418	1	418	209	669580	72690	1348	0	1242	470	0	0	0	0	0	0	0
419	1	419	209	670590	72800	1352	0	1244	470	0	0	0	0	0	0	0
420	1	420	210	672540	73080	1354	0	1248	470	420	2100	2100	2100	2100	2100	2100
421	1	421	210	674490	73360	1358	0	1250	470	0	0	0	0	0	0	0
422	1	422	211	676260	73535	1360	0	1252	470	0	0	0	0	0	0	0
423	1	423	211	678040	73710	1364	0	1256	470	0	0	0	0	0	0	0
424	1	424	212	683290	74675	1368	0	1262	480	0	0	0	0	0	0	0
425	1	425	212	688540	75645	1370	0	1268	480	0	0	0	0	0	0	0
426	1	426	213	689550	75755	1374	0	1272	480	0	0	0	0	0	0	0
427	1	427	213	690560	75860	1376	0	1274	480	0	0	0	0	0	0	0
428	1	428	214	692070	76020	1380	0	1278	480	0	0	0	0	0	0	0
429	1	429	214	693580	76180	1382	0	1280	480	0	0	0	0	0	0	0
430	1	430	215	694590	76290	1386	0	1282	480	430	2150	2150	2150	2150	2150	2150
431	1	431	215	695600	76395	1390	0	1284	480	0	0	0	0	0	0	0
432	1	432	216	697110	76555	1392	0	1288	480	0	0	0	0	0	0	0
433	1	433	216	698630	76715	1396	0	1290	490	0	0	0	0	0	0	0
434	1	434	217	699640	76825	1398	0	1294	490	0	0	0	0	0	0	0
435	1	435	217	700650	76935	1402	0	1296	490	0	0	0	0	0	0	0
436	1	436	218	706340	77160	1404	0	1298	490	0	0	0	0	0	0	0
437	1	437	218	712030	77390	1408	0	1300	490	0	0	0	0	0	0	0
438	1	438	219	713060	77500	1412	0	1304	490	0	0	0	0	0	0	0
439	1	439	219	714080	77605	1414	0	1306	490	0	0	0	0	0	0	0
440	1	440	220	715620	77765	1418	0	1308	490	440	2200	2200	2200	2200	2200	2200
441	1	441	220	717150	77930	1420	0	1312	490	0	0	0	0	0	0	0
442	1	442	221	718180	78035	1424	0	1314	500	0	0	0	0	0	0	0
443	1	443	221	719210	78145	1426	0	1316	500	0	0	0	0	0	0	0
444	1	444	222	720740	78305	1430	0	1320	500	0	0	0	0	0	0	0
445	1	445	222	722280	78465	1434	0	1322	500	0	0	0	0	0	0	0
446	1	446	223	723820	79810	1436	0	1326	500	0	0	0	0	0	0	0
447	1	447	223	725350	81155	1440	0	1330	500	0	0	0	0	0	0	0
448	1	448	224	727660	81390	1442	0	1334	500	0	0	0	0	0	0	0
449	1	449	224	729970	81620	1446	0	1336	500	0	0	0	0	0	0	0
450	1	450	225	731000	81735	1450	0	1338	500	450	2250	2250	2250	2250	2250	2250
451	1	451	225	732030	81845	1452	0	1340	510	0	0	0	0	0	0	0
452	1	452	226	737620	82520	1456	0	1344	510	0	0	0	0	0	0	0
453	1	453	226	743200	83195	1458	0	1346	510	0	0	0	0	0	0	0
454	1	454	227	744230	83305	1462	0	1350	510	0	0	0	0	0	0	0
455	1	455	227	745260	83415	1464	0	1352	510	0	0	0	0	0	0	0
456	1	456	228	746810	83585	1468	0	1354	510	0	0	0	0	0	0	0
457	1	457	228	748370	83750	1472	0	1356	510	0	0	0	0	0	0	0
458	1	458	229	749400	83865	1474	0	1360	510	0	0	0	0	0	0	0
459	1	459	229	750430	83975	1478	0	1362	510	0	0	0	0	0	0	0
460	1	460	230	751990	84145	1480	0	1366	520	460	2300	2300	2300	2300	2300	2300
461	1	461	230	753540	84310	1484	0	1368	520	0	0	0	0	0	0	0
462	1	462	231	850570	91945	1488	0	1376	520	0	0	0	0	0	0	0
463	1	463	231	947600	99585	1490	0	1382	520	0	0	0	0	0	0	0
464	1	464	232	948940	99720	1494	0	1386	520	0	0	0	0	0	0	0
465	1	465	232	950280	99855	1496	0	1388	520	0	0	0	0	0	0	0
466	1	466	233	951610	99990	1500	0	1392	520	0	0	0	0	0	0	0
467	1	467	233	952950	100125	1502	0	1394	520	0	0	0	0	0	0	0
468	1	468	234	954290	100265	1506	0	1396	520	0	0	0	0	0	0	0
469	1	469	234	955620	100400	1508	0	1398	530	0	0	0	0	0	0	0
470	1	470	235	971250	100680	1512	0	1402	530	470	2350	2350	2350	2350	2350	2350
471	1	471	235	986870	100960	1516	0	1404	530	0	0	0	0	0	0	0
472	1	472	236	988240	101095	1518	0	1406	530	0	0	0	0	0	0	0
473	1	473	236	989620	101230	1522	0	1410	530	0	0	0	0	0	0	0
474	1	474	237	990990	101365	1524	0	1412	530	0	0	0	0	0	0	0
475	1	475	237	992370	101500	1528	0	1414	530	0	0	0	0	0	0	0
476	1	476	238	994800	101730	1530	0	1418	530	0	0	0	0	0	0	0
477	1	477	238	997230	101960	1534	0	1420	530	0	0	0	0	0	0	0
478	1	478	239	998610	102095	1538	0	1424	540	0	0	0	0	0	0	0
479	1	479	239	999980	102230	1540	0	1426	540	0	0	0	0	0	0	0
480	1	480	240	1005770	102910	1544	0	1428	540	480	2400	2400	2400	2400	2400	2400
481	1	481	240	1011550	103590	1546	0	1430	540	0	0	0	0	0	0	0
482	1	482	241	1012930	103725	1550	0	1434	540	0	0	0	0	0	0	0
483	1	483	241	1014300	103860	1554	0	1436	540	0	0	0	0	0	0	0
484	1	484	242	1015670	103995	1556	0	1440	540	0	0	0	0	0	0	0
485	1	485	242	1017050	104130	1560	0	1442	540	0	0	0	0	0	0	0
486	1	486	243	1018420	104265	1562	0	1444	540	0	0	0	0	0	0	0
487	1	487	243	1019800	104400	1566	0	1446	550	0	0	0	0	0	0	0
488	1	488	244	1021170	104540	1570	0	1450	550	0	0	0	0	0	0	0
489	1	489	244	1022550	104675	1572	0	1452	550	0	0	0	0	0	0	0
490	1	490	245	1029740	104905	1576	0	1454	550	490	2450	2450	2450	2450	2450	2450
491	1	491	245	1036940	105130	1578	0	1458	550	0	0	0	0	0	0	0
492	1	492	246	1038320	105265	1582	0	1460	550	0	0	0	0	0	0	0
493	1	493	246	1039710	105400	1584	0	1462	550	0	0	0	0	0	0	0
494	1	494	247	1041100	105540	1588	0	1466	550	0	0	0	0	0	0	0
495	1	495	247	1042490	105675	1590	0	1468	550	0	0	0	0	0	0	0
496	1	496	248	1044500	105960	1594	0	1470	560	0	0	0	0	0	0	0
497	1	497	248	1046520	106245	1596	0	1474	560	0	0	0	0	0	0	0
498	1	498	249	1047910	106380	1600	0	1476	560	0	0	0	0	0	0	0
499	1	499	249	1049290	106515	1604	0	1478	560	0	0	0	0	0	0	0
500	1	500	250	1050680	106655	1606	0	1482	560	500	2500	2500	2500	2500	2500	2500
501	1	501	250	1052070	106790	1610	0	1484	560	0	0	0	0	0	0	0
502	1	502	251	1053690	106945	1612	0	1486	560	0	0	0	0	0	0	0
503	1	503	251	1055320	107100	1616	0	1488	560	0	0	0	0	0	0	0
504	1	504	252	1058160	107370	1620	0	1492	560	0	0	0	0	0	0	0
505	1	505	252	1061000	107635	1622	0	1494	570	0	0	0	0	0	0	0
506	1	506	253	1062390	107770	1626	0	1498	570	0	0	0	0	0	0	0
507	1	507	253	1063780	107905	1628	0	1500	570	0	0	0	0	0	0	0
508	1	508	254	1070710	109185	1632	0	1506	570	0	0	0	0	0	0	0
509	1	509	254	1077630	110460	1636	0	1512	570	0	0	0	0	0	0	0
510	1	510	255	1079020	110600	1638	0	1516	570	510	2550	2550	2550	2550	2550	2550
511	1	511	255	1080410	110735	1642	0	1518	570	0	0	0	0	0	0	0
512	1	512	256	1082630	110955	1646	0	1520	570	0	0	0	0	0	0	0
513	1	513	256	1084850	111170	1648	0	1524	570	0	0	0	0	0	0	0
514	1	514	257	1086240	111310	1652	0	1526	580	0	0	0	0	0	0	0
515	1	515	257	1087640	111445	1654	0	1528	580	0	0	0	0	0	0	0
516	1	516	258	1090930	112250	1658	0	1532	580	0	0	0	0	0	0	0
517	1	517	258	1094220	113060	1660	0	1534	580	0	0	0	0	0	0	0
518	1	518	259	1095610	113195	1664	0	1538	580	0	0	0	0	0	0	0
519	1	519	259	1097010	113335	1666	0	1540	580	0	0	0	0	0	0	0
520	1	520	260	1099240	113555	1670	0	1542	580	520	2600	2600	2600	2600	2600	2600
521	1	521	260	1101470	113775	1674	0	1544	580	0	0	0	0	0	0	0
522	1	522	261	1103550	114075	1676	0	1548	580	0	0	0	0	0	0	0
523	1	523	261	1105630	114375	1680	0	1550	590	0	0	0	0	0	0	0
524	1	524	262	1107870	114595	1682	0	1554	590	0	0	0	0	0	0	0
525	1	525	262	1110100	114815	1686	0	1556	590	0	0	0	0	0	0	0
526	1	526	263	1111500	114955	1690	0	1558	590	0	0	0	0	0	0	0
527	1	527	263	1112900	115090	1692	0	1560	590	0	0	0	0	0	0	0
528	1	528	264	1115150	115315	1696	0	1564	590	0	0	0	0	0	0	0
529	1	529	264	1117390	115535	1698	0	1566	590	0	0	0	0	0	0	0
530	1	530	265	1120300	115770	1702	0	1574	590	530	2650	2650	2650	2650	2650	2650
531	1	531	265	1123210	116000	1704	0	1582	590	0	0	0	0	0	0	0
532	1	532	266	1125460	116225	1708	0	1584	600	0	0	0	0	0	0	0
533	1	533	266	1127710	116445	1712	0	1586	600	0	0	0	0	0	0	0
534	1	534	267	1129120	116585	1714	0	1590	600	0	0	0	0	0	0	0
535	1	535	267	1130520	116725	1718	0	1592	600	0	0	0	0	0	0	0
536	1	536	268	1137750	117565	1720	0	1594	600	0	0	0	0	0	0	0
537	1	537	268	1144980	118405	1724	0	1598	600	0	0	0	0	0	0	0
538	1	538	269	1146390	118545	1726	0	1600	600	0	0	0	0	0	0	0
539	1	539	269	1147790	118685	1730	0	1602	600	0	0	0	0	0	0	0
540	1	540	270	1150060	118910	1732	0	1606	600	540	2700	2700	2700	2700	2700	2700
541	1	541	270	1152320	119135	1736	0	1608	610	0	0	0	0	0	0	0
542	1	542	271	1153730	119275	1740	0	1610	610	0	0	0	0	0	0	0
543	1	543	271	1155140	119410	1742	0	1614	610	0	0	0	0	0	0	0
544	1	544	272	1158480	119730	1746	0	1622	610	0	0	0	0	0	0	0
545	1	545	272	1161810	120045	1748	0	1628	610	0	0	0	0	0	0	0
546	1	546	273	1163220	120185	1752	0	1632	610	0	0	0	0	0	0	0
547	1	547	273	1164630	120325	1756	0	1634	610	0	0	0	0	0	0	0
548	1	548	274	1167640	120715	1758	0	1636	610	0	0	0	0	0	0	0
549	1	549	274	1170650	121105	1762	0	1640	610	0	0	0	0	0	0	0
550	1	550	275	1172060	121250	1764	0	1642	620	550	2750	2750	2750	2750	2750	2750
551	1	551	275	1173480	121390	1768	0	1644	620	0	0	0	0	0	0	0
552	1	552	276	1174890	121530	1772	0	1648	620	0	0	0	0	0	0	0
553	1	553	276	1176300	121670	1774	0	1650	620	0	0	0	0	0	0	0
554	1	554	277	1177710	121810	1778	0	1652	620	0	0	0	0	0	0	0
555	1	555	277	1179120	121950	1780	0	1656	620	0	0	0	0	0	0	0
556	1	556	278	1180530	122090	1784	0	1658	620	0	0	0	0	0	0	0
557	1	557	278	1181950	122230	1786	0	1660	620	0	0	0	0	0	0	0
558	1	558	279	1184420	122465	1790	0	1664	620	0	0	0	0	0	0	0
559	1	559	279	1186900	122700	1792	0	1666	630	0	0	0	0	0	0	0
560	1	560	280	1188310	122840	1796	0	1668	630	560	2800	2800	2800	2800	2800	2800
561	1	561	280	1189730	122980	1800	0	1670	630	0	0	0	0	0	0	0
562	1	562	281	1195570	123710	1802	0	1674	630	0	0	0	0	0	0	0
563	1	563	281	1201410	124435	1806	0	1676	630	0	0	0	0	0	0	0
564	1	564	282	1202830	124575	1808	0	1680	630	0	0	0	0	0	0	0
565	1	565	282	1204250	124720	1812	0	1682	630	0	0	0	0	0	0	0
566	1	566	283	1210910	125510	1816	0	1684	630	0	0	0	0	0	0	0
567	1	567	283	1217570	126305	1818	0	1686	630	0	0	0	0	0	0	0
568	1	568	284	1218990	126445	1822	0	1690	640	0	0	0	0	0	0	0
569	1	569	284	1220420	126585	1824	0	1692	640	0	0	0	0	0	0	0
570	1	570	285	1228530	126825	1828	0	1696	640	570	2850	2850	2850	2850	2850	2850
571	1	571	285	1236630	127060	1830	0	1698	640	0	0	0	0	0	0	0
572	1	572	286	1238070	127200	1834	0	1700	640	0	0	0	0	0	0	0
573	1	573	286	1239510	127345	1838	0	1704	640	0	0	0	0	0	0	0
574	1	574	287	1241730	127650	1840	0	1706	640	0	0	0	0	0	0	0
575	1	575	287	1243960	127960	1844	0	1708	640	0	0	0	0	0	0	0
576	1	576	288	1245400	128100	1846	0	1712	640	0	0	0	0	0	0	0
577	1	577	288	1246840	128245	1850	0	1714	650	0	0	0	0	0	0	0
578	1	578	289	1248270	128385	1854	0	1716	650	0	0	0	0	0	0	0
579	1	579	289	1249710	128530	1856	0	1718	650	0	0	0	0	0	0	0
580	1	580	290	1251150	128670	1860	0	1722	650	580	2900	2900	2900	2900	2900	2900
581	1	581	290	1252580	128810	1862	0	1724	650	0	0	0	0	0	0	0
582	1	582	291	1254020	128955	1866	0	1726	650	0	0	0	0	0	0	0
583	1	583	291	1255460	129095	1868	0	1730	650	0	0	0	0	0	0	0
584	1	584	292	1257970	129330	1872	0	1732	650	0	0	0	0	0	0	0
585	1	585	292	1260480	129565	1876	0	1734	650	0	0	0	0	0	0	0
586	1	586	293	1262190	129735	1878	0	1738	660	0	0	0	0	0	0	0
587	1	587	293	1263890	129900	1882	0	1740	660	0	0	0	0	0	0	0
588	1	588	294	1265650	130070	1884	0	1744	660	0	0	0	0	0	0	0
589	1	589	294	1267400	130240	1888	0	1746	660	0	0	0	0	0	0	0
590	1	590	295	1269110	130410	1890	0	1748	660	590	2950	2950	2950	2950	2950	2950
591	1	591	295	1270820	130580	1894	0	1750	660	0	0	0	0	0	0	0
592	1	592	296	1272580	130755	1898	0	1754	660	0	0	0	0	0	0	0
593	1	593	296	1274340	130925	1900	0	1756	660	0	0	0	0	0	0	0
594	1	594	297	1281600	131780	1904	0	1762	660	0	0	0	0	0	0	0
595	1	595	297	1288860	132630	1906	0	1770	670	0	0	0	0	0	0	0
596	1	596	298	1290570	132805	1910	0	1772	670	0	0	0	0	0	0	0
597	1	597	298	1292290	132975	1912	0	1774	670	0	0	0	0	0	0	0
598	1	598	299	1295390	133845	1916	0	1778	670	0	0	0	0	0	0	0
599	1	599	299	1298500	134720	1920	0	1780	670	0	0	0	0	0	0	0
600	1	600	300	1301060	136825	1922	0	1784	670	600	3000	3000	3000	3000	3000	3000
601	1	601	300	1303620	138935	1926	0	1788	670	0	0	0	0	0	0	0
602	1	602	301	1305390	139110	1928	0	1790	670	0	0	0	0	0	0	0
603	1	603	301	1307150	139290	1932	0	1794	670	0	0	0	0	0	0	0
604	1	604	302	1309150	139495	1936	0	1796	680	0	0	0	0	0	0	0
605	1	605	302	1311140	139695	1938	0	1798	680	0	0	0	0	0	0	0
606	1	606	303	1312590	139845	1942	0	1802	680	0	0	0	0	0	0	0
607	1	607	303	1314030	139990	1944	0	1804	680	0	0	0	0	0	0	0
608	1	608	304	1316630	140255	1948	0	1808	680	0	0	0	0	0	0	0
609	1	609	304	1319230	140520	1950	0	1810	680	0	0	0	0	0	0	0
610	1	610	305	1320680	140670	1954	0	1812	680	610	3050	3050	3050	3050	3050	3050
611	1	611	305	1322120	140815	1958	0	1814	680	0	0	0	0	0	0	0
612	1	612	306	1326070	141200	1960	0	1818	680	0	0	0	0	0	0	0
613	1	613	306	1330020	141590	1964	0	1820	690	0	0	0	0	0	0	0
614	1	614	307	1331470	141735	1966	0	1824	690	0	0	0	0	0	0	0
615	1	615	307	1332920	141885	1970	0	1826	690	0	0	0	0	0	0	0
616	1	616	308	1335540	142150	1972	0	1828	690	0	0	0	0	0	0	0
617	1	617	308	1338150	142415	1976	0	1830	690	0	0	0	0	0	0	0
618	1	618	309	1339600	142565	1980	0	1834	690	0	0	0	0	0	0	0
619	1	619	309	1341050	142710	1982	0	1836	690	0	0	0	0	0	0	0
620	1	620	310	1343680	142980	1986	0	1838	690	620	3100	3100	3100	3100	3100	3100
621	1	621	310	1346300	143245	1988	0	1842	690	0	0	0	0	0	0	0
622	1	622	311	1353570	144745	1992	0	1844	700	0	0	0	0	0	0	0
623	1	623	311	1360830	146245	1994	0	1846	700	0	0	0	0	0	0	0
624	1	624	312	1363470	146515	1998	0	1850	700	0	0	0	0	0	0	0
625	1	625	312	1366100	146785	2002	0	1852	700	0	0	0	0	0	0	0
626	1	626	313	1394740	147245	2004	0	1854	700	0	0	0	0	0	0	0
627	1	627	313	1423380	147705	2008	0	1858	700	0	0	0	0	0	0	0
628	1	628	314	1426110	147975	2010	0	1860	700	0	0	0	0	0	0	0
629	1	629	314	1428850	148245	2014	0	1862	700	0	0	0	0	0	0	0
630	1	630	315	1430360	148395	2018	0	1866	700	630	3150	3150	3150	3150	3150	3150
631	1	631	315	1431870	148545	2020	0	1868	710	0	0	0	0	0	0	0
632	1	632	316	1434620	148815	2024	0	1870	710	0	0	0	0	0	0	0
633	1	633	316	1437360	149085	2026	0	1874	710	0	0	0	0	0	0	0
634	1	634	317	1438880	149240	2030	0	1876	710	0	0	0	0	0	0	0
635	1	635	317	1440390	149390	2032	0	1878	710	0	0	0	0	0	0	0
636	1	636	318	1443140	149660	2036	0	1882	710	0	0	0	0	0	0	0
637	1	637	318	1445890	149930	2038	0	1884	710	0	0	0	0	0	0	0
638	1	638	319	1448800	150205	2042	0	1886	710	0	0	0	0	0	0	0
639	1	639	319	1451710	150480	2046	0	1890	710	0	0	0	0	0	0	0
640	1	640	320	1454470	150750	2048	0	1892	720	640	3200	3200	3200	3200	3200	3200
641	1	641	320	1457230	151025	2052	0	1894	720	0	0	0	0	0	0	0
642	1	642	321	1458750	151175	2054	0	1898	720	0	0	0	0	0	0	0
643	1	643	321	1460270	151325	2058	0	1900	720	0	0	0	0	0	0	0
644	1	644	322	1463040	151600	2062	0	1902	720	0	0	0	0	0	0	0
645	1	645	322	1465810	151875	2064	0	1906	720	0	0	0	0	0	0	0
646	1	646	323	1467340	152025	2068	0	1908	720	0	0	0	0	0	0	0
647	1	647	323	1468860	152175	2070	0	1910	720	0	0	0	0	0	0	0
648	1	648	324	1471640	152450	2074	0	1914	720	0	0	0	0	0	0	0
649	1	649	324	1474410	152720	2078	0	1916	730	0	0	0	0	0	0	0
650	1	650	325	1483220	153845	2080	0	1918	730	650	3250	3250	3250	3250	3250	3250
651	1	651	325	1492020	154970	2084	0	1920	730	0	0	0	0	0	0	0
652	1	652	326	1494940	155895	2086	0	1924	730	0	0	0	0	0	0	0
653	1	653	326	1497860	156820	2090	0	1926	730	0	0	0	0	0	0	0
654	1	654	327	1499380	156975	2092	0	1930	730	0	0	0	0	0	0	0
655	1	655	327	1500910	157125	2096	0	1932	730	0	0	0	0	0	0	0
656	1	656	328	1502430	157280	2100	0	1934	730	0	0	0	0	0	0	0
657	1	657	328	1503960	157430	2102	0	1936	730	0	0	0	0	0	0	0
658	1	658	329	1505480	157585	2106	0	1940	740	0	0	0	0	0	0	0
659	1	659	329	1507010	157735	2108	0	1942	740	0	0	0	0	0	0	0
660	1	660	330	1508530	157890	2112	0	1946	740	660	3300	3300	3300	3300	3300	3300
661	1	661	330	1510060	158040	2114	0	1948	740	0	0	0	0	0	0	0
662	1	662	331	1516670	158855	2118	0	1950	740	0	0	0	0	0	0	0
663	1	663	331	1523280	159670	2122	0	1954	740	0	0	0	0	0	0	0
664	1	664	332	1524820	159825	2124	0	1956	740	0	0	0	0	0	0	0
665	1	665	332	1526350	159980	2128	0	1958	740	0	0	0	0	0	0	0
666	1	666	333	1529280	160255	2130	0	1962	740	0	0	0	0	0	0	0
667	1	667	333	1532210	160535	2134	0	1964	750	0	0	0	0	0	0	0
668	1	668	334	1533750	160690	2136	0	1966	750	0	0	0	0	0	0	0
669	1	669	334	1535290	160845	2140	0	1968	750	0	0	0	0	0	0	0
670	1	670	335	1536820	161000	2144	0	1972	750	670	3350	3350	3350	3350	3350	3350
671	1	671	335	1538360	161150	2146	0	1974	750	0	0	0	0	0	0	0
672	1	672	336	1539900	161305	2150	0	1976	750	0	0	0	0	0	0	0
673	1	673	336	1541430	161460	2152	0	1980	750	0	0	0	0	0	0	0
674	1	674	337	1542970	161615	2156	0	1982	750	0	0	0	0	0	0	0
675	1	675	337	1544510	161770	2158	0	1984	750	0	0	0	0	0	0	0
676	1	676	338	1547080	162125	2162	0	1988	760	0	0	0	0	0	0	0
677	1	677	338	1549660	162485	2166	0	1990	760	0	0	0	0	0	0	0
678	1	678	339	1551200	162635	2168	0	1994	760	0	0	0	0	0	0	0
679	1	679	339	1552730	162790	2172	0	1996	760	0	0	0	0	0	0	0
680	1	680	340	1562230	163890	2174	0	2004	760	680	3400	3400	3400	3400	3400	3400
681	1	681	340	1571720	164990	2178	0	2010	760	0	0	0	0	0	0	0
682	1	682	341	1573260	165145	2182	0	2014	760	0	0	0	0	0	0	0
683	1	683	341	1574800	165295	2184	0	2016	760	0	0	0	0	0	0	0
684	1	684	342	1576330	165450	2188	0	2020	760	0	0	0	0	0	0	0
685	1	685	342	1577870	165605	2190	0	2022	770	0	0	0	0	0	0	0
686	1	686	343	1579410	165760	2194	0	2024	770	0	0	0	0	0	0	0
687	1	687	343	1580940	165915	2196	0	2026	770	0	0	0	0	0	0	0
688	1	688	344	1582480	166070	2200	0	2030	770	0	0	0	0	0	0	0
689	1	689	344	1584020	166220	2204	0	2032	770	0	0	0	0	0	0	0
690	1	690	345	1585550	166375	2206	0	2034	770	690	3450	3450	3450	3450	3450	3450
691	1	691	345	1587090	166530	2210	0	2038	770	0	0	0	0	0	0	0
692	1	692	346	1590020	166805	2212	0	2040	770	0	0	0	0	0	0	0
693	1	693	346	1592950	167085	2216	0	2042	770	0	0	0	0	0	0	0
694	1	694	347	1594490	167240	2218	0	2046	780	0	0	0	0	0	0	0
695	1	695	347	1596020	167390	2222	0	2048	780	0	0	0	0	0	0	0
696	1	696	348	1597560	167545	2226	0	2050	780	0	0	0	0	0	0	0
697	1	697	348	1599100	167700	2228	0	2054	780	0	0	0	0	0	0	0
698	1	698	349	1600630	167855	2232	0	2056	780	0	0	0	0	0	0	0
699	1	699	349	1602170	168010	2234	0	2058	780	0	0	0	0	0	0	0
700	1	700	350	1603710	168165	2238	0	2062	780	700	3500	3500	3500	3500	3500	3500
701	1	701	350	1605240	168320	2240	0	2064	780	0	0	0	0	0	0	0
702	1	702	351	1608310	168725	2244	0	2066	780	0	0	0	0	0	0	0
703	1	703	351	1611380	169130	2248	0	2070	790	0	0	0	0	0	0	0
704	1	704	352	1613680	169360	2250	0	2072	790	0	0	0	0	0	0	0
705	1	705	352	1615980	169590	2254	0	2074	790	0	0	0	0	0	0	0
706	1	706	353	1626010	169865	2256	0	2078	790	0	0	0	0	0	0	0
707	1	707	353	1636040	170145	2260	0	2080	790	0	0	0	0	0	0	0
708	1	708	354	1646100	172025	2264	0	2086	790	0	0	0	0	0	0	0
709	1	709	354	1656150	173910	2266	0	2092	790	0	0	0	0	0	0	0
710	1	710	355	1657710	174065	2270	0	2096	790	710	3550	3550	3550	3550	3550	3550
711	1	711	355	1659260	174220	2272	0	2098	790	0	0	0	0	0	0	0
712	1	712	356	1662430	174535	2276	0	2102	800	0	0	0	0	0	0	0
713	1	713	356	1665590	174855	2278	0	2104	800	0	0	0	0	0	0	0
714	1	714	357	1667150	175010	2282	0	2106	800	0	0	0	0	0	0	0
715	1	715	357	1668710	175165	2286	0	2108	800	0	0	0	0	0	0	0
716	1	716	358	1671880	175480	2288	0	2112	800	0	0	0	0	0	0	0
717	1	717	358	1675060	175800	2292	0	2114	800	0	0	0	0	0	0	0
718	1	718	359	1676620	175955	2294	0	2118	800	0	0	0	0	0	0	0
719	1	719	359	1678180	176110	2298	0	2120	800	0	0	0	0	0	0	0
720	1	720	360	1682770	176555	2300	0	2122	800	720	3600	3600	3600	3600	3600	3600
721	1	721	360	1687360	177000	2304	0	2124	810	0	0	0	0	0	0	0
722	1	722	361	1688920	177155	2308	0	2128	810	0	0	0	0	0	0	0
723	1	723	361	1690490	177310	2310	0	2130	810	0	0	0	0	0	0	0
724	1	724	362	1693680	177630	2314	0	2134	810	0	0	0	0	0	0	0
725	1	725	362	1696880	177950	2316	0	2136	810	0	0	0	0	0	0	0
726	1	726	363	1698440	178200	2320	0	2144	810	0	0	0	0	0	0	0
727	1	727	363	1700010	178450	2322	0	2150	810	0	0	0	0	0	0	0
728	1	728	364	1704380	178985	2326	0	2154	810	0	0	0	0	0	0	0
729	1	729	364	1708740	179525	2330	0	2156	810	0	0	0	0	0	0	0
730	1	730	365	1710310	179680	2332	0	2160	820	730	3650	3650	3650	3650	3650	3650
