Id	AddConditionID	BehaviorType	BehaviorTypeValues	Reward	JumpType	JumpTypeValues
105008	0	11	6|105#12#29#105004|105#17#10#105011|105#18#12#105013|105#19#10#105014	null	6	105070
105009	0	0	null	null	1	105006
105010	0	15	105002	null	4	null
105011	0	0	null	null	1	105007
105012	0	15	105002	null	4	null
105013	0	15	105002	null	4	null
105014	0	15	105002	null	4	null
105015	0	0	null	null	1	105009
105016	0	15	105003	null	4	null
105017	0	0	null	null	1	105010
105018	0	15	105003	null	4	null
105019	0	0	null	null	1	105011
105020	0	15	105003	null	4	null
105021	0	0	null	null	1	105012
105022	0	15	105003	null	4	null
105023	0	0	null	null	1	105013
105024	0	15	105003	null	4	null
105025	0	0	null	null	1	105014
105026	0	15	105003	null	4	null
105027	0	0	null	null	1	105015
105028	0	15	105003	null	4	null
105029	0	0	null	null	1	105018
105030	0	15	105003	null	4	null
105031	0	15	105003	null	4	null
105032	0	15	105003	null	4	null
105033	0	15	105003	null	4	null
105034	0	24	105003#105138	null	4	null
105035	0	0	null	null	1	105019
105036	0	15	105003	null	4	null
105037	0	0	null	null	1	105020
105038	0	15	105003	null	4	null
105039	0	0	null	null	1	105021
105040	0	15	105003	null	4	null
105041	0	0	null	null	1	105022
105042	0	15	105003	null	4	null
105043	0	15	105003	null	4	null
105044	0	15	105003	null	4	null
105045	0	0	null	null	1	105024
105046	0	0	null	null	1	105024
105047	0	0	null	null	1	105025
105048	0	0	null	null	4	null
105049	0	0	null	null	1	105026
105050	0	0	null	null	1	105029
105051	0	0	null	null	1	105027
105052	0	0	null	null	1	105029
105053	0	0	null	null	1	105028
105054	0	0	null	null	1	105029
105055	0	0	null	null	1	105029
105056	0	0	null	null	1	105029
105057	0	0	null	null	1	105030
105058	0	0	null	null	1	105049
105059	0	0	null	null	1	105031
105060	0	17	105012|105#13#24#105006|105#13#25#105006|105#13#26#105006|105#13#27#105006|105#14#27#105006|105#15#27#105006|105#16#22#105006	40005#40005#58	4	null
105061	0	0	null	null	1	105032
105062	0	17	105012|105#13#24#105006|105#13#25#105006|105#13#26#105006|105#13#27#105006|105#14#27#105006|105#15#27#105006|105#16#22#105006	40005#40005#58	4	null
105063	0	0	null	null	1	105033
105064	0	17	105012|105#13#24#105006|105#13#25#105006|105#13#26#105006|105#13#27#105006|105#14#27#105006|105#15#27#105006|105#16#22#105006	40005#40005#58	4	null
105065	0	0	null	null	1	105034
105066	0	17	105012|105#13#24#105006|105#13#25#105006|105#13#26#105006|105#13#27#105006|105#14#27#105006|105#15#27#105006|105#16#22#105006	40005#40005#58	4	null
105067	0	0	null	null	1	105035
105068	0	17	105012|105#13#24#105006|105#13#25#105006|105#13#26#105006|105#13#27#105006|105#14#27#105006|105#15#27#105006|105#16#22#105006	40005#40005#58	4	null
105069	0	0	null	null	1	105036
105070	0	17	105012|105#13#24#105006|105#13#25#105006|105#13#26#105006|105#13#27#105006|105#14#27#105006|105#15#27#105006|105#16#22#105006	40005#40005#58	4	null
105071	0	0	null	null	1	105037
105072	0	17	105012|105#13#24#105006|105#13#25#105006|105#13#26#105006|105#13#27#105006|105#14#27#105006|105#15#27#105006|105#16#22#105006	40005#40005#58	4	null
105073	0	0	null	null	1	105038
105074	0	17	105012|105#13#24#105006|105#13#25#105006|105#13#26#105006|105#13#27#105006|105#14#27#105006|105#15#27#105006|105#16#22#105006	40005#40005#58	4	null
105075	0	0	null	null	1	105039
105076	0	17	105012|105#13#24#105006|105#13#25#105006|105#13#26#105006|105#13#27#105006|105#14#27#105006|105#15#27#105006|105#16#22#105006	40005#40005#58	4	null
105077	0	0	null	null	1	105040
105078	0	17	105012|105#13#24#105006|105#13#25#105006|105#13#26#105006|105#13#27#105006|105#14#27#105006|105#15#27#105006|105#16#22#105006	40005#40005#58	4	null
105079	0	0	null	null	1	105041
105080	0	17	105012|105#13#24#105006|105#13#25#105006|105#13#26#105006|105#13#27#105006|105#14#27#105006|105#15#27#105006|105#16#22#105006	40005#40005#58	4	null
105081	0	0	null	null	1	105042
105082	0	17	105012|105#13#24#105006|105#13#25#105006|105#13#26#105006|105#13#27#105006|105#14#27#105006|105#15#27#105006|105#16#22#105006	40005#40005#58	4	null
105083	0	0	null	null	1	105043
105084	0	17	105012|105#13#24#105006|105#13#25#105006|105#13#26#105006|105#13#27#105006|105#14#27#105006|105#15#27#105006|105#16#22#105006	40005#40005#58	4	null
105085	0	0	null	null	1	105044
105086	0	17	105012|105#13#24#105006|105#13#25#105006|105#13#26#105006|105#13#27#105006|105#14#27#105006|105#15#27#105006|105#16#22#105006	40005#40005#58	4	null
105087	0	0	null	null	1	105045
105088	0	17	105012|105#13#24#105006|105#13#25#105006|105#13#26#105006|105#13#27#105006|105#14#27#105006|105#15#27#105006|105#16#22#105006	40005#40005#58	4	null
105089	0	0	null	null	1	105046
105090	0	17	105012|105#13#24#105006|105#13#25#105006|105#13#26#105006|105#13#27#105006|105#14#27#105006|105#15#27#105006|105#16#22#105006	40005#40005#58	4	null
105091	0	0	null	null	1	105047
105092	0	17	105012|105#13#24#105006|105#13#25#105006|105#13#26#105006|105#13#27#105006|105#14#27#105006|105#15#27#105006|105#16#22#105006	40005#40005#58	4	null
105093	0	6	1	40005#40005#58	1	105048
105094	0	17	105012|105#13#24#105006|105#13#25#105006|105#13#26#105006|105#13#27#105006|105#14#27#105006|105#15#27#105006|105#16#22#105006	40005#40005#58	4	null
105095	0	17	105012|105#13#24#105006|105#13#25#105006|105#13#26#105006|105#13#27#105006|105#14#27#105006|105#15#27#105006|105#16#22#105006	null	4	null
105096	0	17	105012|105#13#24#105006|105#13#25#105006|105#13#26#105006|105#13#27#105006|105#14#27#105006|105#15#27#105006|105#16#22#105006	null	4	null
105097	0	0	null	null	1	105050
105098	0	17	105012|105#13#24#105006|105#13#25#105006|105#13#26#105006|105#13#27#105006|105#14#27#105006|105#15#27#105006|105#16#22#105006	null	4	null
105099	0	0	null	null	1	105051
105100	0	17	105012|105#13#24#105006|105#13#25#105006|105#13#26#105006|105#13#27#105006|105#14#27#105006|105#15#27#105006|105#16#22#105006	null	4	null
105101	0	0	null	null	1	105052
105102	0	17	105012|105#13#24#105006|105#13#25#105006|105#13#26#105006|105#13#27#105006|105#14#27#105006|105#15#27#105006|105#16#22#105006	null	4	null
105103	0	0	null	null	1	105053
105104	0	17	105012|105#13#24#105006|105#13#25#105006|105#13#26#105006|105#13#27#105006|105#14#27#105006|105#15#27#105006|105#16#22#105006	null	4	null
105105	0	0	null	null	1	105054
105106	0	17	105012|105#13#24#105006|105#13#25#105006|105#13#26#105006|105#13#27#105006|105#14#27#105006|105#15#27#105006|105#16#22#105006	null	4	null
105107	0	17	105012|105#13#24#105006|105#13#25#105006|105#13#26#105006|105#13#27#105006|105#14#27#105006|105#15#27#105006|105#16#22#105006	null	4	null
105108	0	17	105012|105#13#24#105006|105#13#25#105006|105#13#26#105006|105#13#27#105006|105#14#27#105006|105#15#27#105006|105#16#22#105006	null	4	null
105109	0	0	null	null	1	105056
105110	0	15	105006	null	4	null
105111	0	0	null	null	1	105057
105112	0	15	105006	null	4	null
105113	0	0	null	null	1	105058
105114	0	15	105006	null	4	null
105115	0	0	null	null	1	105059
105116	0	15	105006	null	4	null
105117	0	15	105006	null	4	null
105118	0	15	105006	null	4	null
105119	0	0	null	null	1	105061
105120	0	0	null	null	1	105061
105121	0	1	10505	null	1	105062
105122	0	0	null	null	4	null
105123	0	9	6	null	4	null
105124	0	9	6	null	4	null
105125	0	0	null	null	1	105064
105126	0	0	null	null	1	105064
105127	0	0	null	null	1	105066
105128	0	0	null	null	4	null
105129	0	15	105011	null	4	null
105130	0	15	105011	null	4	null
105131	0	0	null	null	1	105067
105132	0	0	null	null	1	105068
105133	0	0	null	null	1	105068
105134	0	0	null	null	1	105068
105135	0	1	10502	null	3	105069#105088|1#10503
105136	0	0	null	null	4	null
105137	0	9	6	null	4	null
105138	0	9	6	null	4	null
105139	0	0	null	null	1	105071
105140	0	0	null	null	1	105071
105141	10501	2	1530#1|1531#3	null	1	105072
105142	0	0	null	null	4	null
105143	0	0	null	null	1	105073
105144	0	0	null	null	1	105073
105145	0	0	null	null	1	105074
105146	0	11	6|105#12#4#105015	null	6	105096
105147	0	0	null	null	1	105075
105148	0	11	6|105#12#4#105015	null	6	105096
105149	0	0	null	null	1	105076
105150	0	11	6|105#12#4#105015	null	6	105096
105151	0	0	null	null	1	105077
105152	0	11	6|105#12#4#105015	null	6	105096
105153	0	0	null	null	1	105078
105154	0	11	6|105#12#4#105015	null	6	105096
105155	0	0	null	null	1	105079
105156	0	11	6|105#12#4#105015	null	6	105096
105157	0	11	6|105#12#4#105015	null	6	105096
105158	0	11	6|105#12#4#105015	null	6	105096
105159	0	0	null	null	1	105081
105160	0	0	null	null	1	105085
105161	0	0	null	null	1	105082
105162	0	0	null	null	1	105085
105163	0	0	null	null	1	105083
105164	0	0	null	null	1	105085
105165	0	0	null	null	1	105118
105166	0	0	null	null	1	105119
105167	0	0	null	null	1	105085
105168	0	0	null	null	1	105085
105169	0	0	null	null	1	105123
105170	0	0	null	null	1	105121
105171	0	0	null	null	1	105123
105172	0	0	null	null	6	105084
105173	0	0	null	null	0	null
105174	0	0	null	null	0	null
105175	0	9	6	null	4	null
105176	0	9	6	null	4	null
105177	0	0	null	null	0	null
105178	0	0	null	null	0	null
105179	0	0	null	null	0	null
105180	0	0	null	null	0	null
105181	0	0	null	null	0	null
105182	0	0	null	null	0	null
105183	0	0	null	null	1	105093
105184	0	0	null	null	1	105093
105185	0	0	null	null	1	105094
105186	0	0	null	null	1	105094
105187	0	6	1	40005#40005#40005#40005#40005#53#53	1	105095
105188	0	0	null	null	4	null
105189	0	9	6	null	4	null
105190	0	9	6	null	4	null
105191	0	0	null	null	1	105115
105192	0	0	null	null	1	105115
105193	0	0	null	null	1	105098
105194	0	9	6	null	4	null
105195	0	0	null	null	1	105099
105196	0	9	6	null	4	null
105197	0	0	null	null	1	105100
105198	0	9	6	null	4	null
105199	0	9	6	null	4	null
105200	0	9	6	null	4	null
105201	0	0	null	null	1	null
105202	0	0	null	null	1	null
105203	0	0	null	null	1	105103
105204	0	0	null	null	1	105103
105205	0	0	null	null	1	105105
105206	0	0	null	null	4	null
105207	0	15	105013	null	4	null
105208	0	15	105013	null	4	null
105209	0	0	null	null	1	105106
105210	0	0	null	null	1	105107
105211	0	0	null	null	1	105107
105212	0	0	null	null	1	105107
105213	0	1	10502	null	3	105069#105088|1#10503
105214	0	0	null	null	4	null
105215	0	9	6	null	4	null
105216	0	9	6	null	4	null
105217	0	0	null	null	1	105110
105218	0	0	null	null	1	105110
105219	0	0	null	null	1	105111
105220	0	0	null	null	4	null
105221	0	0	null	null	1	105112
105222	0	0	null	null	1	105113
105223	0	0	null	null	1	105113
105224	0	0	null	null	1	105113
105225	0	1	10502	null	3	105069#105088|1#10503
105226	0	0	null	null	4	null
105227	0	9	6	null	4	null
105228	0	9	6	null	4	null
105229	10502	0	null	null	1	105097
105230	0	0	null	null	4	null
105231	0	0	null	null	1	105117
105232	0	0	null	null	1	105117
105233	0	0	null	null	1	105124
105234	0	0	null	null	1	105129
105235	0	0	null	null	1	105129
105236	0	0	null	null	4	null
105237	0	0	null	null	1	105119
105238	0	0	null	null	1	105119
105239	0	0	null	null	1	105126
105240	0	0	null	null	1	105131
105241	0	0	null	null	1	105131
105242	0	0	null	null	4	null
105243	0	0	null	null	1	105121
105244	0	0	null	null	1	105121
105245	0	1	10506	null	1	105116
105246	0	0	null	null	1	105123
105247	0	0	null	null	1	105123
105248	0	41	10503	null	1	105084
105249	0	0	null	null	1	105125
105250	0	0	null	null	1	105125
105251	0	1	10507	null	1	105118
105252	0	0	null	null	1	105127
105253	0	0	null	null	1	105127
105254	0	1	10508	null	1	105092
105255	0	0	null	null	1	105129
105256	0	0	null	null	1	105129
105257	0	41	10503	null	1	105116
105258	0	0	null	null	1	105131
105259	0	0	null	null	1	105131
105260	0	41	10503	null	1	105118
105263	0	15	105008	40005	4	null
105264	0	15	105009	40005	4	null
105265	0	15	105010	40005	4	null
105266	0	0	null	null	1	105003
105267	0	11	6|105#12#29#105004|105#17#10#105011|105#18#12#105013|105#19#10#105014	null	6	105070
105268	0	0	null	null	1	105139
105269	0	0	null	null	1	105139
105270	0	0	null	null	1	105018
105271	0	0	null	null	4	null
105272	0	0	null	null	4	null
105273	0	0	null	null	4	null
106001	0	0	null	null	1	106002
106002	0	35	106001|106#11#3#106002	null	4	null
106003	0	0	null	null	1	106003
106004	0	35	106001|106#11#3#106002	null	4	null
106005	0	0	null	null	1	106004
106006	0	35	106001|106#11#3#106002	null	4	null
106007	0	35	106001|106#11#3#106002	null	4	null
106008	0	35	106001|106#11#3#106002	null	4	null
106009	0	0	null	null	1	106006
106010	0	0	null	null	1	106008
106011	0	0	null	null	1	106007
106012	0	0	null	null	1	106008
106013	0	0	null	null	1	106008
106014	0	0	null	null	1	106008
106015	0	1	10601	null	1	106009
106016	0	0	null	null	4	null
106017	0	0	null	null	1	106010
106018	0	0	null	null	1	106016
106019	0	0	null	null	1	106011
106020	0	0	null	null	1	106016
106021	0	0	null	null	1	106012
106022	0	0	null	null	1	106016
106023	0	0	null	null	1	106013
106024	0	0	null	null	1	106016
106025	0	0	null	null	1	106014
106026	0	0	null	null	1	106016
106027	0	0	null	null	1	106015
106028	0	0	null	null	1	106016
106029	0	0	null	null	1	106016
106030	0	0	null	null	1	106016
106031	0	0	null	null	1	106017
106032	0	0	null	null	1	106021
106033	0	35	106002|106#2#4#106005|106#9#5#106017|106#9#6#106017|106#9#7#106017|106#11#9#106017	null	4	null
106034	0	35	106002|106#2#4#106005|106#9#5#106017|106#9#6#106017|106#9#7#106017|106#11#9#106017	null	4	null
106035	0	0	null	null	1	106019
106036	0	17	106005|106#3#15#106004	null	4	null
106037	0	0	null	null	1	106020
106038	0	17	106005|106#3#15#106004	null	4	null
106039	0	17	106005|106#3#15#106004	null	4	null
106040	0	17	106005|106#3#15#106004	null	4	null
106041	0	0	null	null	1	106022
106042	0	35	106002|106#3#15#106003	null	4	null
106043	0	35	106002|106#3#15#106003	null	4	null
106044	0	35	106002|106#3#15#106003	null	4	null
106045	0	0	null	null	1	106024
106046	0	0	null	null	1	106028
106047	0	0	null	null	1	106025
106048	0	0	null	null	1	106028
106049	0	0	null	null	1	106026
106050	0	0	null	null	1	106028
106051	0	0	null	null	1	106027
106052	0	0	null	null	1	106058
106053	0	0	null	null	1	106028
106054	0	0	null	null	1	106028
106055	0	1	10602	null	1	106029
106056	0	0	null	null	4	null
106057	0	0	null	null	1	106030
106058	0	35	106003|106#2#4#106006|106#4#11#106016|106#2#13#106016|106#2#18#106016|106#7#16#106016|106#5#18#106016	null	4	null
106059	0	35	106003|106#2#4#106006|106#4#11#106016|106#2#13#106016|106#2#18#106016|106#7#16#106016|106#5#18#106016	null	4	null
106060	0	35	106003|106#2#4#106006|106#4#11#106016|106#2#13#106016|106#2#18#106016|106#7#16#106016|106#5#18#106016	null	4	null
106061	0	0	null	null	0	null
106062	0	0	null	null	0	null
106063	0	0	null	null	0	null
106064	0	0	null	null	0	null
106065	0	0	null	null	1	106034
106066	0	35	106006|106#4#7#106019	null	4	null
106067	0	0	null	null	1	106035
106068	0	35	106006|106#4#7#106019	null	4	null
106069	0	0	null	null	1	106036
106070	0	35	106006|106#4#7#106019	null	4	null
106071	0	0	null	null	1	106037
106072	0	35	106006|106#4#7#106019	null	4	null
106073	0	0	null	null	1	106038
106074	0	35	106006|106#4#7#106019	null	4	null
106075	0	0	null	null	1	106062
106076	0	35	106006|106#4#7#106019	null	4	null
106077	0	0	null	null	1	106040
106078	0	0	null	null	1	106044
106079	0	0	null	null	1	106041
106080	0	0	null	null	1	106044
106081	0	0	null	null	1	106042
106082	0	0	null	null	1	106044
106083	0	0	null	null	1	106043
106084	0	0	null	null	1	106044
106085	0	0	null	null	1	106044
106086	0	0	null	null	1	106044
106087	0	1	10602	null	1	106045
106088	0	0	null	null	4	null
106089	0	0	null	null	1	106046
106090	0	35	106004|106#2#4#106007|106#4#11#106016|106#2#13#106016|106#2#18#106016|106#7#16#106016|106#5#18#106016	null	4	null
106091	0	35	106004|106#2#4#106007|106#4#11#106016|106#2#13#106016|106#2#18#106016|106#7#16#106016|106#5#18#106016	null	4	null
106092	0	35	106004|106#2#4#106007|106#4#11#106016|106#2#13#106016|106#2#18#106016|106#7#16#106016|106#5#18#106016	null	4	null
106093	0	0	null	null	0	null
106094	0	0	null	null	0	null
106095	0	0	null	null	0	null
106096	0	0	null	null	0	null
106097	0	0	null	null	1	106050
106098	0	35	106007|106#4#7#106019	null	4	null
106099	0	0	null	null	1	106051
106100	0	35	106007|106#4#7#106019	null	4	null
106101	0	0	null	null	1	106074
106102	0	35	106007|106#4#7#106019	null	4	null
106103	0	15	106009	40006	4	null
106104	0	15	106010	40006	4	null
106105	0	15	106011	40006	4	null
106106	0	15	106012	40006	4	null
106107	0	15	106013	40006	4	null
106108	0	0	null	null	1	106058
106109	0	0	null	null	1	106059
106110	0	0	null	null	1	106059
106111	0	0	null	null	1	106059
106112	0	20	10605#106017	null	4	null
106113	0	20	10605#106017	null	4	null
106114	0	0	null	null	1	106061
106115	0	0	null	null	1	106061
106116	0	20	10605#106016	null	4	null
106117	0	20	10605#106016	null	4	null
106118	0	0	null	null	1	106063
106119	0	35	106006|106#4#7#106019	null	4	null
106120	0	0	null	null	1	106064
106121	0	35	106006|106#4#7#106019	null	4	null
106122	0	35	106006|106#4#7#106019	null	4	null
106123	0	35	106006|106#4#7#106019	null	4	null
106124	0	0	null	null	1	106066
106125	0	35	106019|106#14#17#106020|106#13#12#106018|106#12#12#106018|106#12#13#106018|106#12#14#106018|106#12#15#106018|106#12#16#106018|106#14#20#106018	null	4	null
106126	0	35	106019|106#14#17#106020|106#13#12#106018|106#12#12#106018|106#12#13#106018|106#12#14#106018|106#12#15#106018|106#12#16#106018|106#14#20#106018	null	4	null
106127	0	35	106019|106#14#17#106020|106#13#12#106018|106#12#12#106018|106#12#13#106018|106#12#14#106018|106#12#15#106018|106#12#16#106018|106#14#20#106018	null	4	null
106128	0	0	null	null	1	106068
106129	0	0	null	null	1	106068
106130	0	20	10605#106018	null	4	null
106131	0	20	10605#106018	null	4	null
106132	0	0	null	null	1	106070
106133	0	9	7	null	4	null
106134	0	0	null	null	1	106071
106135	0	9	7	null	4	null
106136	0	9	7	null	4	null
106137	0	9	7	null	4	null
106138	0	0	null	null	1	106075
106139	0	35	106007|106#4#7#106019	null	4	null
106140	0	35	106007|106#4#7#106019	null	4	null
106141	0	35	106007|106#4#7#106019	null	4	null
107001	0	0	null	null	1	107002
107002	0	15	107001	null	4	null
107003	0	0	null	null	1	107003
107004	0	15	107001	null	4	null
107005	0	0	null	null	1	107004
107006	0	15	107001	null	4	null
107007	0	0	null	null	1	107005
107008	0	15	107001	null	4	null
107009	0	0	null	null	1	107006
107010	0	15	107001	null	4	null
107011	0	15	107001	null	4	null
107012	0	15	107001	null	4	null
107013	0	0	null	null	1	107008
107014	0	0	null	null	1	107011
107015	0	0	null	null	1	107009
107016	0	0	null	null	1	107011
107017	0	0	null	null	1	107010
107018	0	0	null	null	1	107011
107019	0	0	null	null	1	107011
107020	0	0	null	null	1	107011
107021	0	1	10701	null	1	107012
107022	0	0	null	null	4	null
