Id	TechId	Level	Values	Profession	Consume
2361	6	37	52#1850	4	14#3036000|65#5060
2362	6	38	52#1900	4	14#3228000|65#5380
2363	6	39	52#1950	4	14#3420000|65#5700
2364	6	40	52#2000	4	14#3612000|65#6020
2365	6	41	52#2050	4	14#3996000|65#6660
2366	6	42	52#2100	4	14#4380000|65#7300
2367	6	43	52#2150	4	14#4764000|65#7940
2368	6	44	52#2200	4	14#5148000|65#8580
2369	6	45	52#2250	4	14#5532000|65#9220
2370	6	46	52#2300	4	14#5916000|65#9860
2371	6	47	52#2350	4	14#6300000|65#10500
2372	6	48	52#2400	4	14#6684000|65#11140
2373	6	49	52#2450	4	14#7068000|65#11780
2374	6	50	52#2500	4	14#7452000|65#12420
2375	6	51	52#2550	4	14#8220000|65#13700
2376	6	52	52#2600	4	14#8988000|65#14980
2377	6	53	52#2650	4	14#9756000|65#16260
2378	6	54	52#2700	4	14#10524000|65#17540
2379	6	55	52#2750	4	14#11292000|65#18820
2380	6	56	52#2800	4	14#12060000|65#20100
2381	6	57	52#2850	4	14#12828000|65#21380
2382	6	58	52#2900	4	14#13596000|65#22660
2383	6	59	52#2950	4	14#14364000|65#23940
2384	6	60	52#3000	4	14#15132000|65#25220
2385	6	61	52#3050	4	14#16668000|65#27780
2386	6	62	52#3100	4	14#18204000|65#30340
2387	6	63	52#3150	4	14#19740000|65#32900
2388	6	64	52#3200	4	14#21276000|65#35460
2389	6	65	52#3250	4	14#22812000|65#38020
2390	6	66	52#3300	4	14#24348000|65#40580
2391	6	67	52#3350	4	14#25884000|65#43140
2392	6	68	52#3400	4	14#27420000|65#45700
2393	6	69	52#3450	4	14#28956000|65#48260
2394	6	70	52#3500	4	14#30492000|65#50820
2395	6	71	52#3550	4	14#33564000|65#55940
2396	6	72	52#3600	4	14#36636000|65#61060
2397	6	73	52#3650	4	14#39708000|65#66180
2398	6	74	52#3700	4	14#42780000|65#71300
2399	6	75	52#3750	4	14#45852000|65#76420
2400	6	76	52#3800	4	14#48924000|65#81540
2401	6	77	52#3850	4	14#51996000|65#86660
2402	6	78	52#3900	4	14#55068000|65#91780
2403	6	79	52#3950	4	14#58140000|65#96900
2404	6	80	52#4000	4	14#61212000|65#102020
2405	6	81	52#4050	4	14#67356000|65#112260
2406	6	82	52#4100	4	14#73500000|65#122500
2407	6	83	52#4150	4	14#79644000|65#132740
2408	6	84	52#4200	4	14#85788000|65#142980
2409	6	85	52#4250	4	14#91932000|65#153220
2410	6	86	52#4300	4	14#98076000|65#163460
2411	6	87	52#4350	4	14#104220000|65#173700
2412	6	88	52#4400	4	14#110364000|65#183940
2413	6	89	52#4450	4	14#116508000|65#194180
2414	6	90	52#4500	4	14#122652000|65#204420
2415	6	91	52#4550	4	14#134940000|65#224900
2416	6	92	52#4600	4	14#147228000|65#245380
2417	6	93	52#4650	4	14#159516000|65#265860
2418	6	94	52#4700	4	14#171804000|65#286340
2419	6	95	52#4750	4	14#184092000|65#306820
2420	6	96	52#4800	4	14#196380000|65#327300
2421	6	97	52#4850	4	14#208668000|65#347780
2422	6	98	52#4900	4	14#220956000|65#368260
2423	6	99	52#4950	4	14#233244000|65#388740
2424	6	100	52#5000	4	null
