Id	MonsterId	Type	Profession	Quality	Level	Hp	Attack	PhysicalDefence	MagicDefence	Speed	SecondaryFactor	PropertyName	ElementDamageBonusFactor	ElementDamageReduceFactor	SkillList	PassiveSkillList	MonsterAi
102053	10053	3	3	0	58	3771	708	239	0	213	56#15000|53#10000|55#1000	3	0.0	0#0#0#0#0#0	12101#12111	12121	0
102054	10044	3	2	0	63	8410	1613	498	0	479	56#15000|53#10000|55#1000	3	0.0	0#0#0#0#0#0	10801#10811#10831	10821	0
102055	10034	2	3	0	59	3765	736	227	0	227	56#15000|53#10000|55#1000	2	0.0	0#0#0#0#0#0	32001#32011	32021	0
102061	10016	1	3	0	59	4548	877	281	0	270	56#15000|53#10000|55#1000	1	0.0	0#0#0#0#0#0	21901#21911	21921	0
102062	10016	1	3	0	59	4548	877	281	0	270	56#15000|53#10000|55#1000	1	0.0	0#0#0#0#0#0	21901#21911	21921	0
102063	10014	1	2	0	64	6423	1267	363	0	357	56#15000|53#10000|55#1000	1	0.0	0#0#0#0#0#0	21301#21311#21331	21321	0
102064	10016	1	3	0	59	4548	877	281	0	270	56#15000|53#10000|55#1000	1	0.0	0#0#0#0#0#0	21901#21911	21921	0
102065	10033	2	1	0	59	4897	699	288	0	285	56#15000|53#10000|55#1000	2	0.0	0#0#0#0#0#0	31701#31711	31721	0
102071	10017	1	2	0	60	3803	722	231	0	223	56#15000|53#10000|55#1000	1	0.0	0#0#0#0#0#0	22101#22111	22121	0
102072	10034	2	3	0	60	3822	746	230	0	229	56#15000|53#10000|55#1000	2	0.0	0#0#0#0#0#0	32001#32011	32021	0
102073	10023	2	2	0	65	8391	1716	482	0	512	56#15000|53#10000|55#1000	2	0.0	0#0#0#0#0#0	30501#30511#30531	30521	0
102074	10033	2	1	0	59	4897	699	288	0	285	56#15000|53#10000|55#1000	2	0.0	0#0#0#0#0#0	31701#31711	31721	0
102075	10033	2	1	0	60	4969	708	291	0	288	56#15000|53#10000|55#1000	2	0.0	0#0#0#0#0#0	31701#31711	31721	0
102081	10052	3	1	0	60	5087	690	311	0	277	56#15000|53#10000|55#1000	3	0.0	0#0#0#0#0#0	11801#11811	11821	0
102082	10052	3	1	0	60	5087	690	311	0	277	56#15000|53#10000|55#1000	3	0.0	0#0#0#0#0#0	11801#11811	11821	0
102083	10016	1	3	0	60	4614	890	284	0	273	56#15000|53#10000|55#1000	1	0.0	0#0#0#0#0#0	21901#21911	21921	0
102084	10016	1	3	0	60	4614	890	284	0	273	56#15000|53#10000|55#1000	1	0.0	0#0#0#0#0#0	21901#21911	21921	0
102085	10004	1	4	0	66	8576	1700	496	0	498	56#15000|53#10000|55#1000	1	0.0	0#0#0#0#0#0	20301#20311#20331	20321	0
102091	10026	2	1	0	67	9710	1350	523	0	534	56#15000|53#10000|55#1000	2	0.0	0#0#0#0#0#0	30801#30811#30831	30821	0
102092	10052	3	1	0	60	5087	690	311	0	277	56#15000|53#10000|55#1000	3	0.0	0#0#0#0#0#0	11801#11811	11821	0
102093	10052	3	1	0	61	5871	801	331	0	290	56#15000|53#10000|55#1000	3	0.0	0#0#0#0#0#0	11801#11811	11821	0
102094	10016	1	3	0	61	5316	1034	304	0	286	56#15000|53#10000|55#1000	1	0.0	0#0#0#0#0#0	21901#21911	21921	0
102095	10016	1	3	0	60	4614	890	284	0	273	56#15000|53#10000|55#1000	1	0.0	0#0#0#0#0#0	21901#21911	21921	0
102101	10052	3	1	0	61	5871	801	331	0	290	56#15000|53#10000|55#1000	3	0.0	0#0#0#0#0#0	11801#11811	11821	0
102102	10049	3	2	0	61	6285	1201	367	0	346	56#15000|53#10000|55#1000	3	0.0	0#0#0#0#0#0	11301#11311#11331	11321	0
102103	10046	3	4	0	73	12204	1614	587	0	523	56#15000|53#10000|55#1000	3	0.0	0#0#0#0#0#0	11001#11011#11031	11021	0
102104	10049	3	2	0	61	6285	1201	367	0	346	56#15000|53#10000|55#1000	3	0.0	0#0#0#0#0#0	11301#11311#11331	11321	0
102105	10047	3	4	0	61	6671	1083	377	0	340	56#15000|53#10000|55#1000	3	0.0	0#0#0#0#0#0	11101#11111#11131	11121	0
102111	10026	2	1	0	69	9942	1381	535	0	545	56#15000|53#10000|55#1000	2	0.0	0#0#0#0#0#0	30801#30811#30831	30821	0
102112	10054	3	2	0	61	3712	695	213	0	183	56#15000|53#10000|55#1000	3	0.0	0#0#0#0#0#0	12301#12311	null	0
102113	10054	3	2	0	62	3764	704	215	0	185	56#15000|53#10000|55#1000	3	0.0	0#0#0#0#0#0	12301#12311	null	0
102114	10049	3	2	0	63	6455	1233	376	0	353	56#15000|53#10000|55#1000	3	0.0	0#0#0#0#0#0	11301#11311#11331	11321	0
102115	10047	3	4	0	62	6762	1097	381	0	343	56#15000|53#10000|55#1000	3	0.0	0#0#0#0#0#0	11101#11111#11131	11121	0
102121	10013	1	1	0	70	7762	1061	413	0	395	56#15000|53#10000|55#1000	1	0.0	0#0#0#0#0#0	21201#21211#21231	21221	0
102122	10017	1	2	0	64	4583	877	258	0	242	56#15000|53#10000|55#1000	1	0.0	0#0#0#0#0#0	22101#22111	22121	0
102123	10017	1	2	0	62	4458	854	252	0	237	56#15000|53#10000|55#1000	1	0.0	0#0#0#0#0#0	22101#22111	22121	0
102124	10049	3	2	0	64	6542	1248	380	0	357	56#15000|53#10000|55#1000	3	0.0	0#0#0#0#0#0	11301#11311#11331	11321	0
102125	10047	3	4	0	63	6854	1111	386	0	347	56#15000|53#10000|55#1000	3	0.0	0#0#0#0#0#0	11101#11111#11131	11121	0
102131	10052	3	1	0	63	6036	822	338	0	296	56#15000|53#10000|55#1000	3	0.0	0#0#0#0#0#0	11801#11811	11821	0
102132	10016	1	3	0	63	5463	1062	311	0	292	56#15000|53#10000|55#1000	1	0.0	0#0#0#0#0#0	21901#21911	21921	0
102133	10016	1	3	0	63	5463	1062	311	0	292	56#15000|53#10000|55#1000	1	0.0	0#0#0#0#0#0	21901#21911	21921	0
102134	10008	1	3	0	71	9264	1839	541	0	522	56#15000|53#10000|55#1000	1	0.0	0#0#0#0#0#0	20701#20711#20731	20721	0
102135	10033	2	1	0	63	5891	843	318	0	308	56#15000|53#10000|55#1000	2	0.0	0#0#0#0#0#0	31701#31711	31721	0
102141	10053	3	3	0	65	4752	894	275	0	239	56#15000|53#10000|55#1000	3	0.0	0#0#0#0#0#0	12101#12111	12121	0
102142	10052	3	1	0	64	6120	832	342	0	299	56#15000|53#10000|55#1000	3	0.0	0#0#0#0#0#0	11801#11811	11821	0
102143	10023	2	2	0	72	9098	1863	523	0	549	56#15000|53#10000|55#1000	2	0.0	0#0#0#0#0#0	30501#30511#30531	30521	0
102144	10049	3	2	0	63	6455	1233	376	0	353	56#15000|53#10000|55#1000	3	0.0	0#0#0#0#0#0	11301#11311#11331	11321	0
102145	10014	1	2	0	63	6338	1250	359	0	354	56#15000|53#10000|55#1000	1	0.0	0#0#0#0#0#0	21301#21311#21331	21321	0
102151	10053	3	3	0	65	4752	894	275	0	239	56#15000|53#10000|55#1000	3	0.0	0#0#0#0#0#0	12101#12111	12121	0
102152	10016	1	3	0	64	5538	1076	314	0	295	56#15000|53#10000|55#1000	1	0.0	0#0#0#0#0#0	21901#21911	21921	0
102153	10004	1	4	0	73	9296	1844	537	0	535	56#15000|53#10000|55#1000	1	0.0	0#0#0#0#0#0	20301#20311#20331	20321	0
102154	10016	1	3	0	64	5538	1076	314	0	295	56#15000|53#10000|55#1000	1	0.0	0#0#0#0#0#0	21901#21911	21921	0
102155	10031	2	3	0	66	8244	1667	474	0	471	56#15000|53#10000|55#1000	2	0.0	0#0#0#0#0#0	31301#31311#31331	31321	0
102161	10016	1	3	0	66	5699	1105	321	0	300	56#15000|53#10000|55#1000	1	0.0	0#0#0#0#0#0	21901#21911	21921	0
102162	10016	1	3	0	65	5612	1089	318	0	297	56#15000|53#10000|55#1000	1	0.0	0#0#0#0#0#0	21901#21911	21921	0
102163	10016	1	3	0	65	5612	1089	318	0	297	56#15000|53#10000|55#1000	1	0.0	0#0#0#0#0#0	21901#21911	21921	0
102164	10041	3	4	0	74	10223	1626	587	0	528	56#15000|53#10000|55#1000	3	0.0	0#0#0#0#0#0	10501#10511#10531	10521	0
102165	10049	3	2	0	64	6542	1248	380	0	357	56#15000|53#10000|55#1000	3	0.0	0#0#0#0#0#0	11301#11311#11331	11321	0
102171	10013	1	1	0	65	7304	1003	391	0	377	56#15000|53#10000|55#1000	1	0.0	0#0#0#0#0#0	21201#21211#21231	21221	0
102172	10014	1	2	0	65	6507	1283	367	0	361	56#15000|53#10000|55#1000	1	0.0	0#0#0#0#0#0	21301#21311#21331	21321	0
102173	10016	1	3	0	67	5765	1118	324	0	303	56#15000|53#10000|55#1000	1	0.0	0#0#0#0#0#0	21901#21911	21921	0
102174	10016	1	3	0	66	5699	1105	321	0	300	56#15000|53#10000|55#1000	1	0.0	0#0#0#0#0#0	21901#21911	21921	0
102175	10031	2	3	0	75	9154	1852	525	0	517	56#15000|53#10000|55#1000	2	0.0	0#0#0#0#0#0	31301#31311#31331	31321	0
102181	10052	3	1	0	66	6299	855	350	0	305	56#15000|53#10000|55#1000	3	0.0	0#0#0#0#0#0	11801#11811	11821	0
102182	10049	3	2	0	66	6727	1282	389	0	364	56#15000|53#10000|55#1000	3	0.0	0#0#0#0#0#0	11301#11311#11331	11321	0
102183	10051	3	1	0	67	7605	1021	416	0	370	56#15000|53#10000|55#1000	3	0.0	0#0#0#0#0#0	11501#11511#11531	11521	0
102184	10025	2	4	0	80	14904	1792	593	0	583	56#15000|53#10000|55#1000	2	0.0	0#0#0#0#0#0	30701#30711#30731	30721	0
102185	10046	3	4	0	67	9489	1510	549	0	493	56#15000|53#10000|55#1000	3	0.0	0#0#0#0#0#0	11001#11011#11031	11021	0
102191	10030	2	1	0	68	7471	1060	395	0	393	56#15000|53#10000|55#1000	2	0.0	0#0#0#0#0#0	31201#31211#31231	31221	0
102192	10049	3	2	0	72	7192	1369	415	0	385	56#15000|53#10000|55#1000	3	0.0	0#0#0#0#0#0	11301#11311#11331	11321	0
102193	10017	1	2	0	67	4770	911	266	0	249	56#15000|53#10000|55#1000	1	0.0	0#0#0#0#0#0	22101#22111	22121	0
102194	10018	1	3	0	66	3985	757	216	0	196	56#15000|53#10000|55#1000	1	0.0	0#0#0#0#0#0	22201#22211	null	0
102195	10014	1	2	0	68	6757	1330	380	0	372	56#15000|53#10000|55#1000	1	0.0	0#0#0#0#0#0	21301#21311#21331	21321	0
102201	10034	2	3	0	67	4790	941	264	0	256	56#15000|53#10000|55#1000	2	0.0	0#0#0#0#0#0	32001#32011	32021	0
102202	10033	2	1	0	68	6291	895	335	0	323	56#15000|53#10000|55#1000	2	0.0	0#0#0#0#0#0	31701#31711	31721	0
102203	10013	1	1	0	68	7587	1039	404	0	388	56#15000|53#10000|55#1000	1	0.0	0#0#0#0#0#0	21201#21211#21231	21221	0
102204	10014	1	2	0	73	7138	1405	400	0	390	56#15000|53#10000|55#1000	1	0.0	0#0#0#0#0#0	21301#21311#21331	21321	0
102205	10014	1	2	0	69	6834	1345	384	0	375	56#15000|53#10000|55#1000	1	0.0	0#0#0#0#0#0	21301#21311#21331	21321	0
102211	10052	3	1	0	68	6448	872	357	0	311	56#15000|53#10000|55#1000	3	0.0	0#0#0#0#0#0	11801#11811	11821	0
102212	10014	1	2	0	70	6910	1360	388	0	379	56#15000|53#10000|55#1000	1	0.0	0#0#0#0#0#0	21301#21311#21331	21321	0
102213	10018	1	3	0	69	4142	785	222	0	201	56#15000|53#10000|55#1000	1	0.0	0#0#0#0#0#0	22201#22211	null	0
102214	10029	2	2	0	74	7192	1450	396	0	409	56#15000|53#10000|55#1000	2	0.0	0#0#0#0#0#0	31101#31111#31131	31121	0
102215	10034	2	3	0	69	4915	965	269	0	261	56#15000|53#10000|55#1000	2	0.0	0#0#0#0#0#0	32001#32011	32021	0
102221	10007	1	1	0	69	10065	1363	552	0	526	56#15000|53#10000|55#1000	1	0.0	0#0#0#0#0#0	20601#20611	20621	0
102222	10016	1	3	0	69	5897	1143	331	0	309	56#15000|53#10000|55#1000	1	0.0	0#0#0#0#0#0	21901#21911	21921	0
102223	10030	2	1	0	70	7643	1083	404	0	401	56#15000|53#10000|55#1000	2	0.0	0#0#0#0#0#0	31201#31211#31231	31221	0
102224	10027	2	3	0	74	10496	1459	567	0	574	56#15000|53#10000|55#1000	2	0.0	0#0#0#0#0#0	30901#30911#30931	30921	0
102225	10053	3	3	0	70	5072	951	289	0	250	56#15000|53#10000|55#1000	3	0.0	0#0#0#0#0#0	12101#12111	12121	0
102231	10033	2	1	0	69	6364	905	339	0	326	56#15000|53#10000|55#1000	2	0.0	0#0#0#0#0#0	31701#31711	31721	0
102232	10033	2	1	0	70	6436	915	342	0	329	56#15000|53#10000|55#1000	2	0.0	0#0#0#0#0#0	31701#31711	31721	0
102233	10029	2	2	0	71	6967	1404	384	0	398	56#15000|53#10000|55#1000	2	0.0	0#0#0#0#0#0	31101#31111#31131	31121	0
102234	10027	2	3	0	75	10612	1474	573	0	579	56#15000|53#10000|55#1000	2	0.0	0#0#0#0#0#0	30901#30911#30931	30921	0
102235	10052	3	1	0	70	6599	891	365	0	317	56#15000|53#10000|55#1000	3	0.0	0#0#0#0#0#0	11801#11811	11821	0
102241	10087	5	1	0	81	14583	1413	510	0	463	56#15000|53#10000|55#1000	5	0.0	0#0#0#0#0#0	51001#51011#51031	51021	0
102242	10034	2	3	0	72	5107	1001	277	0	268	56#15000|53#10000|55#1000	2	0.0	0#0#0#0#0#0	32001#32011	32021	0
102243	10047	3	4	0	71	7562	1219	422	0	375	56#15000|53#10000|55#1000	3	0.0	0#0#0#0#0#0	11101#11111#11131	11121	0
102244	10052	3	1	0	72	6748	909	372	0	323	56#15000|53#10000|55#1000	3	0.0	0#0#0#0#0#0	11801#11811	11821	0
102245	10052	3	1	0	71	6673	900	369	0	320	56#15000|53#10000|55#1000	3	0.0	0#0#0#0#0#0	11801#11811	11821	0
102251	10018	1	3	0	71	4260	806	226	0	204	56#15000|53#10000|55#1000	1	0.0	0#0#0#0#0#0	22201#22211	null	0
102252	10035	2	2	0	72	4261	823	227	0	211	56#15000|53#10000|55#1000	2	0.0	0#0#0#0#0#0	32201#32211	null	0
102253	10029	2	2	0	76	7343	1481	404	0	417	56#15000|53#10000|55#1000	2	0.0	0#0#0#0#0#0	31101#31111#31131	31121	0
102254	10033	2	1	0	72	6580	934	350	0	336	56#15000|53#10000|55#1000	2	0.0	0#0#0#0#0#0	31701#31711	31721	0
102255	10049	3	2	0	70	7038	1339	406	0	378	56#15000|53#10000|55#1000	3	0.0	0#0#0#0#0#0	11301#11311#11331	11321	0
102261	10007	1	1	0	77	11012	1483	603	0	569	56#15000|53#10000|55#1000	1	0.0	0#0#0#0#0#0	20601#20611	20621	0
102262	10009	1	2	0	71	9122	1808	532	0	522	56#15000|53#10000|55#1000	1	0.0	0#0#0#0#0#0	20801#20811#20831	20821	0
102263	10017	1	2	0	72	5087	969	279	0	260	56#15000|53#10000|55#1000	1	0.0	0#0#0#0#0#0	22101#22111	22121	0
102264	10014	1	2	0	73	7138	1405	400	0	390	56#15000|53#10000|55#1000	1	0.0	0#0#0#0#0#0	21301#21311#21331	21321	0
102265	10033	2	1	0	73	6653	944	353	0	339	56#15000|53#10000|55#1000	2	0.0	0#0#0#0#0#0	31701#31711	31721	0
102271	10013	1	1	0	74	8109	1106	430	0	410	56#15000|53#10000|55#1000	1	0.0	0#0#0#0#0#0	21201#21211#21231	21221	0
102272	10033	2	1	0	74	6725	953	357	0	342	56#15000|53#10000|55#1000	2	0.0	0#0#0#0#0#0	31701#31711	31721	0
102273	10034	2	3	0	72	5107	1001	277	0	268	56#15000|53#10000|55#1000	2	0.0	0#0#0#0#0#0	32001#32011	32021	0
102274	10033	2	1	0	73	6653	944	353	0	339	56#15000|53#10000|55#1000	2	0.0	0#0#0#0#0#0	31701#31711	31721	0
102275	10031	2	3	0	78	9457	1913	542	0	533	56#15000|53#10000|55#1000	2	0.0	0#0#0#0#0#0	31301#31311#31331	31321	0
102281	10016	1	3	0	73	6160	1195	345	0	321	56#15000|53#10000|55#1000	1	0.0	0#0#0#0#0#0	21901#21911	21921	0
102282	10052	3	1	0	73	6823	919	376	0	326	56#15000|53#10000|55#1000	3	0.0	0#0#0#0#0#0	11801#11811	11821	0
102283	10053	3	3	0	72	5205	974	295	0	254	56#15000|53#10000|55#1000	3	0.0	0#0#0#0#0#0	12101#12111	12121	0
102284	10052	3	1	0	74	6897	928	380	0	329	56#15000|53#10000|55#1000	3	0.0	0#0#0#0#0#0	11801#11811	11821	0
102285	10044	3	2	0	78	9981	1913	591	0	554	56#15000|53#10000|55#1000	3	0.0	0#0#0#0#0#0	10801#10811#10831	10821	0
102291	10017	1	2	0	73	5141	979	282	0	263	56#15000|53#10000|55#1000	1	0.0	0#0#0#0#0#0	22101#22111	22121	0
102292	10014	1	2	0	75	7291	1435	408	0	397	56#15000|53#10000|55#1000	1	0.0	0#0#0#0#0#0	21301#21311#21331	21321	0
102293	10017	1	2	0	74	5196	989	284	0	265	56#15000|53#10000|55#1000	1	0.0	0#0#0#0#0#0	22101#22111	22121	0
102294	10014	1	2	0	74	7214	1420	404	0	393	56#15000|53#10000|55#1000	1	0.0	0#0#0#0#0#0	21301#21311#21331	21321	0
102295	10031	2	3	0	79	9558	1933	548	0	538	56#15000|53#10000|55#1000	2	0.0	0#0#0#0#0#0	31301#31311#31331	31321	0
102301	10052	3	1	0	76	7047	947	388	0	335	56#15000|53#10000|55#1000	3	0.0	0#0#0#0#0#0	11801#11811	11821	0
102302	10013	1	1	0	76	8284	1128	439	0	418	56#15000|53#10000|55#1000	1	0.0	0#0#0#0#0#0	21201#21211#21231	21221	0
102303	10009	1	2	0	76	9637	1910	561	0	548	56#15000|53#10000|55#1000	1	0.0	0#0#0#0#0#0	20801#20811#20831	20821	0
102304	10008	1	3	0	85	17392	2465	641	0	604	56#15000|53#10000|55#1000	1	0.0	0#0#0#0#0#0	20701#20711#20731	20721	0
102305	10033	2	1	0	76	6870	972	364	0	348	56#15000|53#10000|55#1000	2	0.0	0#0#0#0#0#0	31701#31711	31721	0
102311	10051	3	1	0	80	8756	1161	476	0	418	56#15000|53#10000|55#1000	3	0.0	0#0#0#0#0#0	11501#11511#11531	11521	0
102312	10011	1	2	0	75	7307	1443	410	0	398	56#15000|53#10000|55#1000	1	0.0	0#0#0#0#0#0	21001#21011#21031	21021	0
102313	10017	1	2	0	75	5250	999	287	0	267	56#15000|53#10000|55#1000	1	0.0	0#0#0#0#0#0	22101#22111	22121	0
102314	10017	1	2	0	75	5250	999	287	0	267	56#15000|53#10000|55#1000	1	0.0	0#0#0#0#0#0	22101#22111	22121	0
102315	10014	1	2	0	76	7368	1450	413	0	401	56#15000|53#10000|55#1000	1	0.0	0#0#0#0#0#0	21301#21311#21331	21321	0
102321	10016	1	3	0	76	6358	1233	355	0	329	56#15000|53#10000|55#1000	1	0.0	0#0#0#0#0#0	21901#21911	21921	0
102322	10017	1	2	0	76	5304	1010	290	0	270	56#15000|53#10000|55#1000	1	0.0	0#0#0#0#0#0	22101#22111	22121	0
102323	10016	1	3	0	77	6424	1245	359	0	332	56#15000|53#10000|55#1000	1	0.0	0#0#0#0#0#0	21901#21911	21921	0
102324	10002	1	3	0	81	11698	2342	612	0	601	56#15000|53#10000|55#1000	1	0.0	0#0#0#0#0#0	20101#20111#20131	20121	0
102325	10034	2	3	0	76	5325	1043	288	0	277	56#15000|53#10000|55#1000	2	0.0	0#0#0#0#0#0	32001#32011	32021	0
102331	10029	2	2	0	77	7418	1495	408	0	420	56#15000|53#10000|55#1000	2	0.0	0#0#0#0#0#0	31101#31111#31131	31121	0
102332	10053	3	3	0	78	5540	1036	312	0	268	56#15000|53#10000|55#1000	3	0.0	0#0#0#0#0#0	12101#12111	12121	0
102333	10053	3	3	0	78	5540	1036	312	0	268	56#15000|53#10000|55#1000	3	0.0	0#0#0#0#0#0	12101#12111	12121	0
102334	10049	3	2	0	76	7503	1428	432	0	399	56#15000|53#10000|55#1000	3	0.0	0#0#0#0#0#0	11301#11311#11331	11321	0
102335	10047	3	4	0	82	9594	1544	487	0	423	56#15000|53#10000|55#1000	3	0.0	0#0#0#0#0#0	11101#11111#11131	11121	0
102341	10026	2	1	0	82	13083	1805	632	0	626	56#15000|53#10000|55#1000	2	0.0	0#0#0#0#0#0	30801#30811#30831	30821	0
102342	10044	3	2	0	77	9876	1893	585	0	549	56#15000|53#10000|55#1000	3	0.0	0#0#0#0#0#0	10801#10811#10831	10821	0
102343	10034	2	3	0	76	5325	1043	288	0	277	56#15000|53#10000|55#1000	2	0.0	0#0#0#0#0#0	32001#32011	32021	0
102344	10067	4	2	0	78	7969	1534	453	0	442	56#15000|53#10000|55#1000	4	0.0	0#0#0#0#0#0	40901#40911#40931	40921	0
102345	10017	1	2	0	78	5412	1031	295	0	274	56#15000|53#10000|55#1000	1	0.0	0#0#0#0#0#0	22101#22111	22121	0
102351	10017	1	2	0	78	5412	1031	295	0	274	56#15000|53#10000|55#1000	1	0.0	0#0#0#0#0#0	22101#22111	22121	0
102352	10013	1	1	0	78	8458	1150	448	0	425	56#15000|53#10000|55#1000	1	0.0	0#0#0#0#0#0	21201#21211#21231	21221	0
102353	10016	1	3	0	78	6490	1258	362	0	335	56#15000|53#10000|55#1000	1	0.0	0#0#0#0#0#0	21901#21911	21921	0
102354	10049	3	2	0	83	9088	1738	479	0	434	56#15000|53#10000|55#1000	3	0.0	0#0#0#0#0#0	11301#11311#11331	11321	0
102355	10053	3	3	0	77	5484	1025	309	0	266	56#15000|53#10000|55#1000	3	0.0	0#0#0#0#0#0	12101#12111	12121	0
102361	10034	2	3	0	79	5487	1076	296	0	284	56#15000|53#10000|55#1000	2	0.0	0#0#0#0#0#0	32001#32011	32021	0
102362	10052	3	1	0	84	8859	1198	434	0	378	56#15000|53#10000|55#1000	3	0.0	0#0#0#0#0#0	11801#11811	11821	0
102363	10053	3	3	0	80	5852	1096	318	0	282	56#15000|53#10000|55#1000	3	0.0	0#0#0#0#0#0	12101#12111	12121	0
102364	10041	3	4	0	79	10791	1714	619	0	553	56#15000|53#10000|55#1000	3	0.0	0#0#0#0#0#0	10501#10511#10531	10521	0
102365	10046	3	4	0	78	10737	1702	619	0	548	56#15000|53#10000|55#1000	3	0.0	0#0#0#0#0#0	11001#11011#11031	11021	0
102371	10030	2	1	0	78	8327	1173	439	0	432	56#15000|53#10000|55#1000	2	0.0	0#0#0#0#0#0	31201#31211#31231	31221	0
102372	10017	1	2	0	79	5466	1041	298	0	277	56#15000|53#10000|55#1000	1	0.0	0#0#0#0#0#0	22101#22111	22121	0
102373	10089	5	2	0	79	8065	1577	457	0	432	56#15000|53#10000|55#1000	5	0.0	0#0#0#0#0#0	51201#51211	51221	0
102374	10014	1	2	0	84	9010	1785	462	0	439	56#15000|53#10000|55#1000	1	0.0	0#0#0#0#0#0	21301#21311#21331	21321	0
102375	10017	1	2	0	78	5412	1031	295	0	274	56#15000|53#10000|55#1000	1	0.0	0#0#0#0#0#0	22101#22111	22121	0
102381	10013	1	1	0	79	8545	1161	452	0	429	56#15000|53#10000|55#1000	1	0.0	0#0#0#0#0#0	21201#21211#21231	21221	0
102382	10014	1	2	0	80	7672	1510	429	0	415	56#15000|53#10000|55#1000	1	0.0	0#0#0#0#0#0	21301#21311#21331	21321	0
102383	10022	2	2	0	90	23261	2621	646	0	649	56#15000|53#10000|55#1000	2	0.0	0#0#0#0#0#0	30401#30411#30431	30421#30441	0
102384	10049	3	2	0	79	7736	1471	445	0	410	56#15000|53#10000|55#1000	3	0.0	0#0#0#0#0#0	11301#11311#11331	11321	0
102385	10069	4	4	0	79	8633	1395	465	0	443	56#15000|53#10000|55#1000	4	0.0	0#0#0#0#0#0	41101#41111#41131	41121	0
102391	10053	3	3	0	81	6646	1255	336	0	295	56#15000|53#10000|55#1000	3	0.0	0#0#0#0#0#0	12101#12111	12121	0
102392	10049	3	2	0	82	9000	1721	474	0	430	56#15000|53#10000|55#1000	3	0.0	0#0#0#0#0#0	11301#11311#11331	11321	0
102393	10067	4	2	0	81	9284	1800	483	0	464	56#15000|53#10000|55#1000	4	0.0	0#0#0#0#0#0	40901#40911#40931	40921	0
102394	10089	5	2	0	80	8146	1594	462	0	436	56#15000|53#10000|55#1000	5	0.0	0#0#0#0#0#0	51201#51211	51221	0
102395	10014	1	2	0	86	9222	1823	470	0	447	56#15000|53#10000|55#1000	1	0.0	0#0#0#0#0#0	21301#21311#21331	21321	0
102401	10017	1	2	0	80	5721	1091	300	0	289	56#15000|53#10000|55#1000	1	0.0	0#0#0#0#0#0	22101#22111	22121	0
102402	10014	1	2	0	86	9222	1823	470	0	447	56#15000|53#10000|55#1000	1	0.0	0#0#0#0#0#0	21301#21311#21331	21321	0
102403	10052	3	1	0	82	8690	1177	426	0	373	56#15000|53#10000|55#1000	3	0.0	0#0#0#0#0#0	11801#11811	11821	0
102404	10046	3	4	0	81	12603	2001	655	0	573	56#15000|53#10000|55#1000	3	0.0	0#0#0#0#0#0	11001#11011#11031	11021	0
102405	10053	3	3	0	81	6646	1255	336	0	295	56#15000|53#10000|55#1000	3	0.0	0#0#0#0#0#0	12101#12111	12121	0
102411	10051	3	1	0	83	10208	1352	506	0	439	56#15000|53#10000|55#1000	3	0.0	0#0#0#0#0#0	11501#11511#11531	11521	0
102412	10049	3	2	0	87	9534	1817	496	0	448	56#15000|53#10000|55#1000	3	0.0	0#0#0#0#0#0	11301#11311#11331	11321	0
102413	10016	1	3	0	83	7905	1547	395	0	370	56#15000|53#10000|55#1000	1	0.0	0#0#0#0#0#0	21901#21911	21921	0
102414	10017	1	2	0	82	6552	1261	322	0	304	56#15000|53#10000|55#1000	1	0.0	0#0#0#0#0#0	22101#22111	22121	0
102415	10029	2	2	0	82	8792	1787	445	0	449	56#15000|53#10000|55#1000	2	0.0	0#0#0#0#0#0	31101#31111#31131	31121	0
102421	10016	1	3	0	83	7905	1547	395	0	370	56#15000|53#10000|55#1000	1	0.0	0#0#0#0#0#0	21901#21911	21921	0
102422	10014	1	2	0	88	9506	1873	478	0	454	56#15000|53#10000|55#1000	1	0.0	0#0#0#0#0#0	21301#21311#21331	21321	0
102423	10014	1	2	0	84	9010	1785	462	0	439	56#15000|53#10000|55#1000	1	0.0	0#0#0#0#0#0	21301#21311#21331	21321	0
102424	10034	2	3	0	83	6635	1314	323	0	314	56#15000|53#10000|55#1000	2	0.0	0#0#0#0#0#0	32001#32011	32021	0
102425	10047	3	4	0	83	9688	1558	492	0	427	56#15000|53#10000|55#1000	3	0.0	0#0#0#0#0#0	11101#11111#11131	11121	0
103011	10033	2	1	0	82	8466	1209	401	0	387	56#15000|53#10000|55#1000	2	0.0	0#0#0#0#0#0	31701#31711	31721	0
103012	10034	2	3	0	83	6635	1314	323	0	314	56#15000|53#10000|55#1000	2	0.0	0#0#0#0#0#0	32001#32011	32021	0
103013	10029	2	2	0	88	9453	1911	469	0	471	56#15000|53#10000|55#1000	2	0.0	0#0#0#0#0#0	31101#31111#31131	31121	0
103014	10034	2	3	0	83	6635	1314	323	0	314	56#15000|53#10000|55#1000	2	0.0	0#0#0#0#0#0	32001#32011	32021	0
103015	10033	2	1	0	84	8629	1231	408	0	393	56#15000|53#10000|55#1000	2	0.0	0#0#0#0#0#0	31701#31711	31721	0
103021	10013	1	1	0	83	10060	1367	486	0	454	56#15000|53#10000|55#1000	1	0.0	0#0#0#0#0#0	21201#21211#21231	21221	0
103022	10011	1	2	0	84	9027	1794	464	0	440	56#15000|53#10000|55#1000	1	0.0	0#0#0#0#0#0	21001#21011#21031	21021	0
