Id	Difficulty	Name	NextLevel	LevelLimit	MonsterGroup	Reward	RandomRewardMin	RandomReward	RecommendFightAbility	RankTime	InvasionBoss	InvasionBossReward	InvasionBossTime	InvasionBossHolding	SortId	BattleEvent
9141	1	174	9151	35	51174	205173	9274	20002#1#20001#20069#20070#20003#20004#20005#20006#20007	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	174	null
9151	1	175	9161	35	51175	205174	9275	20002#1#20001#20069#20070#20003#20004#20005#20006#20007	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	175	null
9161	1	176	9171	35	51176	205175	9276	20002#1#20001#20069#20070#20003#20004#20005#20006#20007	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	176	null
9171	1	177	9181	35	51177	205176	9277	20002#1#20001#20069#20070#20003#20004#20005#20006#20007	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	177	null
9181	1	178	9191	35	51178	205177	9278	20002#1#20001#20069#20070#20003#20004#20005#20006#20007	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	178	null
9191	1	179	9201	35	51179	205178	9279	20002#1#20001#20069#20070#20003#20004#20005#20006#20007	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	179	null
9201	1	180	10011	35	51180	205179	9280	20002#1#20001#20069#20070#20003#20004#20005#20006#20007	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	180	null
10011	1	181	10021	37	51181	205180	9281	20002#1#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	181	null
10021	1	182	10031	37	51182	205181	9282	20002#1#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	182	null
10031	1	183	10041	37	51183	205182	9283	20002#1#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	183	null
10041	1	184	10051	37	51184	205183	9284	20002#1#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	184	null
10051	1	185	10061	37	51185	205184	9285	20002#1#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	185	null
10061	1	186	10071	37	51186	205185	9286	20002#1#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	186	null
10071	1	187	10081	37	51187	205186	9287	20002#1#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	187	null
10081	1	188	10091	37	51188	205187	9288	20002#1#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	188	null
10091	1	189	10101	37	51189	205188	9289	20002#1#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	189	null
10101	1	190	10111	37	51190	205189	9290	20002#1#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	190	null
10111	1	191	10121	39	51191	205190	9291	20002#1#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	191	null
10121	1	192	10131	39	51192	205191	9292	20002#1#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	192	null
10131	1	193	10141	39	51193	205192	9293	20002#1#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	193	null
10141	1	194	10151	39	51194	205193	9294	20002#1#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	194	null
10151	1	195	10161	39	51195	205194	9295	20002#1#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	195	null
10161	1	196	10171	39	51196	205195	9296	20002#1#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	196	null
10171	1	197	10181	39	51197	205196	9297	20002#1#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	197	null
10181	1	198	10191	39	51198	205197	9298	20002#1#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	198	null
10191	1	199	10201	39	51199	205198	9299	20002#1#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	199	null
10201	1	200	11011	39	51200	205199	9300	20002#1#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	200	null
11011	1	201	11021	41	51201	205200	9301	20002#1#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	201	null
11021	1	202	11031	41	51202	205201	9302	20002#1#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	202	null
11031	1	203	11041	41	51203	205202	9303	20002#1#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	203	null
11041	1	204	11051	41	51204	205203	9304	20002#1#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	204	null
11051	1	205	11061	41	51205	205204	9305	20002#1#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	205	null
11061	1	206	11071	41	51206	205205	9306	20002#1#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	206	null
11071	1	207	11081	41	51207	205206	9307	20002#1#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	207	null
11081	1	208	11091	41	51208	205207	9308	20002#1#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	208	null
11091	1	209	11101	41	51209	205208	9309	20002#1#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	209	null
11101	1	210	11111	41	51210	205209	9310	20002#1#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	210	null
11111	1	211	11121	43	51211	205210	9311	20002#1#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	211	null
11121	1	212	11131	43	51212	205211	9312	20002#1#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	212	null
11131	1	213	11141	43	51213	205212	9313	20002#1#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	213	null
11141	1	214	11151	43	51214	205213	9314	20002#1#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	214	null
11151	1	215	11161	43	51215	205214	9315	20002#1#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	215	null
11161	1	216	11171	43	51216	205215	9316	20002#1#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	216	null
11171	1	217	11181	43	51217	205216	9317	20002#1#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	217	null
11181	1	218	11191	43	51218	205217	9318	20002#1#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	218	null
11191	1	219	11201	43	51219	205218	9319	20002#1#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	219	null
11201	1	220	12011	43	51220	205219	9320	20002#1#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	220	null
12011	1	221	12021	45	51221	205220	9321	20002#1#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	221	null
12021	1	222	12031	45	51222	205221	9322	20002#1#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	222	null
12031	1	223	12041	45	51223	205222	9323	20002#1#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	223	null
12041	1	224	12051	45	51224	205223	9324	20002#1#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	224	null
12051	1	225	12061	45	51225	205224	9325	20002#1#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	225	null
12061	1	226	12071	45	51226	205225	9326	20002#1#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	226	null
12071	1	227	12081	45	51227	205226	9327	20002#1#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	227	null
12081	1	228	12091	45	51228	205227	9328	20002#1#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	228	null
12091	1	229	12101	45	51229	205228	9329	20002#1#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	229	null
12101	1	230	12111	45	51230	205229	9330	20002#1#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	230	null
12111	1	231	12121	47	51231	205230	9331	20002#1#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	231	null
12121	1	232	12131	47	51232	205231	9332	20002#1#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	232	null
12131	1	233	12141	47	51233	205232	9333	20002#1#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	233	null
12141	1	234	12151	47	51234	205233	9334	20002#1#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	234	null
12151	1	235	12161	47	51235	205234	9335	20002#1#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	235	null
12161	1	236	12171	47	51236	205235	9336	20002#1#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	236	null
12171	1	237	12181	47	51237	205236	9337	20002#1#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	237	null
12181	1	238	12191	47	51238	205237	9338	20002#1#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	238	null
12191	1	239	12201	47	51239	205238	9339	20002#1#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	239	null
12201	1	240	13011	47	51240	205239	9340	20002#1#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	240	null
13011	1	241	13021	49	51241	205240	9341	20002#1#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	241	null
13021	1	242	13031	49	51242	205241	9342	20002#1#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	242	null
13031	1	243	13041	49	51243	205242	9343	20002#1#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	243	null
13041	1	244	13051	49	51244	205243	9344	20002#1#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	244	null
13051	1	245	13061	49	51245	205244	9345	20002#1#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	245	null
13061	1	246	13071	49	51246	205245	9346	20002#1#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	246	null
13071	1	247	13081	49	51247	205246	9347	20002#1#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	247	null
13081	1	248	13091	49	51248	205247	9348	20002#1#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	248	null
13091	1	249	13101	49	51249	205248	9349	20002#1#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	249	null
13101	1	250	13111	49	51250	205249	9350	20002#1#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	250	null
13111	1	251	13121	51	51251	205250	9351	20002#1#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	251	null
13121	1	252	13131	51	51252	205251	9352	20002#1#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	252	null
13131	1	253	13141	51	51253	205252	9353	20002#1#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	253	null
13141	1	254	13151	51	51254	205253	9354	20002#1#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	254	null
13151	1	255	13161	51	51255	205254	9355	20002#1#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	255	null
13161	1	256	13171	51	51256	205255	9356	20002#1#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	256	null
13171	1	257	13181	51	51257	205256	9357	20002#1#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	257	null
13181	1	258	13191	51	51258	205257	9358	20002#1#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	258	null
13191	1	259	13201	51	51259	205258	9359	20002#1#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	259	null
13201	1	260	14011	51	51260	205259	9360	20002#1#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	260	null
14011	1	261	14021	53	51261	205260	9361	20002#1#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	261	null
14021	1	262	14031	53	51262	205261	9362	20002#1#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	262	null
14031	1	263	14041	53	51263	205262	9363	20002#1#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	263	null
14041	1	264	14051	53	51264	205263	9364	20002#1#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	264	null
14051	1	265	14061	53	51265	205264	9365	20002#1#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	265	null
14061	1	266	14071	53	51266	205265	9366	20002#1#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	266	null
14071	1	267	14081	53	51267	205266	9367	20002#1#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	267	null
14081	1	268	14091	53	51268	205267	9368	20002#1#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	268	null
14091	1	269	14101	53	51269	205268	9369	20002#1#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	269	null
14101	1	270	14111	53	51270	205269	9370	20002#1#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	270	null
