Id	ActivityId	ChapterID	Order	OpenRules	PasseRules	MaxStar	StarCondServer	Cost	RepeatTimes	RepeatReset	RepeatType	MonsterGroup	BattleTime	LineRules	BuffTarget	BuffId	FirstReward	RepeatReward	RandomDrop	RandomDropShow
2001406	80001	20014	6	1#2001405	1	3	7#0|2#2#2#1|2#2#2#3	1012#1	0	0	0	4100096	20	null	null	0	60444#1|14#23400|3#13350	14#23400|3#13350	null	null
2001407	80001	20014	7	1#2001406	1	3	7#0|2#2#2#1|2#2#2#3	1012#1	0	0	0	4100097	20	null	null	0	60444#1|14#23500|3#13400	14#23500|3#13400	null	null
2001408	80001	20014	8	1#2001407	1	3	7#0|2#2#2#1|2#2#2#3	1012#1	0	0	0	4100098	20	null	null	0	60444#1|14#23600|3#13450	14#23600|3#13450	null	null
2001409	80001	20014	9	1#2001408	1	3	7#0|2#2#2#1|2#2#2#3	1012#1	0	0	0	4100099	20	null	null	0	60444#1|14#23700|3#13500	14#23700|3#13500	null	null
2001410	80001	20014	10	1#2001409	1	3	7#0|2#2#2#1|2#2#2#3	1012#1	0	0	0	4100100	20	null	null	0	60444#1|14#23800|3#13550	14#23800|3#13550	null	null
2001411	80001	20014	11	1#2001410	1	3	7#0|2#2#2#1|2#2#2#3	1012#1	0	0	0	4100101	20	null	null	0	60444#1|14#23900|3#13600	14#23900|3#13600	null	null
2001412	80001	20014	12	1#2001411	1	3	7#0|2#2#2#1|2#2#2#3	1012#1	0	0	0	4100102	20	null	null	0	60444#1|14#24000|3#13650	14#24000|3#13650	null	null
2001413	80001	20014	13	1#2001412	1	3	7#0|2#2#2#1|2#2#2#3	1012#1	0	0	0	4100103	20	null	null	0	60444#1|14#24100|3#13700	14#24100|3#13700	null	null
2001414	80001	20014	14	1#2001413	1	3	7#0|2#2#2#1|2#2#2#3	1012#1	0	0	0	4100104	20	null	null	0	60444#1|14#24200|3#13750	14#24200|3#13750	null	null
2001415	80001	20014	15	1#2001414	1	3	7#0|2#2#2#1|2#2#2#3	1012#1	0	0	0	4100105	20	null	null	0	60444#1|14#24300|3#13800	14#24300|3#13800	null	null
2001416	80001	20014	16	1#2001415	1	3	7#0|2#2#2#1|2#2#2#3	1012#1	0	0	0	4100106	20	null	null	0	60444#1|14#24400|3#13850	14#24400|3#13850	null	null
2001417	80001	20014	17	1#2001416	1	3	7#0|2#2#2#1|2#2#2#3	1012#1	0	0	0	4100107	20	null	null	0	60444#1|14#24500|3#13900	14#24500|3#13900	null	null
2001418	80001	20014	18	1#2001417	1	3	7#0|2#2#2#1|2#2#2#3	1012#1	0	0	0	4100108	20	null	null	0	60444#1|14#24600|3#13950	14#24600|3#13950	null	null
2001419	80001	20014	19	1#2001418	1	3	7#0|2#2#2#1|2#2#2#3	1012#1	0	0	0	4100109	20	null	null	0	60444#1|14#24700|3#14000	14#24700|3#14000	null	null
2001420	80001	20014	20	1#2001419	1	3	7#0|2#2#2#1|2#2#2#3	1012#1	0	0	0	4100110	20	null	null	0	60444#1|14#24800|3#14050	14#24800|3#14050	null	null
2001421	80001	20014	21	1#2001420	1	3	7#0|2#2#2#1|2#2#2#3	1012#1	0	0	0	4100111	20	null	null	0	60444#1|14#24900|3#14100	14#24900|3#14100	null	null
2001422	80001	20014	22	1#2001421	1	3	7#0|2#2#2#1|2#2#2#3	1012#1	0	0	0	4100112	20	null	null	0	60444#1|14#25000|3#14150	14#25000|3#14150	null	null
2001423	80001	20014	23	1#2001422	1	3	7#0|2#2#2#1|2#2#2#3	1012#1	0	0	0	4100113	20	null	null	0	60444#1|14#25100|3#14200	14#25100|3#14200	null	null
2001424	80001	20014	24	1#2001423	1	3	7#0|2#2#2#1|2#2#2#3	1012#1	0	0	0	4100114	20	null	null	0	60444#1|14#25200|3#14250	14#25200|3#14250	null	null
2001425	80001	20014	25	1#2001424	1	3	7#0|2#2#2#1|2#2#2#3	1012#1	0	0	0	4100115	20	null	null	0	60444#1|14#25300|3#14300	14#25300|3#14300	null	null
2001426	80001	20014	26	1#2001425	1	3	7#0|2#2#2#1|2#2#2#3	1012#1	0	0	0	4100116	20	null	null	0	60444#1|14#25400|3#14350	14#25400|3#14350	null	null
2001427	80001	20014	27	1#2001426	1	3	7#0|2#2#2#1|2#2#2#3	1012#1	0	0	0	4100117	20	null	null	0	60444#1|14#25500|3#14400	14#25500|3#14400	null	null
2001428	80001	20014	28	1#2001427	1	3	7#0|2#2#2#1|2#2#2#3	1012#1	0	0	0	4100118	20	null	null	0	60444#1|14#25600|3#14450	14#25600|3#14450	null	null
2001429	80001	20014	29	1#2001428	1	3	7#0|2#2#2#1|2#2#2#3	1012#1	0	0	0	4100119	20	null	null	0	60444#1|14#25700|3#14500	14#25700|3#14500	null	null
2001430	80001	20014	30	1#2001429	1	3	7#0|2#2#2#1|2#2#2#3	1012#1	0	0	0	4100120	20	null	null	0	60444#1|19#3|14#25800|3#14550	14#25800|3#14550	null	null
2001501	80001	20015	1	1#2001430	1	3	7#0|2#2#2#1|2#2#2#3	1012#1	0	0	0	4100121	20	null	null	0	60444#1|14#25900|3#14600	14#25900|3#14600	null	null
2001502	80001	20015	2	1#2001501	1	3	7#0|2#2#2#1|2#2#2#3	1012#1	0	0	0	4100122	20	null	null	0	60444#1|14#26000|3#14650	14#26000|3#14650	null	null
2001503	80001	20015	3	1#2001502	1	3	7#0|2#2#2#1|2#2#2#3	1012#1	0	0	0	4100123	20	null	null	0	60444#1|14#26100|3#14700	14#26100|3#14700	null	null
2001504	80001	20015	4	1#2001503	1	3	7#0|2#2#2#1|2#2#2#3	1012#1	0	0	0	4100124	20	null	null	0	60444#1|14#26200|3#14750	14#26200|3#14750	null	null
2001505	80001	20015	5	1#2001504	1	3	7#0|2#2#2#1|2#2#2#3	1012#1	0	0	0	4100125	20	null	null	0	60444#1|14#26300|3#14800	14#26300|3#14800	null	null
2001506	80001	20015	6	1#2001505	1	3	7#0|2#2#2#1|2#2#2#3	1012#1	0	0	0	4100126	20	null	null	0	60444#1|14#26400|3#14850	14#26400|3#14850	null	null
2001507	80001	20015	7	1#2001506	1	3	7#0|2#2#2#1|2#2#2#3	1012#1	0	0	0	4100127	20	null	null	0	60444#1|14#26500|3#14900	14#26500|3#14900	null	null
2001508	80001	20015	8	1#2001507	1	3	7#0|2#2#2#1|2#2#2#3	1012#1	0	0	0	4100128	20	null	null	0	60444#1|14#26600|3#14950	14#26600|3#14950	null	null
2001509	80001	20015	9	1#2001508	1	3	7#0|2#2#2#1|2#2#2#3	1012#1	0	0	0	4100129	20	null	null	0	60444#1|14#26700|3#15000	14#26700|3#15000	null	null
2001510	80001	20015	10	1#2001509	1	3	7#0|2#2#2#1|2#2#2#3	1012#1	0	0	0	4100130	20	null	null	0	60444#1|14#26800|3#15050	14#26800|3#15050	null	null
2001511	80001	20015	11	1#2001510	1	3	7#0|2#2#2#1|2#2#2#3	1012#1	0	0	0	4100131	20	null	null	0	60444#1|14#26900|3#15100	14#26900|3#15100	null	null
2001512	80001	20015	12	1#2001511	1	3	7#0|2#2#2#1|2#2#2#3	1012#1	0	0	0	4100132	20	null	null	0	60444#1|14#27000|3#15150	14#27000|3#15150	null	null
2001513	80001	20015	13	1#2001512	1	3	7#0|2#2#2#1|2#2#2#3	1012#1	0	0	0	4100133	20	null	null	0	60444#1|14#27100|3#15200	14#27100|3#15200	null	null
2001514	80001	20015	14	1#2001513	1	3	7#0|2#2#2#1|2#2#2#3	1012#1	0	0	0	4100134	20	null	null	0	60444#1|14#27200|3#15250	14#27200|3#15250	null	null
2001515	80001	20015	15	1#2001514	1	3	7#0|2#2#2#1|2#2#2#3	1012#1	0	0	0	4100135	20	null	null	0	60444#1|14#27300|3#15300	14#27300|3#15300	null	null
2001516	80001	20015	16	1#2001515	1	3	7#0|2#2#2#1|2#2#2#3	1012#1	0	0	0	4100136	20	null	null	0	60444#1|14#27400|3#15350	14#27400|3#15350	null	null
2001517	80001	20015	17	1#2001516	1	3	7#0|2#2#2#1|2#2#2#3	1012#1	0	0	0	4100137	20	null	null	0	60444#1|14#27500|3#15400	14#27500|3#15400	null	null
2001518	80001	20015	18	1#2001517	1	3	7#0|2#2#2#1|2#2#2#3	1012#1	0	0	0	4100138	20	null	null	0	60444#1|14#27600|3#15450	14#27600|3#15450	null	null
2001519	80001	20015	19	1#2001518	1	3	7#0|2#2#2#1|2#2#2#3	1012#1	0	0	0	4100139	20	null	null	0	60444#1|14#27700|3#15500	14#27700|3#15500	null	null
2001520	80001	20015	20	1#2001519	1	3	7#0|2#2#2#1|2#2#2#3	1012#1	0	0	0	4100140	20	null	null	0	60444#1|14#27800|3#15550	14#27800|3#15550	null	null
2001521	80001	20015	21	1#2001520	1	3	7#0|2#2#2#1|2#2#2#3	1012#1	0	0	0	4100141	20	null	null	0	60444#1|14#27900|3#15600	14#27900|3#15600	null	null
2001522	80001	20015	22	1#2001521	1	3	7#0|2#2#2#1|2#2#2#3	1012#1	0	0	0	4100142	20	null	null	0	60444#1|14#28000|3#15650	14#28000|3#15650	null	null
2001523	80001	20015	23	1#2001522	1	3	7#0|2#2#2#1|2#2#2#3	1012#1	0	0	0	4100143	20	null	null	0	60444#1|14#28100|3#15700	14#28100|3#15700	null	null
2001524	80001	20015	24	1#2001523	1	3	7#0|2#2#2#1|2#2#2#3	1012#1	0	0	0	4100144	20	null	null	0	60444#1|14#28200|3#15750	14#28200|3#15750	null	null
2001525	80001	20015	25	1#2001524	1	3	7#0|2#2#2#1|2#2#2#3	1012#1	0	0	0	4100145	20	null	null	0	60444#1|14#28300|3#15800	14#28300|3#15800	null	null
2001526	80001	20015	26	1#2001525	1	3	7#0|2#2#2#1|2#2#2#3	1012#1	0	0	0	4100146	20	null	null	0	60444#1|14#28400|3#15850	14#28400|3#15850	null	null
2001527	80001	20015	27	1#2001526	1	3	7#0|2#2#2#1|2#2#2#3	1012#1	0	0	0	4100147	20	null	null	0	60444#1|14#28500|3#15900	14#28500|3#15900	null	null
2001528	80001	20015	28	1#2001527	1	3	7#0|2#2#2#1|2#2#2#3	1012#1	0	0	0	4100148	20	null	null	0	60444#1|14#28600|3#15950	14#28600|3#15950	null	null
2001529	80001	20015	29	1#2001528	1	3	7#0|2#2#2#1|2#2#2#3	1012#1	0	0	0	4100149	20	null	null	0	60444#1|14#28700|3#16000	14#28700|3#16000	null	null
2001530	80001	20015	30	1#2001529	1	3	7#0|2#2#2#1|2#2#2#3	1012#1	0	0	0	4100150	20	null	null	0	60444#1|19#5|14#28800|3#16050	14#28800|3#16050	null	null
2002101	80002	20021	1	0	1	3	7#0|2#3#2#1|2#3#2#3	1012#1	0	0	0	4200061	20	null	null	0	60445#1|14#19900|3#11600	14#19900|3#11600	null	null
2002102	80002	20021	2	1#2002101	1	3	7#0|2#3#2#1|2#3#2#3	1012#1	0	0	0	4200062	20	null	null	0	60445#1|14#20000|3#11650	14#20000|3#11650	null	null
2002103	80002	20021	3	1#2002102	1	3	7#0|2#3#2#1|2#3#2#3	1012#1	0	0	0	4200063	20	null	null	0	60445#1|14#20100|3#11700	14#20100|3#11700	null	null
2002104	80002	20021	4	1#2002103	1	3	7#0|2#3#2#1|2#3#2#3	1012#1	0	0	0	4200064	20	null	null	0	60445#1|14#20200|3#11750	14#20200|3#11750	null	null
2002105	80002	20021	5	1#2002104	1	3	7#0|2#3#2#1|2#3#2#3	1012#1	0	0	0	4200065	20	null	null	0	60445#1|14#20300|3#11800	14#20300|3#11800	null	null
2002106	80002	20021	6	1#2002105	1	3	7#0|2#3#2#1|2#3#2#3	1012#1	0	0	0	4200066	20	null	null	0	60445#1|14#20400|3#11850	14#20400|3#11850	null	null
2002107	80002	20021	7	1#2002106	1	3	7#0|2#3#2#1|2#3#2#3	1012#1	0	0	0	4200067	20	null	null	0	60445#1|14#20500|3#11900	14#20500|3#11900	null	null
2002108	80002	20021	8	1#2002107	1	3	7#0|2#3#2#1|2#3#2#3	1012#1	0	0	0	4200068	20	null	null	0	60445#1|14#20600|3#11950	14#20600|3#11950	null	null
2002109	80002	20021	9	1#2002108	1	3	7#0|2#3#2#1|2#3#2#3	1012#1	0	0	0	4200069	20	null	null	0	60445#1|14#20700|3#12000	14#20700|3#12000	null	null
2002110	80002	20021	10	1#2002109	1	3	7#0|2#3#2#1|2#3#2#3	1012#1	0	0	0	4200070	20	null	null	0	60445#1|14#20800|3#12050	14#20800|3#12050	null	null
2002111	80002	20021	11	1#2002110	1	3	7#0|2#3#2#1|2#3#2#3	1012#1	0	0	0	4200071	20	null	null	0	60445#1|14#20900|3#12100	14#20900|3#12100	null	null
2002112	80002	20021	12	1#2002111	1	3	7#0|2#3#2#1|2#3#2#3	1012#1	0	0	0	4200072	20	null	null	0	60445#1|14#21000|3#12150	14#21000|3#12150	null	null
2002113	80002	20021	13	1#2002112	1	3	7#0|2#3#2#1|2#3#2#3	1012#1	0	0	0	4200073	20	null	null	0	60445#1|14#21100|3#12200	14#21100|3#12200	null	null
2002114	80002	20021	14	1#2002113	1	3	7#0|2#3#2#1|2#3#2#3	1012#1	0	0	0	4200074	20	null	null	0	60445#1|14#21200|3#12250	14#21200|3#12250	null	null
2002115	80002	20021	15	1#2002114	1	3	7#0|2#3#2#1|2#3#2#3	1012#1	0	0	0	4200075	20	null	null	0	60445#1|14#21300|3#12300	14#21300|3#12300	null	null
2002116	80002	20021	16	1#2002115	1	3	7#0|2#3#2#1|2#3#2#3	1012#1	0	0	0	4200076	20	null	null	0	60445#1|14#21400|3#12350	14#21400|3#12350	null	null
2002117	80002	20021	17	1#2002116	1	3	7#0|2#3#2#1|2#3#2#3	1012#1	0	0	0	4200077	20	null	null	0	60445#1|14#21500|3#12400	14#21500|3#12400	null	null
2002118	80002	20021	18	1#2002117	1	3	7#0|2#3#2#1|2#3#2#3	1012#1	0	0	0	4200078	20	null	null	0	60445#1|14#21600|3#12450	14#21600|3#12450	null	null
2002119	80002	20021	19	1#2002118	1	3	7#0|2#3#2#1|2#3#2#3	1012#1	0	0	0	4200079	20	null	null	0	60445#1|14#21700|3#12500	14#21700|3#12500	null	null
2002120	80002	20021	20	1#2002119	1	3	7#0|2#3#2#1|2#3#2#3	1012#1	0	0	0	4200080	20	null	null	0	60445#1|14#21800|3#12550	14#21800|3#12550	null	null
2002121	80002	20021	21	1#2002120	1	3	7#0|2#3#2#1|2#3#2#3	1012#1	0	0	0	4200081	20	null	null	0	60445#1|14#21900|3#12600	14#21900|3#12600	null	null
2002122	80002	20021	22	1#2002121	1	3	7#0|2#3#2#1|2#3#2#3	1012#1	0	0	0	4200082	20	null	null	0	60445#1|14#22000|3#12650	14#22000|3#12650	null	null
2002123	80002	20021	23	1#2002122	1	3	7#0|2#3#2#1|2#3#2#3	1012#1	0	0	0	4200083	20	null	null	0	60445#1|14#22100|3#12700	14#22100|3#12700	null	null
2002124	80002	20021	24	1#2002123	1	3	7#0|2#3#2#1|2#3#2#3	1012#1	0	0	0	4200084	20	null	null	0	60445#1|14#22200|3#12750	14#22200|3#12750	null	null
2002125	80002	20021	25	1#2002124	1	3	7#0|2#3#2#1|2#3#2#3	1012#1	0	0	0	4200085	20	null	null	0	60445#1|14#22300|3#12800	14#22300|3#12800	null	null
2002126	80002	20021	26	1#2002125	1	3	7#0|2#3#2#1|2#3#2#3	1012#1	0	0	0	4200086	20	null	null	0	60445#1|14#22400|3#12850	14#22400|3#12850	null	null
2002127	80002	20021	27	1#2002126	1	3	7#0|2#3#2#1|2#3#2#3	1012#1	0	0	0	4200087	20	null	null	0	60445#1|14#22500|3#12900	14#22500|3#12900	null	null
2002128	80002	20021	28	1#2002127	1	3	7#0|2#3#2#1|2#3#2#3	1012#1	0	0	0	4200088	20	null	null	0	60445#1|14#22600|3#12950	14#22600|3#12950	null	null
2002129	80002	20021	29	1#2002128	1	3	7#0|2#3#2#1|2#3#2#3	1012#1	0	0	0	4200089	20	null	null	0	60445#1|14#22700|3#13000	14#22700|3#13000	null	null
2002130	80002	20021	30	1#2002129	1	3	7#0|2#3#2#1|2#3#2#3	1012#1	0	0	0	4200090	20	null	null	0	60445#1|19#3|14#22800|3#13050	14#22800|3#13050	null	null
2002201	80002	20022	1	1#2002130	1	3	7#0|2#3#2#1|2#3#2#3	1012#1	0	0	0	4200091	20	null	null	0	60445#1|14#22900|3#13100	14#22900|3#13100	null	null
2002202	80002	20022	2	1#2002201	1	3	7#0|2#3#2#1|2#3#2#3	1012#1	0	0	0	4200092	20	null	null	0	60445#1|14#23000|3#13150	14#23000|3#13150	null	null
2002203	80002	20022	3	1#2002202	1	3	7#0|2#3#2#1|2#3#2#3	1012#1	0	0	0	4200093	20	null	null	0	60445#1|14#23100|3#13200	14#23100|3#13200	null	null
2002204	80002	20022	4	1#2002203	1	3	7#0|2#3#2#1|2#3#2#3	1012#1	0	0	0	4200094	20	null	null	0	60445#1|14#23200|3#13250	14#23200|3#13250	null	null
2002205	80002	20022	5	1#2002204	1	3	7#0|2#3#2#1|2#3#2#3	1012#1	0	0	0	4200095	20	null	null	0	60445#1|14#23300|3#13300	14#23300|3#13300	null	null
2002206	80002	20022	6	1#2002205	1	3	7#0|2#3#2#1|2#3#2#3	1012#1	0	0	0	4200096	20	null	null	0	60445#1|14#23400|3#13350	14#23400|3#13350	null	null
2002207	80002	20022	7	1#2002206	1	3	7#0|2#3#2#1|2#3#2#3	1012#1	0	0	0	4200097	20	null	null	0	60445#1|14#23500|3#13400	14#23500|3#13400	null	null
2002208	80002	20022	8	1#2002207	1	3	7#0|2#3#2#1|2#3#2#3	1012#1	0	0	0	4200098	20	null	null	0	60445#1|14#23600|3#13450	14#23600|3#13450	null	null
2002209	80002	20022	9	1#2002208	1	3	7#0|2#3#2#1|2#3#2#3	1012#1	0	0	0	4200099	20	null	null	0	60445#1|14#23700|3#13500	14#23700|3#13500	null	null
2002210	80002	20022	10	1#2002209	1	3	7#0|2#3#2#1|2#3#2#3	1012#1	0	0	0	4200100	20	null	null	0	60445#1|14#23800|3#13550	14#23800|3#13550	null	null
2002211	80002	20022	11	1#2002210	1	3	7#0|2#3#2#1|2#3#2#3	1012#1	0	0	0	4200101	20	null	null	0	60445#1|14#23900|3#13600	14#23900|3#13600	null	null
2002212	80002	20022	12	1#2002211	1	3	7#0|2#3#2#1|2#3#2#3	1012#1	0	0	0	4200102	20	null	null	0	60445#1|14#24000|3#13650	14#24000|3#13650	null	null
2002213	80002	20022	13	1#2002212	1	3	7#0|2#3#2#1|2#3#2#3	1012#1	0	0	0	4200103	20	null	null	0	60445#1|14#24100|3#13700	14#24100|3#13700	null	null
2002214	80002	20022	14	1#2002213	1	3	7#0|2#3#2#1|2#3#2#3	1012#1	0	0	0	4200104	20	null	null	0	60445#1|14#24200|3#13750	14#24200|3#13750	null	null
2002215	80002	20022	15	1#2002214	1	3	7#0|2#3#2#1|2#3#2#3	1012#1	0	0	0	4200105	20	null	null	0	60445#1|14#24300|3#13800	14#24300|3#13800	null	null
2002216	80002	20022	16	1#2002215	1	3	7#0|2#3#2#1|2#3#2#3	1012#1	0	0	0	4200106	20	null	null	0	60445#1|14#24400|3#13850	14#24400|3#13850	null	null
2002217	80002	20022	17	1#2002216	1	3	7#0|2#3#2#1|2#3#2#3	1012#1	0	0	0	4200107	20	null	null	0	60445#1|14#24500|3#13900	14#24500|3#13900	null	null
2002218	80002	20022	18	1#2002217	1	3	7#0|2#3#2#1|2#3#2#3	1012#1	0	0	0	4200108	20	null	null	0	60445#1|14#24600|3#13950	14#24600|3#13950	null	null
2002219	80002	20022	19	1#2002218	1	3	7#0|2#3#2#1|2#3#2#3	1012#1	0	0	0	4200109	20	null	null	0	60445#1|14#24700|3#14000	14#24700|3#14000	null	null
2002220	80002	20022	20	1#2002219	1	3	7#0|2#3#2#1|2#3#2#3	1012#1	0	0	0	4200110	20	null	null	0	60445#1|14#24800|3#14050	14#24800|3#14050	null	null
2002221	80002	20022	21	1#2002220	1	3	7#0|2#3#2#1|2#3#2#3	1012#1	0	0	0	4200111	20	null	null	0	60445#1|14#24900|3#14100	14#24900|3#14100	null	null
2002222	80002	20022	22	1#2002221	1	3	7#0|2#3#2#1|2#3#2#3	1012#1	0	0	0	4200112	20	null	null	0	60445#1|14#25000|3#14150	14#25000|3#14150	null	null
2002223	80002	20022	23	1#2002222	1	3	7#0|2#3#2#1|2#3#2#3	1012#1	0	0	0	4200113	20	null	null	0	60445#1|14#25100|3#14200	14#25100|3#14200	null	null
2002224	80002	20022	24	1#2002223	1	3	7#0|2#3#2#1|2#3#2#3	1012#1	0	0	0	4200114	20	null	null	0	60445#1|14#25200|3#14250	14#25200|3#14250	null	null
2002225	80002	20022	25	1#2002224	1	3	7#0|2#3#2#1|2#3#2#3	1012#1	0	0	0	4200115	20	null	null	0	60445#1|14#25300|3#14300	14#25300|3#14300	null	null
2002226	80002	20022	26	1#2002225	1	3	7#0|2#3#2#1|2#3#2#3	1012#1	0	0	0	4200116	20	null	null	0	60445#1|14#25400|3#14350	14#25400|3#14350	null	null
2002227	80002	20022	27	1#2002226	1	3	7#0|2#3#2#1|2#3#2#3	1012#1	0	0	0	4200117	20	null	null	0	60445#1|14#25500|3#14400	14#25500|3#14400	null	null
2002228	80002	20022	28	1#2002227	1	3	7#0|2#3#2#1|2#3#2#3	1012#1	0	0	0	4200118	20	null	null	0	60445#1|14#25600|3#14450	14#25600|3#14450	null	null
2002229	80002	20022	29	1#2002228	1	3	7#0|2#3#2#1|2#3#2#3	1012#1	0	0	0	4200119	20	null	null	0	60445#1|14#25700|3#14500	14#25700|3#14500	null	null
2002230	80002	20022	30	1#2002229	1	3	7#0|2#3#2#1|2#3#2#3	1012#1	0	0	0	4200120	20	null	null	0	60445#1|19#3|14#25800|3#14550	14#25800|3#14550	null	null
2002301	80002	20023	1	1#2002230	1	3	7#0|2#3#2#1|2#3#2#3	1012#1	0	0	0	4200121	20	null	null	0	60445#1|14#25900|3#14600	14#25900|3#14600	null	null
2002302	80002	20023	2	1#2002301	1	3	7#0|2#3#2#1|2#3#2#3	1012#1	0	0	0	4200122	20	null	null	0	60445#1|14#26000|3#14650	14#26000|3#14650	null	null
2002303	80002	20023	3	1#2002302	1	3	7#0|2#3#2#1|2#3#2#3	1012#1	0	0	0	4200123	20	null	null	0	60445#1|14#26100|3#14700	14#26100|3#14700	null	null
2002304	80002	20023	4	1#2002303	1	3	7#0|2#3#2#1|2#3#2#3	1012#1	0	0	0	4200124	20	null	null	0	60445#1|14#26200|3#14750	14#26200|3#14750	null	null
2002305	80002	20023	5	1#2002304	1	3	7#0|2#3#2#1|2#3#2#3	1012#1	0	0	0	4200125	20	null	null	0	60445#1|14#26300|3#14800	14#26300|3#14800	null	null
2002306	80002	20023	6	1#2002305	1	3	7#0|2#3#2#1|2#3#2#3	1012#1	0	0	0	4200126	20	null	null	0	60445#1|14#26400|3#14850	14#26400|3#14850	null	null
2002307	80002	20023	7	1#2002306	1	3	7#0|2#3#2#1|2#3#2#3	1012#1	0	0	0	4200127	20	null	null	0	60445#1|14#26500|3#14900	14#26500|3#14900	null	null
2002308	80002	20023	8	1#2002307	1	3	7#0|2#3#2#1|2#3#2#3	1012#1	0	0	0	4200128	20	null	null	0	60445#1|14#26600|3#14950	14#26600|3#14950	null	null
2002309	80002	20023	9	1#2002308	1	3	7#0|2#3#2#1|2#3#2#3	1012#1	0	0	0	4200129	20	null	null	0	60445#1|14#26700|3#15000	14#26700|3#15000	null	null
2002310	80002	20023	10	1#2002309	1	3	7#0|2#3#2#1|2#3#2#3	1012#1	0	0	0	4200130	20	null	null	0	60445#1|14#26800|3#15050	14#26800|3#15050	null	null
2002311	80002	20023	11	1#2002310	1	3	7#0|2#3#2#1|2#3#2#3	1012#1	0	0	0	4200131	20	null	null	0	60445#1|14#26900|3#15100	14#26900|3#15100	null	null
2002312	80002	20023	12	1#2002311	1	3	7#0|2#3#2#1|2#3#2#3	1012#1	0	0	0	4200132	20	null	null	0	60445#1|14#27000|3#15150	14#27000|3#15150	null	null
2002313	80002	20023	13	1#2002312	1	3	7#0|2#3#2#1|2#3#2#3	1012#1	0	0	0	4200133	20	null	null	0	60445#1|14#27100|3#15200	14#27100|3#15200	null	null
2002314	80002	20023	14	1#2002313	1	3	7#0|2#3#2#1|2#3#2#3	1012#1	0	0	0	4200134	20	null	null	0	60445#1|14#27200|3#15250	14#27200|3#15250	null	null
2002315	80002	20023	15	1#2002314	1	3	7#0|2#3#2#1|2#3#2#3	1012#1	0	0	0	4200135	20	null	null	0	60445#1|14#27300|3#15300	14#27300|3#15300	null	null
2002316	80002	20023	16	1#2002315	1	3	7#0|2#3#2#1|2#3#2#3	1012#1	0	0	0	4200136	20	null	null	0	60445#1|14#27400|3#15350	14#27400|3#15350	null	null
2002317	80002	20023	17	1#2002316	1	3	7#0|2#3#2#1|2#3#2#3	1012#1	0	0	0	4200137	20	null	null	0	60445#1|14#27500|3#15400	14#27500|3#15400	null	null
2002318	80002	20023	18	1#2002317	1	3	7#0|2#3#2#1|2#3#2#3	1012#1	0	0	0	4200138	20	null	null	0	60445#1|14#27600|3#15450	14#27600|3#15450	null	null
2002319	80002	20023	19	1#2002318	1	3	7#0|2#3#2#1|2#3#2#3	1012#1	0	0	0	4200139	20	null	null	0	60445#1|14#27700|3#15500	14#27700|3#15500	null	null
2002320	80002	20023	20	1#2002319	1	3	7#0|2#3#2#1|2#3#2#3	1012#1	0	0	0	4200140	20	null	null	0	60445#1|14#27800|3#15550	14#27800|3#15550	null	null
2002321	80002	20023	21	1#2002320	1	3	7#0|2#3#2#1|2#3#2#3	1012#1	0	0	0	4200141	20	null	null	0	60445#1|14#27900|3#15600	14#27900|3#15600	null	null
2002322	80002	20023	22	1#2002321	1	3	7#0|2#3#2#1|2#3#2#3	1012#1	0	0	0	4200142	20	null	null	0	60445#1|14#28000|3#15650	14#28000|3#15650	null	null
2002323	80002	20023	23	1#2002322	1	3	7#0|2#3#2#1|2#3#2#3	1012#1	0	0	0	4200143	20	null	null	0	60445#1|14#28100|3#15700	14#28100|3#15700	null	null
2002324	80002	20023	24	1#2002323	1	3	7#0|2#3#2#1|2#3#2#3	1012#1	0	0	0	4200144	20	null	null	0	60445#1|14#28200|3#15750	14#28200|3#15750	null	null
2002325	80002	20023	25	1#2002324	1	3	7#0|2#3#2#1|2#3#2#3	1012#1	0	0	0	4200145	20	null	null	0	60445#1|14#28300|3#15800	14#28300|3#15800	null	null
2002326	80002	20023	26	1#2002325	1	3	7#0|2#3#2#1|2#3#2#3	1012#1	0	0	0	4200146	20	null	null	0	60445#1|14#28400|3#15850	14#28400|3#15850	null	null
2002327	80002	20023	27	1#2002326	1	3	7#0|2#3#2#1|2#3#2#3	1012#1	0	0	0	4200147	20	null	null	0	60445#1|14#28500|3#15900	14#28500|3#15900	null	null
2002328	80002	20023	28	1#2002327	1	3	7#0|2#3#2#1|2#3#2#3	1012#1	0	0	0	4200148	20	null	null	0	60445#1|14#28600|3#15950	14#28600|3#15950	null	null
2002329	80002	20023	29	1#2002328	1	3	7#0|2#3#2#1|2#3#2#3	1012#1	0	0	0	4200149	20	null	null	0	60445#1|14#28700|3#16000	14#28700|3#16000	null	null
2002330	80002	20023	30	1#2002329	1	3	7#0|2#3#2#1|2#3#2#3	1012#1	0	0	0	4200150	20	null	null	0	60445#1|19#3|14#28800|3#16050	14#28800|3#16050	null	null
2002401	80002	20024	1	1#2002330	1	3	7#0|2#3#2#1|2#3#2#3	1012#1	0	0	0	4200151	20	null	null	0	60445#1|14#28900|3#16100	14#28900|3#16100	null	null
2002402	80002	20024	2	1#2002401	1	3	7#0|2#3#2#1|2#3#2#3	1012#1	0	0	0	4200152	20	null	null	0	60445#1|14#29000|3#16150	14#29000|3#16150	null	null
