Id	Quality	Star	SiteType	Suit	BasicAttr	Sell	CanRefine	RefineCost	RefineAttrNum	RandAttr	MergeCostItem	NextId	CanChange	ChangeCost
391104	4	2	4	92	1#5093	10443#19|10442#6|10441#30	1	10443#2|14#50000	1	2#174#348|1#2118#4236|5#2#10|63#150#300|61#150#300|156#50#250|60#150#300|54#50#250|152#50#250|154#50#250	10442#8|10441#40	392104	0	null
391201	5	2	1	92	2#464	10443#26|10442#12|10441#60	1	10443#4|14#100000	2	2#174#348|1#2118#4236|5#2#10|62#150#300|56#250#500|155#50#250|53#50#250|58#74#370|151#50#250|153#50#250	10442#16|10441#80	392201	1	16#500
391202	5	2	2	92	1#5649	10443#26|10442#12|10441#60	1	10443#4|14#100000	2	2#174#348|1#2118#4236|5#2#10|63#150#300|61#150#300|156#50#250|60#150#300|54#50#250|152#50#250|154#50#250	10442#16|10441#80	392202	1	16#600
391203	5	2	3	92	2#464	10443#26|10442#12|10441#60	1	10443#4|14#100000	2	2#174#348|1#2118#4236|5#2#10|62#150#300|55#150#300|155#50#250|53#50#250|58#74#370|151#50#250|153#50#250	10442#16|10441#80	392203	1	16#700
391204	5	2	4	92	1#5649	10443#26|10442#12|10441#60	1	10443#4|14#100000	2	2#174#348|1#2118#4236|5#2#10|63#150#300|61#150#300|156#50#250|60#150#300|54#50#250|152#50#250|154#50#250	10442#16|10441#80	392204	1	16#800
392001	3	3	1	93	2#456	10443#20|10442#4|10441#20	0	null	0	null	10442#5|10441#17	393001	0	null
392002	3	3	2	93	1#5556	10443#20|10442#4|10441#20	0	null	0	null	10442#5|10441#17	393002	0	null
392003	3	3	3	93	2#456	10443#20|10442#4|10441#20	0	null	0	null	10442#5|10441#17	393003	0	null
392004	3	3	4	93	1#5556	10443#20|10442#4|10441#20	0	null	0	null	10442#5|10441#17	393004	0	null
392101	4	3	1	93	2#502	10443#30|10442#8|10441#40	1	10443#2|14#50000	1	2#209#418|1#2542#5084|5#3#15|62#200#400|56#350#700|155#60#300|53#60#300|58#88#440|151#60#300|153#60#300	10442#10|10441#50	393101	0	null
392102	4	3	2	93	1#6111	10443#30|10442#8|10441#40	1	10443#2|14#50000	1	2#209#418|1#2542#5084|5#3#15|63#200#400|61#200#400|156#60#300|60#200#400|54#60#300|152#60#300|154#60#300	10442#10|10441#50	393102	0	null
392103	4	3	3	93	2#502	10443#30|10442#8|10441#40	1	10443#2|14#50000	1	2#209#418|1#2542#5084|5#3#15|62#200#400|55#200#400|155#60#300|53#60#300|58#88#440|151#60#300|153#60#300	10442#10|10441#50	393103	0	null
392104	4	3	4	93	1#6111	10443#30|10442#8|10441#40	1	10443#2|14#50000	1	2#209#418|1#2542#5084|5#3#15|63#200#400|61#200#400|156#60#300|60#200#400|54#60#300|152#60#300|154#60#300	10442#10|10441#50	393104	0	null
392201	5	3	1	93	2#557	10443#40|10442#16|10441#80	1	10443#4|14#100000	2	2#209#418|1#2542#5084|5#3#15|62#200#400|56#350#700|155#60#300|53#60#300|58#88#440|151#60#300|153#60#300	10442#20|10441#100	393201	1	16#900
392202	5	3	2	93	1#6778	10443#40|10442#16|10441#80	1	10443#4|14#100000	2	2#209#418|1#2542#5084|5#3#15|63#200#400|61#200#400|156#60#300|60#200#400|54#60#300|152#60#300|154#60#300	10442#20|10441#100	393202	1	16#1000
392203	5	3	3	93	2#557	10443#40|10442#16|10441#80	1	10443#4|14#100000	2	2#209#418|1#2542#5084|5#3#15|62#200#400|55#200#400|155#60#300|53#60#300|58#88#440|151#60#300|153#60#300	10442#20|10441#100	393203	1	16#1100
392204	5	3	4	93	1#6778	10443#40|10442#16|10441#80	1	10443#4|14#100000	2	2#209#418|1#2542#5084|5#3#15|63#200#400|61#200#400|156#60#300|60#200#400|54#60#300|152#60#300|154#60#300	10442#20|10441#100	393204	1	16#1200
393001	3	4	1	94	2#548	10443#28|10442#5|10441#25	0	null	0	null	10442#6|10441#18	394001	0	null
393002	3	4	2	94	1#6667	10443#28|10442#5|10441#25	0	null	0	null	10442#6|10441#18	394002	0	null
393003	3	4	3	94	2#548	10443#28|10442#5|10441#25	0	null	0	null	10442#6|10441#18	394003	0	null
393004	3	4	4	94	1#6667	10443#28|10442#5|10441#25	0	null	0	null	10442#6|10441#18	394004	0	null
393101	4	4	1	94	2#603	10443#43|10442#10|10441#50	1	10443#2|14#50000	1	2#250#500|1#3050#6100|5#4#20|62#250#500|56#450#900|155#70#350|53#70#350|58#102#510|151#70#350|153#70#350	10442#12|10441#60	394101	0	null
393102	4	4	2	94	1#7334	10443#43|10442#10|10441#50	1	10443#2|14#50000	1	2#250#500|1#3050#6100|5#4#20|63#250#500|61#250#500|156#70#350|60#250#500|54#70#350|152#70#350|154#70#350	10442#12|10441#60	394102	0	null
393103	4	4	3	94	2#603	10443#43|10442#10|10441#50	1	10443#2|14#50000	1	2#250#500|1#3050#6100|5#4#20|62#250#500|55#250#500|155#70#350|53#70#350|58#102#510|151#70#350|153#70#350	10442#12|10441#60	394103	0	null
393104	4	4	4	94	1#7334	10443#43|10442#10|10441#50	1	10443#2|14#50000	1	2#250#500|1#3050#6100|5#4#20|63#250#500|61#250#500|156#70#350|60#250#500|54#70#350|152#70#350|154#70#350	10442#12|10441#60	394104	0	null
393201	5	4	1	94	2#669	10443#57|10442#20|10441#100	1	10443#4|14#100000	2	2#250#500|1#3050#6100|5#4#20|62#250#500|56#450#900|155#70#350|53#70#350|58#102#510|151#70#350|153#70#350	10442#24|10441#120	394201	1	16#1300
393202	5	4	2	94	1#8134	10443#57|10442#20|10441#100	1	10443#4|14#100000	2	2#250#500|1#3050#6100|5#4#20|63#250#500|61#250#500|156#70#350|60#250#500|54#70#350|152#70#350|154#70#350	10442#24|10441#120	394202	1	16#1400
393203	5	4	3	94	2#669	10443#57|10442#20|10441#100	1	10443#4|14#100000	2	2#250#500|1#3050#6100|5#4#20|62#250#500|55#250#500|155#70#350|53#70#350|58#102#510|151#70#350|153#70#350	10442#24|10441#120	394203	1	16#1500
393204	5	4	4	94	1#8134	10443#57|10442#20|10441#100	1	10443#4|14#100000	2	2#250#500|1#3050#6100|5#4#20|63#250#500|61#250#500|156#70#350|60#250#500|54#70#350|152#70#350|154#70#350	10442#24|10441#120	394204	1	16#1600
394001	3	5	1	95	2#657	10443#43|10442#6|10441#30	0	null	0	null	10442#7|10441#19	0	0	null
394002	3	5	2	95	1#8000	10443#43|10442#6|10441#30	0	null	0	null	10442#7|10441#19	0	0	null
394003	3	5	3	95	2#657	10443#43|10442#6|10441#30	0	null	0	null	10442#7|10441#19	0	0	null
394004	3	5	4	95	1#8000	10443#43|10442#6|10441#30	0	null	0	null	10442#7|10441#19	0	0	null
394101	4	5	1	95	2#723	10443#64|10442#12|10441#60	1	10443#2|14#50000	1	2#301#602|1#3660#7320|5#5#25|62#300#600|56#550#1100|155#80#400|53#80#400|58#116#580|151#80#400|153#80#400	10442#14|10441#70	0	0	null
394102	4	5	2	95	1#8801	10443#64|10442#12|10441#60	1	10443#2|14#50000	1	2#301#602|1#3660#7320|5#5#25|63#300#600|61#300#600|156#80#400|60#300#600|54#80#400|152#80#400|154#80#400	10442#14|10441#70	0	0	null
394103	4	5	3	95	2#723	10443#64|10442#12|10441#60	1	10443#2|14#50000	1	2#301#602|1#3660#7320|5#5#25|62#300#600|55#300#600|155#80#400|53#80#400|58#116#580|151#80#400|153#80#400	10442#14|10441#70	0	0	null
394104	4	5	4	95	1#8801	10443#64|10442#12|10441#60	1	10443#2|14#50000	1	2#301#602|1#3660#7320|5#5#25|63#300#600|61#300#600|156#80#400|60#300#600|54#80#400|152#80#400|154#80#400	10442#14|10441#70	0	0	null
394201	5	5	1	95	2#802	10443#86|10442#24|10441#120	1	10443#4|14#100000	2	2#301#602|1#3660#7320|5#5#25|62#300#600|56#550#1100|155#80#400|53#80#400|58#116#580|151#80#400|153#80#400	10442#28|10441#140	0	1	16#1700
394202	5	5	2	95	1#9761	10443#86|10442#24|10441#120	1	10443#4|14#100000	2	2#301#602|1#3660#7320|5#5#25|63#300#600|61#300#600|156#80#400|60#300#600|54#80#400|152#80#400|154#80#400	10442#28|10441#140	0	1	16#1800
394203	5	5	3	95	2#802	10443#86|10442#24|10441#120	1	10443#4|14#100000	2	2#301#602|1#3660#7320|5#5#25|62#300#600|55#300#600|155#80#400|53#80#400|58#116#580|151#80#400|153#80#400	10442#28|10441#140	0	1	16#1900
394204	5	5	4	95	1#9761	10443#86|10442#24|10441#120	1	10443#4|14#100000	2	2#301#602|1#3660#7320|5#5#25|63#300#600|61#300#600|156#80#400|60#300#600|54#80#400|152#80#400|154#80#400	10442#28|10441#140	0	1	16#2000
400001	3	1	1	101	2#317	10443#7	0	null	0	null	10442#3|10441#15	401001	0	null
400002	3	1	2	101	1#3858	10443#7	0	null	0	null	10442#3|10441#15	401002	0	null
400003	3	1	3	101	2#317	10443#7	0	null	0	null	10442#3|10441#15	401003	0	null
400004	3	1	4	101	1#3858	10443#7	0	null	0	null	10442#3|10441#15	401004	0	null
400101	4	1	1	101	2#349	10443#10	1	10443#2|14#50000	1	2#145#290|1#1765#3530|5#1#5|62#100#200|56#150#300|155#40#200|53#40#200|58#60#300|151#40#200|153#40#200	10442#6|10441#30	401101	0	null
400102	4	1	2	101	1#4244	10443#10	1	10443#2|14#50000	1	2#145#290|1#1765#3530|5#1#5|63#100#200|61#100#200|156#40#200|60#100#200|54#40#200|152#40#200|154#40#200	10442#6|10441#30	401102	0	null
400103	4	1	3	101	2#349	10443#10	1	10443#2|14#50000	1	2#145#290|1#1765#3530|5#1#5|62#100#200|55#100#200|155#40#200|53#40#200|58#60#300|151#40#200|153#40#200	10442#6|10441#30	401103	0	null
400104	4	1	4	101	1#4244	10443#10	1	10443#2|14#50000	1	2#145#290|1#1765#3530|5#1#5|63#100#200|61#100#200|156#40#200|60#100#200|54#40#200|152#40#200|154#40#200	10442#6|10441#30	401104	0	null
400201	5	1	1	101	2#387	10443#14	1	10443#4|14#100000	2	2#145#290|1#1765#3530|5#1#5|62#100#200|56#150#300|155#40#200|53#40#200|58#60#300|151#40#200|153#40#200	10442#12|10441#60	401201	1	16#100
400202	5	1	2	101	1#4707	10443#14	1	10443#4|14#100000	2	2#145#290|1#1765#3530|5#1#5|63#100#200|61#100#200|156#40#200|60#100#200|54#40#200|152#40#200|154#40#200	10442#12|10441#60	401202	1	16#200
400203	5	1	3	101	2#387	10443#14	1	10443#4|14#100000	2	2#145#290|1#1765#3530|5#1#5|62#100#200|55#100#200|155#40#200|53#40#200|58#60#300|151#40#200|153#40#200	10442#12|10441#60	401203	1	16#300
400204	5	1	4	101	1#4707	10443#14	1	10443#4|14#100000	2	2#145#290|1#1765#3530|5#1#5|63#100#200|61#100#200|156#40#200|60#100#200|54#40#200|152#40#200|154#40#200	10442#12|10441#60	401204	1	16#400
401001	3	2	1	102	2#380	10443#13|10442#3|10441#15	0	null	0	null	10442#4|10441#16	402001	0	null
401002	3	2	2	102	1#4630	10443#13|10442#3|10441#15	0	null	0	null	10442#4|10441#16	402002	0	null
401003	3	2	3	102	2#380	10443#13|10442#3|10441#15	0	null	0	null	10442#4|10441#16	402003	0	null
401004	3	2	4	102	1#4630	10443#13|10442#3|10441#15	0	null	0	null	10442#4|10441#16	402004	0	null
401101	4	2	1	102	2#418	10443#19|10442#6|10441#30	1	10443#2|14#50000	1	2#174#348|1#2118#4236|5#2#10|62#150#300|56#250#500|155#50#250|53#50#250|58#74#370|151#50#250|153#50#250	10442#8|10441#40	402101	0	null
401102	4	2	2	102	1#5093	10443#19|10442#6|10441#30	1	10443#2|14#50000	1	2#174#348|1#2118#4236|5#2#10|63#150#300|61#150#300|156#50#250|60#150#300|54#50#250|152#50#250|154#50#250	10442#8|10441#40	402102	0	null
401103	4	2	3	102	2#418	10443#19|10442#6|10441#30	1	10443#2|14#50000	1	2#174#348|1#2118#4236|5#2#10|62#150#300|55#150#300|155#50#250|53#50#250|58#74#370|151#50#250|153#50#250	10442#8|10441#40	402103	0	null
401104	4	2	4	102	1#5093	10443#19|10442#6|10441#30	1	10443#2|14#50000	1	2#174#348|1#2118#4236|5#2#10|63#150#300|61#150#300|156#50#250|60#150#300|54#50#250|152#50#250|154#50#250	10442#8|10441#40	402104	0	null
401201	5	2	1	102	2#464	10443#26|10442#12|10441#60	1	10443#4|14#100000	2	2#174#348|1#2118#4236|5#2#10|62#150#300|56#250#500|155#50#250|53#50#250|58#74#370|151#50#250|153#50#250	10442#16|10441#80	402201	1	16#500
401202	5	2	2	102	1#5649	10443#26|10442#12|10441#60	1	10443#4|14#100000	2	2#174#348|1#2118#4236|5#2#10|63#150#300|61#150#300|156#50#250|60#150#300|54#50#250|152#50#250|154#50#250	10442#16|10441#80	402202	1	16#600
401203	5	2	3	102	2#464	10443#26|10442#12|10441#60	1	10443#4|14#100000	2	2#174#348|1#2118#4236|5#2#10|62#150#300|55#150#300|155#50#250|53#50#250|58#74#370|151#50#250|153#50#250	10442#16|10441#80	402203	1	16#700
401204	5	2	4	102	1#5649	10443#26|10442#12|10441#60	1	10443#4|14#100000	2	2#174#348|1#2118#4236|5#2#10|63#150#300|61#150#300|156#50#250|60#150#300|54#50#250|152#50#250|154#50#250	10442#16|10441#80	402204	1	16#800
402001	3	3	1	103	2#456	10443#20|10442#4|10441#20	0	null	0	null	10442#5|10441#17	403001	0	null
402002	3	3	2	103	1#5556	10443#20|10442#4|10441#20	0	null	0	null	10442#5|10441#17	403002	0	null
402003	3	3	3	103	2#456	10443#20|10442#4|10441#20	0	null	0	null	10442#5|10441#17	403003	0	null
402004	3	3	4	103	1#5556	10443#20|10442#4|10441#20	0	null	0	null	10442#5|10441#17	403004	0	null
402101	4	3	1	103	2#502	10443#30|10442#8|10441#40	1	10443#2|14#50000	1	2#209#418|1#2542#5084|5#3#15|62#200#400|56#350#700|155#60#300|53#60#300|58#88#440|151#60#300|153#60#300	10442#10|10441#50	403101	0	null
402102	4	3	2	103	1#6111	10443#30|10442#8|10441#40	1	10443#2|14#50000	1	2#209#418|1#2542#5084|5#3#15|63#200#400|61#200#400|156#60#300|60#200#400|54#60#300|152#60#300|154#60#300	10442#10|10441#50	403102	0	null
402103	4	3	3	103	2#502	10443#30|10442#8|10441#40	1	10443#2|14#50000	1	2#209#418|1#2542#5084|5#3#15|62#200#400|55#200#400|155#60#300|53#60#300|58#88#440|151#60#300|153#60#300	10442#10|10441#50	403103	0	null
402104	4	3	4	103	1#6111	10443#30|10442#8|10441#40	1	10443#2|14#50000	1	2#209#418|1#2542#5084|5#3#15|63#200#400|61#200#400|156#60#300|60#200#400|54#60#300|152#60#300|154#60#300	10442#10|10441#50	403104	0	null
402201	5	3	1	103	2#557	10443#40|10442#16|10441#80	1	10443#4|14#100000	2	2#209#418|1#2542#5084|5#3#15|62#200#400|56#350#700|155#60#300|53#60#300|58#88#440|151#60#300|153#60#300	10442#20|10441#100	403201	1	16#900
402202	5	3	2	103	1#6778	10443#40|10442#16|10441#80	1	10443#4|14#100000	2	2#209#418|1#2542#5084|5#3#15|63#200#400|61#200#400|156#60#300|60#200#400|54#60#300|152#60#300|154#60#300	10442#20|10441#100	403202	1	16#1000
402203	5	3	3	103	2#557	10443#40|10442#16|10441#80	1	10443#4|14#100000	2	2#209#418|1#2542#5084|5#3#15|62#200#400|55#200#400|155#60#300|53#60#300|58#88#440|151#60#300|153#60#300	10442#20|10441#100	403203	1	16#1100
402204	5	3	4	103	1#6778	10443#40|10442#16|10441#80	1	10443#4|14#100000	2	2#209#418|1#2542#5084|5#3#15|63#200#400|61#200#400|156#60#300|60#200#400|54#60#300|152#60#300|154#60#300	10442#20|10441#100	403204	1	16#1200
403001	3	4	1	104	2#548	10443#28|10442#5|10441#25	0	null	0	null	10442#6|10441#18	404001	0	null
403002	3	4	2	104	1#6667	10443#28|10442#5|10441#25	0	null	0	null	10442#6|10441#18	404002	0	null
403003	3	4	3	104	2#548	10443#28|10442#5|10441#25	0	null	0	null	10442#6|10441#18	404003	0	null
403004	3	4	4	104	1#6667	10443#28|10442#5|10441#25	0	null	0	null	10442#6|10441#18	404004	0	null
403101	4	4	1	104	2#603	10443#43|10442#10|10441#50	1	10443#2|14#50000	1	2#250#500|1#3050#6100|5#4#20|62#250#500|56#450#900|155#70#350|53#70#350|58#102#510|151#70#350|153#70#350	10442#12|10441#60	404101	0	null
403102	4	4	2	104	1#7334	10443#43|10442#10|10441#50	1	10443#2|14#50000	1	2#250#500|1#3050#6100|5#4#20|63#250#500|61#250#500|156#70#350|60#250#500|54#70#350|152#70#350|154#70#350	10442#12|10441#60	404102	0	null
403103	4	4	3	104	2#603	10443#43|10442#10|10441#50	1	10443#2|14#50000	1	2#250#500|1#3050#6100|5#4#20|62#250#500|55#250#500|155#70#350|53#70#350|58#102#510|151#70#350|153#70#350	10442#12|10441#60	404103	0	null
403104	4	4	4	104	1#7334	10443#43|10442#10|10441#50	1	10443#2|14#50000	1	2#250#500|1#3050#6100|5#4#20|63#250#500|61#250#500|156#70#350|60#250#500|54#70#350|152#70#350|154#70#350	10442#12|10441#60	404104	0	null
403201	5	4	1	104	2#669	10443#57|10442#20|10441#100	1	10443#4|14#100000	2	2#250#500|1#3050#6100|5#4#20|62#250#500|56#450#900|155#70#350|53#70#350|58#102#510|151#70#350|153#70#350	10442#24|10441#120	404201	1	16#1300
403202	5	4	2	104	1#8134	10443#57|10442#20|10441#100	1	10443#4|14#100000	2	2#250#500|1#3050#6100|5#4#20|63#250#500|61#250#500|156#70#350|60#250#500|54#70#350|152#70#350|154#70#350	10442#24|10441#120	404202	1	16#1400
403203	5	4	3	104	2#669	10443#57|10442#20|10441#100	1	10443#4|14#100000	2	2#250#500|1#3050#6100|5#4#20|62#250#500|55#250#500|155#70#350|53#70#350|58#102#510|151#70#350|153#70#350	10442#24|10441#120	404203	1	16#1500
403204	5	4	4	104	1#8134	10443#57|10442#20|10441#100	1	10443#4|14#100000	2	2#250#500|1#3050#6100|5#4#20|63#250#500|61#250#500|156#70#350|60#250#500|54#70#350|152#70#350|154#70#350	10442#24|10441#120	404204	1	16#1600
404001	3	5	1	105	2#657	10443#43|10442#6|10441#30	0	null	0	null	10442#7|10441#19	0	0	null
404002	3	5	2	105	1#8000	10443#43|10442#6|10441#30	0	null	0	null	10442#7|10441#19	0	0	null
404003	3	5	3	105	2#657	10443#43|10442#6|10441#30	0	null	0	null	10442#7|10441#19	0	0	null
404004	3	5	4	105	1#8000	10443#43|10442#6|10441#30	0	null	0	null	10442#7|10441#19	0	0	null
404101	4	5	1	105	2#723	10443#64|10442#12|10441#60	1	10443#2|14#50000	1	2#301#602|1#3660#7320|5#5#25|62#300#600|56#550#1100|155#80#400|53#80#400|58#116#580|151#80#400|153#80#400	10442#14|10441#70	0	0	null
404102	4	5	2	105	1#8801	10443#64|10442#12|10441#60	1	10443#2|14#50000	1	2#301#602|1#3660#7320|5#5#25|63#300#600|61#300#600|156#80#400|60#300#600|54#80#400|152#80#400|154#80#400	10442#14|10441#70	0	0	null
404103	4	5	3	105	2#723	10443#64|10442#12|10441#60	1	10443#2|14#50000	1	2#301#602|1#3660#7320|5#5#25|62#300#600|55#300#600|155#80#400|53#80#400|58#116#580|151#80#400|153#80#400	10442#14|10441#70	0	0	null
404104	4	5	4	105	1#8801	10443#64|10442#12|10441#60	1	10443#2|14#50000	1	2#301#602|1#3660#7320|5#5#25|63#300#600|61#300#600|156#80#400|60#300#600|54#80#400|152#80#400|154#80#400	10442#14|10441#70	0	0	null
404201	5	5	1	105	2#802	10443#86|10442#24|10441#120	1	10443#4|14#100000	2	2#301#602|1#3660#7320|5#5#25|62#300#600|56#550#1100|155#80#400|53#80#400|58#116#580|151#80#400|153#80#400	10442#28|10441#140	0	1	16#1700
404202	5	5	2	105	1#9761	10443#86|10442#24|10441#120	1	10443#4|14#100000	2	2#301#602|1#3660#7320|5#5#25|63#300#600|61#300#600|156#80#400|60#300#600|54#80#400|152#80#400|154#80#400	10442#28|10441#140	0	1	16#1800
404203	5	5	3	105	2#802	10443#86|10442#24|10441#120	1	10443#4|14#100000	2	2#301#602|1#3660#7320|5#5#25|62#300#600|55#300#600|155#80#400|53#80#400|58#116#580|151#80#400|153#80#400	10442#28|10441#140	0	1	16#1900
404204	5	5	4	105	1#9761	10443#86|10442#24|10441#120	1	10443#4|14#100000	2	2#301#602|1#3660#7320|5#5#25|63#300#600|61#300#600|156#80#400|60#300#600|54#80#400|152#80#400|154#80#400	10442#28|10441#140	0	1	16#2000
410001	3	1	1	111	2#317	10443#7	0	null	0	null	10442#3|10441#15	411001	0	null
410002	3	1	2	111	1#3858	10443#7	0	null	0	null	10442#3|10441#15	411002	0	null
410003	3	1	3	111	2#317	10443#7	0	null	0	null	10442#3|10441#15	411003	0	null
410004	3	1	4	111	1#3858	10443#7	0	null	0	null	10442#3|10441#15	411004	0	null
410101	4	1	1	111	2#349	10443#10	1	10443#2|14#50000	1	2#145#290|1#1765#3530|5#1#5|62#100#200|56#150#300|155#40#200|53#40#200|58#60#300|151#40#200|153#40#200	10442#6|10441#30	411101	0	null
410102	4	1	2	111	1#4244	10443#10	1	10443#2|14#50000	1	2#145#290|1#1765#3530|5#1#5|63#100#200|61#100#200|156#40#200|60#100#200|54#40#200|152#40#200|154#40#200	10442#6|10441#30	411102	0	null
410103	4	1	3	111	2#349	10443#10	1	10443#2|14#50000	1	2#145#290|1#1765#3530|5#1#5|62#100#200|55#100#200|155#40#200|53#40#200|58#60#300|151#40#200|153#40#200	10442#6|10441#30	411103	0	null
410104	4	1	4	111	1#4244	10443#10	1	10443#2|14#50000	1	2#145#290|1#1765#3530|5#1#5|63#100#200|61#100#200|156#40#200|60#100#200|54#40#200|152#40#200|154#40#200	10442#6|10441#30	411104	0	null
410201	5	1	1	111	2#387	10443#14	1	10443#4|14#100000	2	2#145#290|1#1765#3530|5#1#5|62#100#200|56#150#300|155#40#200|53#40#200|58#60#300|151#40#200|153#40#200	10442#12|10441#60	411201	1	16#100
410202	5	1	2	111	1#4707	10443#14	1	10443#4|14#100000	2	2#145#290|1#1765#3530|5#1#5|63#100#200|61#100#200|156#40#200|60#100#200|54#40#200|152#40#200|154#40#200	10442#12|10441#60	411202	1	16#200
410203	5	1	3	111	2#387	10443#14	1	10443#4|14#100000	2	2#145#290|1#1765#3530|5#1#5|62#100#200|55#100#200|155#40#200|53#40#200|58#60#300|151#40#200|153#40#200	10442#12|10441#60	411203	1	16#300
410204	5	1	4	111	1#4707	10443#14	1	10443#4|14#100000	2	2#145#290|1#1765#3530|5#1#5|63#100#200|61#100#200|156#40#200|60#100#200|54#40#200|152#40#200|154#40#200	10442#12|10441#60	411204	1	16#400
411001	3	2	1	112	2#380	10443#13|10442#3|10441#15	0	null	0	null	10442#4|10441#16	412001	0	null
411002	3	2	2	112	1#4630	10443#13|10442#3|10441#15	0	null	0	null	10442#4|10441#16	412002	0	null
411003	3	2	3	112	2#380	10443#13|10442#3|10441#15	0	null	0	null	10442#4|10441#16	412003	0	null
411004	3	2	4	112	1#4630	10443#13|10442#3|10441#15	0	null	0	null	10442#4|10441#16	412004	0	null
411101	4	2	1	112	2#418	10443#19|10442#6|10441#30	1	10443#2|14#50000	1	2#174#348|1#2118#4236|5#2#10|62#150#300|56#250#500|155#50#250|53#50#250|58#74#370|151#50#250|153#50#250	10442#8|10441#40	412101	0	null
411102	4	2	2	112	1#5093	10443#19|10442#6|10441#30	1	10443#2|14#50000	1	2#174#348|1#2118#4236|5#2#10|63#150#300|61#150#300|156#50#250|60#150#300|54#50#250|152#50#250|154#50#250	10442#8|10441#40	412102	0	null
411103	4	2	3	112	2#418	10443#19|10442#6|10441#30	1	10443#2|14#50000	1	2#174#348|1#2118#4236|5#2#10|62#150#300|55#150#300|155#50#250|53#50#250|58#74#370|151#50#250|153#50#250	10442#8|10441#40	412103	0	null
411104	4	2	4	112	1#5093	10443#19|10442#6|10441#30	1	10443#2|14#50000	1	2#174#348|1#2118#4236|5#2#10|63#150#300|61#150#300|156#50#250|60#150#300|54#50#250|152#50#250|154#50#250	10442#8|10441#40	412104	0	null
411201	5	2	1	112	2#464	10443#26|10442#12|10441#60	1	10443#4|14#100000	2	2#174#348|1#2118#4236|5#2#10|62#150#300|56#250#500|155#50#250|53#50#250|58#74#370|151#50#250|153#50#250	10442#16|10441#80	412201	1	16#500
411202	5	2	2	112	1#5649	10443#26|10442#12|10441#60	1	10443#4|14#100000	2	2#174#348|1#2118#4236|5#2#10|63#150#300|61#150#300|156#50#250|60#150#300|54#50#250|152#50#250|154#50#250	10442#16|10441#80	412202	1	16#600
411203	5	2	3	112	2#464	10443#26|10442#12|10441#60	1	10443#4|14#100000	2	2#174#348|1#2118#4236|5#2#10|62#150#300|55#150#300|155#50#250|53#50#250|58#74#370|151#50#250|153#50#250	10442#16|10441#80	412203	1	16#700
411204	5	2	4	112	1#5649	10443#26|10442#12|10441#60	1	10443#4|14#100000	2	2#174#348|1#2118#4236|5#2#10|63#150#300|61#150#300|156#50#250|60#150#300|54#50#250|152#50#250|154#50#250	10442#16|10441#80	412204	1	16#800
412001	3	3	1	113	2#456	10443#20|10442#4|10441#20	0	null	0	null	10442#5|10441#17	413001	0	null
412002	3	3	2	113	1#5556	10443#20|10442#4|10441#20	0	null	0	null	10442#5|10441#17	413002	0	null
412003	3	3	3	113	2#456	10443#20|10442#4|10441#20	0	null	0	null	10442#5|10441#17	413003	0	null
412004	3	3	4	113	1#5556	10443#20|10442#4|10441#20	0	null	0	null	10442#5|10441#17	413004	0	null
412101	4	3	1	113	2#502	10443#30|10442#8|10441#40	1	10443#2|14#50000	1	2#209#418|1#2542#5084|5#3#15|62#200#400|56#350#700|155#60#300|53#60#300|58#88#440|151#60#300|153#60#300	10442#10|10441#50	413101	0	null
412102	4	3	2	113	1#6111	10443#30|10442#8|10441#40	1	10443#2|14#50000	1	2#209#418|1#2542#5084|5#3#15|63#200#400|61#200#400|156#60#300|60#200#400|54#60#300|152#60#300|154#60#300	10442#10|10441#50	413102	0	null
412103	4	3	3	113	2#502	10443#30|10442#8|10441#40	1	10443#2|14#50000	1	2#209#418|1#2542#5084|5#3#15|62#200#400|55#200#400|155#60#300|53#60#300|58#88#440|151#60#300|153#60#300	10442#10|10441#50	413103	0	null
412104	4	3	4	113	1#6111	10443#30|10442#8|10441#40	1	10443#2|14#50000	1	2#209#418|1#2542#5084|5#3#15|63#200#400|61#200#400|156#60#300|60#200#400|54#60#300|152#60#300|154#60#300	10442#10|10441#50	413104	0	null
412201	5	3	1	113	2#557	10443#40|10442#16|10441#80	1	10443#4|14#100000	2	2#209#418|1#2542#5084|5#3#15|62#200#400|56#350#700|155#60#300|53#60#300|58#88#440|151#60#300|153#60#300	10442#20|10441#100	413201	1	16#900
412202	5	3	2	113	1#6778	10443#40|10442#16|10441#80	1	10443#4|14#100000	2	2#209#418|1#2542#5084|5#3#15|63#200#400|61#200#400|156#60#300|60#200#400|54#60#300|152#60#300|154#60#300	10442#20|10441#100	413202	1	16#1000
412203	5	3	3	113	2#557	10443#40|10442#16|10441#80	1	10443#4|14#100000	2	2#209#418|1#2542#5084|5#3#15|62#200#400|55#200#400|155#60#300|53#60#300|58#88#440|151#60#300|153#60#300	10442#20|10441#100	413203	1	16#1100
412204	5	3	4	113	1#6778	10443#40|10442#16|10441#80	1	10443#4|14#100000	2	2#209#418|1#2542#5084|5#3#15|63#200#400|61#200#400|156#60#300|60#200#400|54#60#300|152#60#300|154#60#300	10442#20|10441#100	413204	1	16#1200
413001	3	4	1	114	2#548	10443#28|10442#5|10441#25	0	null	0	null	10442#6|10441#18	414001	0	null
413002	3	4	2	114	1#6667	10443#28|10442#5|10441#25	0	null	0	null	10442#6|10441#18	414002	0	null
